sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
reach2#1,1786651296-646925,min_expected_minutes = 0 (no floor),7,false,2023-24,2022-23,16,23,5,false,1455,1077,22,1,63.26086956521739,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 0 (no floor),7,false,2024-25,2023-24,16,23,5,false,1409,1336,23,2,61.26086956521739,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 0 (no floor),7,false,2025-26,2024-25,16,23,5,false,1350,1288,23,3,58.69565217391305,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 89 (near-total floor),8,false,2022-23,2021-22,1,38,5,false,2012,1070,40,5,52.94736842105263,28.157894736842106,,,,,,,1012,26.63157894736842,925,24.342105263157894,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 89 (near-total floor),8,false,2023-24,2022-23,1,38,5,false,2183,949,42,6,57.44736842105263,24.973684210526315,,,,,,,919,24.18421052631579,794,20.894736842105264,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 89 (near-total floor),8,false,2024-25,2023-24,1,38,5,false,2251,816,39,5,59.23684210526316,21.473684210526315,,,,,,,823,21.657894736842106,674,17.736842105263158,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 89 (near-total floor),8,false,2025-26,2024-25,1,38,5,false,2104,1245,39,4,55.36842105263158,32.76315789473684,,,,,,,1250,32.89473684210526,1084,28.526315789473685,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 89 (near-total floor),8,false,2022-23,2021-22,16,23,5,false,1344,615,25,6,58.43478260869565,26.73913043478261,,,,,,,603,26.217391304347824,554,24.08695652173913,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 89 (near-total floor),8,false,2023-24,2022-23,16,23,5,false,1414,782,26,5,61.47826086956522,34,,,,,,,775,33.69565217391305,664,28.869565217391305,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 89 (near-total floor),8,false,2024-25,2023-24,16,23,5,false,1419,768,24,5,61.69565217391305,33.391304347826086,,,,,,,768,33.391304347826086,668,29.043478260869566,0,0,0,0,-,none
reach2#1,1786651296-646925,min_expected_minutes = 89 (near-total floor),8,false,2025-26,2024-25,16,23,5,false,1322,922,23,2,57.47826086956522,40.08695652173913,,,,,,,925,40.21739130434783,831,36.130434782608695,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0,9,false,2022-23,2021-22,1,38,5,false,1985,1752,36,0,52.23684210526316,46.10526315789474,,,,,,,1755,46.18421052631579,1492,39.26315789473684,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0,9,false,2023-24,2022-23,1,38,5,false,2344,1680,39,2,61.68421052631579,44.21052631578947,,,,,,,1653,43.5,1442,37.94736842105263,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0,9,false,2024-25,2023-24,1,38,5,false,2388,2055,41,5,62.8421052631579,54.078947368421055,,,,,,,2039,53.6578947368421,1693,44.55263157894737,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0,9,false,2025-26,2024-25,1,38,5,false,2178,1498,34,0,57.31578947368421,39.421052631578945,,,,,,,1493,39.28947368421053,1339,35.23684210526316,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0,9,false,2022-23,2021-22,16,23,5,false,1421,1195,27,5,61.78260869565217,51.95652173913044,,,,,,,1134,49.30434782608695,1027,44.65217391304348,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0,9,false,2023-24,2022-23,16,23,5,false,1455,1077,22,1,63.26086956521739,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0,9,false,2024-25,2023-24,16,23,5,false,1438,1321,20,2,62.52173913043478,57.43478260869565,,,,,,,1321,57.43478260869565,1128,49.04347826086956,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0,9,false,2025-26,2024-25,16,23,5,false,1331,1175,22,3,57.869565217391305,51.08695652173913,,,,,,,1176,51.130434782608695,1014,44.08695652173913,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0.30 (past the recorded cliff),10,false,2022-23,2021-22,1,38,5,false,2065,1976,41,5,54.3421052631579,52,,,,,,,1974,51.94736842105263,1726,45.421052631578945,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0.30 (past the recorded cliff),10,false,2023-24,2022-23,1,38,5,false,2284,1682,39,3,60.10526315789474,44.26315789473684,,,,,,,1655,43.55263157894737,1444,38,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0.30 (past the recorded cliff),10,false,2024-25,2023-24,1,38,5,false,2352,1942,40,4,61.89473684210526,51.10526315789474,,,,,,,1922,50.578947368421055,1742,45.8421052631579,0,0,0,0,-,none
reach2#1,1786651296-646925,bench_weight = 0.30 (past the recorded cliff),10,false,2025-26,2024-25,1,38,5,false,2043,1683,36,3,53.76315789473684,44.28947368421053,,,,,,,1692,44.526315789473685,1544,40.63157894736842,0,0,0,0,-,none
