season,gw,team,xgc,clean_sheet,element,cf,def,xgc90,opponent,home,strength_cut,strength_end,difficulty_end,difficulty_pit,def_pit,def_moved,ambiguous
2023-24,10,17,2.718049673202614,0,482,1,1.4,1.9414640522875815,1,0,1285,1365,5,4,1.2,1,0
2023-24,10,18,1.2132444444444443,0,520,1,0.85,1.427346405228758,8,0,1100,1100,2,2,0.85,0,0
2023-24,10,19,1.8197231270358307,0,524,1,0.85,2.1408507376892127,9,1,1075,1095,2,2,0.85,0,0
2023-24,10,20,1.6019383126700937,0,563,1,1,1.6019383126700937,15,1,1220,1105,3,4,1.2,1,0
2023-24,11,1,1.077863354037267,0,20,1,1.2,0.8982194616977226,15,0,1280,1280,4,4,1.2,0,0
2023-24,11,2,1.197180563917319,0,48,1,0.85,1.4084477222556695,16,0,1100,1100,2,2,0.85,0,0
2023-24,11,3,2.692053872053872,0,89,1,1.4,1.9228956228956229,13,0,1355,1365,5,5,1.4,0,0
2023-24,11,4,1.1140666666666665,0,112,1,0.85,1.3106666666666666,19,1,1095,1100,2,2,0.85,0,0
2023-24,11,5,1.2427839506172842,0,129,1,0.85,1.4620987654320992,9,0,1100,1100,2,2,0.85,0,0
2023-24,11,6,1.4785844444444443,0,596,1,0.85,1.739511111111111,8,1,1100,1070,2,2,0.85,0,0
2023-24,11,7,1.4066666666666667,0,145,1,1.2,1.1722222222222223,18,0,1200,1230,4,3,1.0,1,0
2023-24,11,8,1.150171059988817,1,220,1,0.85,1.3531424235162555,6,0,1080,1050,2,2,0.85,0,0
2023-24,11,9,1.319337837837838,0,263,1,0.85,1.5521621621621624,5,1,1165,1100,2,3,1.0,1,0
2023-24,11,10,1.816358024691358,0,275,1,1,1.816358024691358,14,1,1145,1125,3,3,1.0,0,0
2023-24,11,11,1.0750202702702703,0,291,1,0.85,1.2647297297297297,12,0,1050,1090,2,2,0.85,0,0
2023-24,11,12,2.1600800000000002,0,614,1,1.2,1.800066666666667,11,1,1220,1240,4,4,1.2,0,0
2023-24,11,13,0.7012064772145417,0,369,1,0.85,0.8249487967229903,3,1,1060,1100,2,2,0.85,0,0
2023-24,11,14,1.6645111111111113,1,597,1,1,1.6645111111111113,10,0,1100,1175,3,2,0.85,1,0
2023-24,11,17,1.685417777777778,0,482,1,0.85,1.9828444444444446,20,1,1065,1100,2,2,0.85,0,0
2023-24,11,18,1.3784,0,520,1,1,1.3784,7,1,1115,1125,3,3,1.0,0,0
2023-24,11,19,1.7573496199782845,0,524,1,0.85,2.067470141150923,4,0,1205,1100,2,3,1.0,1,0
2023-24,11,20,1.388472701004603,0,563,1,0.85,1.633497295299533,17,0,1070,1040,2,2,0.85,0,0
2023-24,12,1,0.7720661981039556,0,20,1,0.85,0.9083131742399477,6,1,1060,1045,2,2,0.85,0,0
2023-24,12,2,1.1525131658164074,0,48,1,0.85,1.3558978421369499,10,1,1095,1055,2,2,0.85,0,0
2023-24,12,3,1.9206379585326954,1,89,1,1,1.9206379585326954,15,1,1220,1105,3,4,1.2,1,0
2023-24,12,4,1.892357894736842,0,112,1,1.4,1.3516842105263158,11,0,1285,1370,5,4,1.2,1,0
2023-24,12,6,2.391896650717703,0,596,1,1.4,1.7084976076555023,1,0,1285,1365,5,4,1.2,1,0
2023-24,12,7,1.624,0,145,1,1.4,1.1600000000000001,13,1,1350,1355,5,5,1.4,0,0
2023-24,12,8,1.1397410041999319,0,220,1,0.85,1.3408717696469787,9,1,1075,1095,2,2,0.85,0,0
2023-24,12,9,1.273609530583215,0,263,1,0.85,1.4983641536273116,8,0,1100,1100,2,2,0.85,0,0
2023-24,12,10,2.1084912280701755,0,275,1,1.2,1.757076023391813,2,0,1175,1285,4,3,1.0,1,0
2023-24,12,11,1.0546770981507823,1,291,1,0.85,1.2407965860597439,4,1,1125,1100,2,3,1.0,1,0
2023-24,12,12,2.227670813397129,0,614,1,1.2,1.8563923444976076,14,0,1275,1220,4,4,1.2,0,0
2023-24,12,13,0.8220567547902013,0,369,1,1,0.8220567547902013,7,0,1160,1190,3,3,1.0,0,0
2023-24,12,14,1.3779598086124403,1,597,1,0.85,1.621129186602871,12,1,1045,1055,2,2,0.85,0,0
2023-24,12,15,0.9022527962039414,0,424,1,0.85,1.0614738778869899,3,0,1095,1100,2,2,0.85,0,0
2023-24,12,17,1.93955023923445,0,482,1,1,1.93955023923445,5,0,1210,1210,3,3,1.0,0,0
2023-24,12,18,1.2831177033492822,0,520,1,0.85,1.5095502392344498,20,0,1100,1100,2,2,0.85,0,0
2023-24,12,19,1.7274891136636379,0,524,1,0.85,2.032340133721927,16,1,1050,1065,2,2,0.85,0,0
2023-24,12,20,1.6033132271258732,0,563,1,1,1.6033132271258732,18,1,1130,1170,3,3,1.0,0,0
2023-24,13,1,0.7462128881987578,1,20,1,0.85,0.8778975155279504,4,0,1205,1100,2,3,1.0,1,0
2023-24,13,2,1.601523540036123,0,48,1,1.2,1.3346029500301024,18,0,1200,1230,4,3,1.0,1,0
2023-24,13,3,1.5725901515151512,0,89,1,0.85,1.8501060606060604,17,0,1070,1040,2,2,0.85,0,0
2023-24,13,4,1.9048399999999999,0,112,1,1.4,1.3606,1,1,1230,1350,5,4,1.2,1,0
2023-24,13,6,1.4705708333333332,0,596,1,0.85,1.7300833333333332,19,1,1095,1100,2,2,0.85,0,0
2023-24,13,7,1.4963999999999997,0,145,1,1.2,1.2469999999999999,15,0,1280,1280,4,4,1.2,0,0
2023-24,13,8,1.1507539539899352,0,220,1,0.85,1.3538281811646298,12,0,1050,1090,2,2,0.85,0,0
2023-24,13,9,1.535445945945946,0,263,1,1,1.535445945945946,14,1,1145,1125,3,3,1.0,0,0
2023-24,13,10,1.549738888888889,0,275,1,0.85,1.8232222222222225,20,1,1065,1100,2,2,0.85,0,0
2023-24,13,11,1.7601594594594594,0,291,1,1.4,1.2572567567567567,13,0,1355,1365,5,5,1.4,0,0
2023-24,13,12,1.5938208333333332,0,614,1,0.85,1.8750833333333332,8,1,1100,1070,2,2,0.85,0,0
2023-24,13,13,1.1147447004608293,0,369,1,1.2,0.9289539170506912,11,1,1220,1240,4,4,1.2,0,0
2023-24,13,14,1.3315958333333333,1,597,1,0.85,1.5665833333333334,9,0,1100,1100,2,2,0.85,0,0
2023-24,13,15,1.1329001839926403,0,424,1,1,1.1329001839926403,7,1,1115,1125,3,3,1.0,0,0
2023-24,13,17,1.6363208333333334,0,482,1,0.85,1.9250833333333335,3,1,1060,1100,2,2,0.85,0,0
2023-24,13,18,1.5470833333333331,0,520,1,1,1.5470833333333331,2,1,1115,1160,3,3,1.0,0,0
2023-24,13,19,1.7125146579804558,0,524,1,0.85,2.0147231270358303,6,0,1080,1050,2,2,0.85,0,0
2023-24,13,20,1.5581475657695796,0,563,1,1,1.5581475657695796,10,0,1100,1175,3,2,0.85,1,0
2023-24,14,1,0.7556075125702455,0,20,1,0.85,0.8889500147885242,20,1,1065,1100,2,2,0.85,0,0
2023-24,14,3,1.8005772005772005,0,89,1,1,1.8005772005772005,2,1,1115,1160,3,3,1.0,0,0
2023-24,14,4,1.1629619047619046,0,112,1,0.85,1.3681904761904762,12,1,1045,1055,2,2,0.85,0,0
2023-24,14,6,1.4441655677655678,1,596,1,0.85,1.6990183150183151,17,1,1045,1030,2,2,0.85,0,0
2023-24,14,7,1.101761904761905,0,145,1,0.85,1.2961904761904763,5,1,1165,1100,2,3,1.0,1,0
2023-24,14,8,1.3288839820615521,0,220,1,1,1.3288839820615521,19,0,1140,1145,3,3,1.0,0,0
2023-24,14,9,1.3312181467181468,1,263,1,0.85,1.5661389961389962,16,0,1100,1100,2,2,0.85,0,0
2023-24,14,10,2.524962962962963,0,275,1,1.4,1.8035449735449738,11,0,1285,1370,5,4,1.2,1,0
2023-24,14,12,1.587856043956044,0,614,1,0.85,1.8680659340659342,4,0,1205,1100,2,3,1.0,1,0
2023-24,14,13,0.9113846829054203,0,369,1,1,0.9113846829054203,18,1,1130,1170,3,3,1.0,0,0
2023-24,14,14,1.9491076923076929,0,597,1,1.2,1.6242564102564108,15,0,1280,1280,4,4,1.2,0,0
2023-24,14,17,1.670022710622711,0,482,1,0.85,1.9647326007326011,6,0,1080,1050,2,2,0.85,0,0
2023-24,14,18,2.1839589743589745,0,520,1,1.4,1.559970695970696,13,0,1355,1365,5,5,1.4,0,0
2023-24,14,19,1.6823711028385295,0,524,1,0.85,1.9792601209865053,8,1,1100,1070,2,2,0.85,0,0
2023-24,14,20,2.266863421026106,0,563,1,1.4,1.61918815787579,1,0,1285,1365,5,4,1.2,1,0
2023-24,15,1,0.7486935347261434,0,20,1,0.85,0.8808159232072276,12,0,1050,1090,2,2,0.85,0,0
2023-24,15,2,1.9815993041649809,1,48,1,1.4,1.415428074403558,13,1,1350,1355,5,5,1.4,0,0
2023-24,15,3,1.4871955922865012,1,89,1,0.85,1.7496418732782368,8,0,1100,1100,2,2,0.85,0,0
2023-24,15,4,1.3164545454545455,0,112,1,1,1.3164545454545455,5,0,1210,1210,3,3,1.0,0,0
2023-24,15,6,1.390935494519767,0,596,1,0.85,1.63639469943502,20,0,1100,1100,2,2,0.85,0,0
2023-24,15,7,1.5403636363636364,0,145,1,1.2,1.2836363636363637,14,0,1275,1220,4,4,1.2,0,0
2023-24,15,8,1.1268899581726686,0,220,1,0.85,1.3257528919678454,3,1,1060,1100,2,2,0.85,0,0
2023-24,15,9,1.5272235872235873,1,263,1,1,1.5272235872235873,15,1,1220,1105,3,4,1.2,1,0
2023-24,15,10,1.5491035353535354,1,275,1,0.85,1.8224747474747476,16,1,1050,1065,2,2,0.85,0,0
2023-24,15,12,2.7128616701181185,0,614,1,1.4,1.9377583357986563,1,1,1230,1350,5,4,1.2,1,0
2023-24,15,13,1.0706770004189359,0,369,1,1.2,0.8922308336824466,2,0,1175,1285,4,3,1.0,1,0
2023-24,15,14,1.6677583357986565,0,597,1,1,1.6677583357986565,7,1,1115,1125,3,3,1.0,0,0
2023-24,15,15,0.8932051407432606,0,427,1,0.85,1.0508295773450125,9,0,1100,1100,2,2,0.85,0,0
2023-24,15,17,2.345491821140206,0,482,1,1.2,1.9545765176168384,11,1,1220,1240,4,4,1.2,0,0
2023-24,15,18,1.3650491308834034,0,520,1,0.85,1.6059401539804745,19,1,1095,1100,2,2,0.85,0,0
2023-24,15,20,1.4254094826401296,1,563,1,0.85,1.6769523325177995,6,1,1060,1045,2,2,0.85,0,0
2023-24,16,1,1.0371104509856874,0,20,1,1.2,0.8642587091547396,2,0,1175,1285,4,3,1.0,1,0
2023-24,16,3,2.0521106719367586,1,89,1,1.2,1.7100922266139655,14,0,1275,1220,4,4,1.2,0,0
2023-24,16,4,1.126508695652174,0,112,1,0.85,1.325304347826087,17,0,1070,1040,2,2,0.85,0,0
2023-24,16,6,1.6033206324462037,0,596,1,1,1.6033206324462037,5,0,1210,1210,3,3,1.0,0,0
2023-24,16,8,1.6125163629543962,0,220,1,1.2,1.3437636357953302,11,1,1220,1240,4,4,1.2,0,0
2023-24,16,9,1.52951821386604,1,263,1,1,1.52951821386604,7,1,1115,1125,3,3,1.0,0,0
2023-24,16,10,1.4924685990338165,1,275,1,0.85,1.7558454106280195,19,1,1095,1100,2,2,0.85,0,0
2023-24,16,11,1.0724221364221365,0,291,1,0.85,1.2616731016731018,8,0,1100,1100,2,2,0.85,0,0
2023-24,16,12,2.746214102815989,0,614,1,1.4,1.9615815020114211,13,1,1350,1355,5,5,1.4,0,0
2023-24,16,13,0.8008137647765978,0,369,1,0.85,0.9421338409136445,12,0,1050,1090,2,2,0.85,0,0
2023-24,16,14,1.4093877549705778,0,597,1,0.85,1.6581032411418561,3,1,1060,1100,2,2,0.85,0,0
2023-24,16,15,1.3746913409525359,0,427,1,1.2,1.1455761174604466,18,0,1200,1230,4,3,1.0,1,0
2023-24,16,16,1.3078843535735156,0,28,1,0.85,1.5386874747923713,20,0,1100,1100,2,2,0.85,0,0
2023-24,16,17,1.65662688540536,1,482,1,0.85,1.9489728063592473,4,1,1125,1100,2,3,1.0,1,0
2023-24,16,18,1.628103241141856,0,520,1,1,1.628103241141856,15,1,1220,1105,3,4,1.2,1,0
2023-24,16,19,1.5927397067725253,0,528,1,1,1.5927397067725253,10,0,1100,1175,3,2,0.85,1,0
2023-24,16,20,1.394109070351428,0,563,1,0.85,1.6401283180605037,16,1,1050,1065,2,2,0.85,0,0
2023-24,17,1,0.7220732401656315,1,20,1,0.85,0.8494979296066253,5,1,1165,1100,2,3,1.0,1,0
2023-24,17,4,1.3071666666666666,0,112,1,1,1.3071666666666666,2,1,1115,1160,3,3,1.0,0,0
2023-24,17,5,2.0606859592711686,0,129,1,1.4,1.471918542336549,1,0,1285,1365,5,4,1.2,1,0
2023-24,17,6,1.399974539287864,0,596,1,0.85,1.6470288697504283,9,1,1075,1095,2,2,0.85,0,0
2023-24,17,8,1.8757995446920679,0,220,1,1.4,1.3398568176371914,13,0,1355,1365,5,5,1.4,0,0
2023-24,17,9,1.278857545045045,1,263,1,0.85,1.5045382882882883,6,0,1080,1050,2,2,0.85,0,0
2023-24,17,10,2.088722222222222,0,275,1,1.2,1.740601851851852,15,0,1280,1280,4,4,1.2,0,0
2023-24,17,11,1.2834152334152336,1,291,1,1,1.2834152334152336,14,1,1145,1125,3,3,1.0,0,0
2023-24,17,13,0.779134024577573,0,369,1,0.85,0.9166282642089094,8,1,1100,1070,2,2,0.85,0,0
2023-24,17,14,2.307007084317266,1,597,1,1.4,1.6478622030837617,11,0,1285,1370,5,4,1.2,1,0
2023-24,17,16,1.5157206775794885,0,28,1,1,1.5157206775794885,18,1,1130,1170,3,3,1.0,0,0
2023-24,17,17,1.8916122030837617,0,482,1,1,1.8916122030837617,7,0,1160,1190,3,3,1.0,0,0
2023-24,17,18,1.3836828726211974,1,520,1,0.85,1.6278622030837617,16,0,1100,1100,2,2,0.85,0,0
2023-24,17,19,1.3803433205302555,1,528,1,0.85,1.623933318270889,20,1,1065,1100,2,2,0.85,0,0
2023-24,17,20,1.6047063048079828,0,563,1,1,1.6047063048079828,19,0,1140,1145,3,3,1.0,0,0
2023-24,18,1,1.1803652173913044,0,20,1,1.4,0.8431180124223603,11,0,1285,1370,5,4,1.2,1,0
2023-24,18,3,1.4340959595959595,0,89,1,0.85,1.687171717171717,16,0,1100,1100,2,2,0.85,0,0
2023-24,18,5,1.281952965235174,0,129,1,0.85,1.5081799591002047,8,0,1100,1100,2,2,0.85,0,0
2023-24,18,6,1.6330200946870066,1,596,1,1,1.6330200946870066,10,0,1100,1175,3,2,0.85,1,0
2023-24,18,7,1.195198461647526,0,217,1,0.85,1.4061158372323834,20,0,1100,1100,2,2,0.85,0,0
2023-24,18,8,1.1480631631919485,0,220,1,0.85,1.350662544931704,5,1,1165,1100,2,3,1.0,1,0
2023-24,18,9,1.7701881081081081,0,263,1,1.2,1.4751567567567567,18,0,1200,1230,4,3,1.0,1,0
2023-24,18,10,1.555311111111111,0,275,1,0.85,1.8297777777777777,6,1,1060,1045,2,2,0.85,0,0
2023-24,18,11,1.7570082256169213,0,291,1,1.4,1.2550058754406581,1,1,1230,1350,5,4,1.2,1,0
2023-24,18,12,1.941895931965632,1,614,1,1,1.941895931965632,15,1,1220,1105,3,4,1.2,1,0
2023-24,18,14,1.674220094687007,0,597,1,1,1.674220094687007,19,0,1140,1145,3,3,1.0,0,0
2023-24,18,15,1.0652352409901775,0,427,1,0.85,1.2532179305766795,12,0,1050,1090,2,2,0.85,0,0
2023-24,18,16,1.2871338506049446,0,28,1,0.85,1.5142751183587584,3,1,1060,1100,2,2,0.85,0,0
2023-24,18,17,2.309064113624408,0,482,1,1.2,1.9242200946870067,2,0,1175,1285,4,3,1.0,1,0
2023-24,18,18,1.3778670804839557,0,520,1,0.85,1.6210200946870068,9,1,1075,1095,2,2,0.85,0,0
2023-24,18,19,1.584505892338396,1,528,1,1,1.584505892338396,14,1,1145,1125,3,3,1.0,0,0
2023-24,18,20,1.5861180526156635,0,563,1,1,1.5861180526156635,7,1,1115,1125,3,3,1.0,0,0
2023-24,19,1,0.7201445293836598,0,20,1,0.85,0.8472288580984233,19,1,1095,1100,2,2,0.85,0,0
2023-24,19,2,1.5989479425870412,0,48,1,1.2,1.3324566188225344,14,0,1275,1220,4,4,1.2,0,0
2023-24,19,3,1.4022321212121212,1,89,1,0.85,1.6496848484848485,10,1,1095,1055,2,2,0.85,0,0
2023-24,19,4,1.1149279999999997,0,112,1,0.85,1.3116799999999997,20,1,1065,1100,2,2,0.85,0,0
2023-24,19,5,1.5016617790811342,0,129,1,1,1.5016617790811342,18,1,1130,1170,3,3,1.0,0,0
2023-24,19,6,1.9427210157803234,0,596,1,1.2,1.6189341798169363,11,1,1220,1240,4,4,1.2,0,0
2023-24,19,8,1.3425601393574074,0,220,1,1,1.3425601393574074,7,0,1160,1190,3,3,1.0,0,0
2023-24,19,9,2.057941787941788,0,263,1,1.4,1.46995841995842,13,1,1350,1355,5,5,1.4,0,0
2023-24,19,10,1.508895299145299,0,275,1,0.85,1.7751709401709401,3,0,1095,1100,2,2,0.85,0,0
2023-24,19,11,1.0506402027027026,1,291,1,0.85,1.2360472972972973,6,0,1080,1050,2,2,0.85,0,0
2023-24,19,12,1.637857814958172,0,614,1,0.85,1.9268915470096142,17,0,1070,1040,2,2,0.85,0,0
2023-24,19,13,0.8098486635944699,0,369,1,0.85,0.9527631336405529,9,0,1100,1100,2,2,0.85,0,0
2023-24,19,14,1.6577803336630905,0,597,1,1,1.6577803336630905,2,1,1115,1160,3,3,1.0,0,0
2023-24,19,15,1.0864234108138116,0,427,1,0.85,1.2781451891927196,16,1,1050,1065,2,2,0.85,0,0
2023-24,19,16,1.8138450671565916,0,28,1,1.2,1.5115375559638264,15,0,1280,1280,4,4,1.2,0,0
2023-24,19,17,1.5980748220751653,0,482,1,0.85,1.8800880259707826,12,1,1045,1055,2,2,0.85,0,0
2023-24,19,18,1.6293187952015518,0,520,1,1,1.6293187952015518,5,0,1210,1210,3,3,1.0,0,0
2023-24,19,19,2.1819265102178305,1,528,1,1.4,1.558518935869879,1,0,1285,1365,5,4,1.2,1,0
2023-24,19,20,1.3633657160801096,0,563,1,0.85,1.6039596659765996,4,0,1205,1100,2,3,1.0,1,0
2023-24,20,1,0.8706648263170003,0,20,1,1,0.8706648263170003,10,0,1100,1175,3,2,0.85,1,0
2023-24,20,2,1.1232192267780805,0,48,1,0.85,1.3214343844448007,6,1,1060,1045,2,2,0.85,0,0
2023-24,20,3,1.9164055944055942,0,89,1,1.2,1.5970046620046618,18,0,1200,1230,4,3,1.0,1,0
2023-24,20,4,1.1406999999999998,0,112,1,0.85,1.3419999999999999,8,0,1100,1100,2,2,0.85,0,0
2023-24,20,6,1.9537568139128605,0,596,1,1.2,1.6281306782607172,2,0,1175,1285,4,3,1.0,1,0
2023-24,20,7,1.1862789996313128,0,217,1,0.85,1.3956223525074267,12,0,1050,1090,2,2,0.85,0,0
2023-24,20,8,1.1851695955481003,0,220,1,0.85,1.394317171233059,4,1,1125,1100,2,3,1.0,1,0
2023-24,20,9,1.28504004004004,0,263,1,0.85,1.5118118118118118,20,0,1100,1100,2,2,0.85,0,0
2023-24,20,10,2.4875637860082302,0,275,1,1.4,1.7768312757201645,1,1,1230,1350,5,4,1.2,1,0
2023-24,20,11,1.2170054054054056,0,291,1,1,1.2170054054054056,15,1,1220,1105,3,4,1.2,1,0
2023-24,20,12,1.9592126274245911,0,614,1,1,1.9592126274245911,7,1,1115,1125,3,3,1.0,0,0
2023-24,20,14,1.4153925580030915,0,597,1,0.85,1.6651677152977546,16,0,1100,1100,2,2,0.85,0,0
2023-24,20,15,1.9062386691034314,0,427,1,1.4,1.361599049359594,11,0,1285,1370,5,4,1.2,1,0
2023-24,20,16,1.561342196047244,0,28,1,1,1.561342196047244,14,1,1145,1125,3,3,1.0,0,0
2023-24,20,17,2.576494060676115,0,482,1,1.4,1.8403529004829395,13,0,1355,1365,5,5,1.4,0,0
2023-24,20,18,1.4556888542993873,0,520,1,0.85,1.7125751227051615,3,1,1060,1100,2,2,0.85,0,0
2023-24,20,20,1.380870689558624,1,563,1,0.85,1.6245537524219107,9,1,1075,1095,2,2,0.85,0,0
2023-24,21,1,0.754312777284827,1,20,1,0.85,0.8874267968056789,8,1,1100,1070,2,2,0.85,0,0
2023-24,21,2,1.1126785768950993,1,48,1,0.85,1.3090336198765875,9,0,1100,1100,2,2,0.85,0,0
2023-24,21,3,1.9489831649831646,0,89,1,1.2,1.6241526374859705,11,1,1220,1240,4,4,1.2,0,0
2023-24,21,4,1.1324518518518516,0,112,1,0.85,1.332296296296296,16,1,1050,1065,2,2,0.85,0,0
2023-24,21,5,1.3114513108614234,1,129,1,0.85,1.5428838951310864,20,1,1065,1100,2,2,0.85,0,0
2023-24,21,6,1.4329726560620881,0,596,1,0.85,1.6858501836024566,12,1,1045,1055,2,2,0.85,0,0
2023-24,21,7,1.222864113473295,1,217,1,0.85,1.438663662909759,10,1,1095,1055,2,2,0.85,0,0
2023-24,21,8,1.9523281811646298,0,220,1,1.4,1.3945201294033072,1,0,1285,1365,5,4,1.2,1,0
2023-24,21,9,1.5313899613899615,1,263,1,1,1.5313899613899615,2,1,1115,1160,3,3,1.0,0,0
2023-24,21,10,1.7719444444444445,0,275,1,1,1.7719444444444445,7,0,1160,1190,3,3,1.0,0,0
2023-24,21,11,1.013956340956341,1,291,1,0.85,1.1928898128898129,3,0,1095,1100,2,2,0.85,0,0
2023-24,21,12,1.6538420136940173,0,614,1,0.85,1.945696486698844,6,0,1080,1050,2,2,0.85,0,0
2023-24,21,13,1.1230330123928096,0,369,1,1.2,0.9358608436606747,15,0,1280,1280,4,4,1.2,0,0
2023-24,21,14,1.635493040745314,0,597,1,1,1.635493040745314,18,1,1130,1170,3,3,1.0,0,0
2023-24,21,15,2.210969950225286,0,427,1,1.4,1.5792642501609186,13,1,1350,1355,5,5,1.4,0,0
2023-24,21,16,1.3013797552060204,0,28,1,0.85,1.53103500612473,4,0,1205,1100,2,3,1.0,1,0
2023-24,21,17,1.5799012274906596,0,482,1,0.85,1.8587073264595997,19,1,1095,1100,2,2,0.85,0,0
2023-24,21,18,2.0543059346086623,0,520,1,1.2,1.7119216121738854,14,0,1275,1220,4,4,1.2,0,0
2023-24,21,19,1.3601051933484054,0,528,1,0.85,1.600123756880477,17,0,1070,1040,2,2,0.85,0,0
2023-24,21,20,1.582962546978271,1,563,1,1,1.582962546978271,5,0,1210,1210,3,3,1.0,0,0
2023-24,22,1,0.7379744056543156,0,20,1,0.85,0.8682051831227243,16,0,1100,1100,2,2,0.85,0,0
2023-24,22,2,1.3027590771239035,0,48,1,1,1.3027590771239035,15,1,1130,1105,3,3,1.0,0,0
2023-24,22,3,1.6236471861471862,0,89,1,1,1.6236471861471862,19,0,1130,1145,3,3,1.0,0,0
2023-24,22,4,1.5883714285714285,0,112,1,1.2,1.3236428571428571,18,0,1190,1230,4,3,1.0,1,0
2023-24,22,5,1.3058535489667566,0,129,1,0.85,1.5362982929020668,12,0,1080,1090,2,2,0.85,0,0
2023-24,22,6,2.3187158589740284,0,596,1,1.4,1.6562256135528775,13,0,1355,1365,5,5,1.4,0,0
2023-24,22,7,1.984514334602245,0,217,1,1.4,1.4175102390016037,11,0,1355,1370,5,5,1.4,0,0
2023-24,22,8,1.2414854855103001,0,220,1,0.85,1.4605711594238826,17,1,1045,1030,2,2,0.85,0,0
2023-24,22,9,1.5168592730661694,1,263,1,1,1.5168592730661694,10,0,1100,1175,3,2,0.85,1,0
2023-24,22,10,1.518406130268199,1,275,1,0.85,1.7863601532567048,9,1,1095,1095,2,2,0.85,0,0
2023-24,22,11,1.2001901901901904,0,291,1,1,1.2001901901901904,7,1,1125,1125,3,3,1.0,0,0
2023-24,22,12,1.6241236205028013,1,614,1,0.85,1.9107336711797662,5,1,1130,1100,2,3,1.0,1,0
2023-24,22,14,1.3814124611751184,0,597,1,0.85,1.625191130794257,20,0,1100,1100,2,2,0.85,0,0
2023-24,22,15,1.9488713287689499,0,427,1,1.2,1.6240594406407916,2,0,1235,1285,4,4,1.2,0,0
2023-24,22,16,2.1280316629269507,0,28,1,1.4,1.5200226163763935,1,1,1220,1350,5,4,1.2,1,0
2023-24,22,18,1.428895219795808,0,520,1,0.85,1.6810531997597742,4,1,1120,1100,2,3,1.0,1,0
2023-24,22,20,1.5714810798410894,0,563,1,1,1.5714810798410894,14,1,1130,1125,3,3,1.0,0,0
2023-24,23,1,1.0231180124223602,0,20,1,1.2,0.8525983436853002,11,1,1220,1240,4,4,1.2,0,0
2023-24,23,3,1.3709070010449318,0,89,1,0.85,1.612831765935214,16,1,1065,1065,2,2,0.85,0,0
2023-24,23,4,1.927268965517241,0,112,1,1.4,1.3766206896551723,13,1,1350,1355,5,5,1.4,0,0
2023-24,23,5,1.3505677892918826,0,129,1,0.85,1.588903281519862,8,1,1095,1070,2,2,0.85,0,0
2023-24,23,6,1.411995909264687,0,596,1,0.85,1.6611716579584554,10,1,1095,1055,2,2,0.85,0,0
2023-24,23,7,1.250222835877216,0,217,1,0.85,1.470850395149666,20,1,1095,1100,2,2,0.85,0,0
2023-24,23,8,1.4378854541097534,0,220,1,1,1.4378854541097534,5,0,1185,1210,3,3,1.0,0,0
2023-24,23,9,1.5232972972972973,0,263,1,1,1.5232972972972973,18,1,1150,1170,3,3,1.0,0,0
2023-24,23,10,1.528709259259259,0,275,1,0.85,1.7984814814814813,6,0,1080,1050,2,2,0.85,0,0
2023-24,23,11,1.6482567567567568,0,291,1,1.4,1.1773262548262549,1,0,1260,1365,5,4,1.2,1,0
2023-24,23,12,2.2524889547070486,0,614,1,1.2,1.8770741289225406,15,0,1290,1280,4,4,1.2,0,0
2023-24,23,13,0.8044931890618973,0,369,1,0.85,0.946462575366938,4,0,1155,1100,2,3,1.0,1,0
2023-24,23,14,1.3964125759313541,1,597,1,0.85,1.6428383246251226,19,1,1095,1100,2,2,0.85,0,0
2023-24,23,15,1.375082416573258,0,427,1,0.85,1.6177440194979507,12,1,1065,1055,2,2,0.85,0,0
2023-24,23,17,1.8538759352295433,0,482,1,1,1.8538759352295433,2,1,1130,1160,3,3,1.0,0,0
2023-24,23,18,1.4298459092646871,0,520,1,0.85,1.6821716579584556,9,0,1100,1100,2,2,0.85,0,0
2023-24,23,19,2.084891499820165,0,532,1,1.2,1.7374095831834708,14,0,1220,1220,4,4,1.2,0,0
2023-24,23,20,1.6104317105130532,0,563,1,1,1.6104317105130532,7,0,1170,1190,3,3,1.0,0,0
2023-24,24,1,0.838320977759968,1,20,1,1,0.838320977759968,19,0,1130,1145,3,3,1.0,0,0
2023-24,24,3,1.5777373737373739,0,89,1,1,1.5777373737373739,10,0,1100,1175,3,2,0.85,1,0
2023-24,24,4,1.1920399999999998,1,112,1,0.85,1.4023999999999999,20,0,1100,1100,2,2,0.85,0,0
2023-24,24,5,1.8497256857855366,0,129,1,1.2,1.5414380714879472,18,0,1190,1230,4,3,1.0,1,0
2023-24,24,6,2.308871545533514,0,596,1,1.4,1.649193961095367,11,0,1355,1370,5,5,1.4,0,0
2023-24,24,8,1.4408568910739548,0,220,1,1,1.4408568910739548,7,1,1125,1125,3,3,1.0,0,0
2023-24,24,9,2.1080802092414994,0,263,1,1.4,1.5057715780296426,13,0,1355,1365,5,5,1.4,0,0
2023-24,24,10,1.5254605734767024,0,275,1,0.85,1.7946594982078852,3,1,1095,1100,2,2,0.85,0,0
2023-24,24,12,1.6072086958287641,0,614,1,0.85,1.890833759798546,17,1,1045,1030,2,2,0.85,0,0
2023-24,24,14,1.973613398475731,0,597,1,1.2,1.6446778320631092,2,0,1235,1285,4,4,1.2,0,0
2023-24,24,15,1.3934744484598804,0,427,1,0.85,1.6393817040704477,16,0,1100,1100,2,2,0.85,0,0
