sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,oracle,oracle_kind
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2022-23,2021-22,16,23,5,false,1354,1106,23,2,58.869565217391305,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,29,3,34,18,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2023-24,2022-23,16,23,5,false,1466,1077,29,1,63.73913043478261,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,34,2,37,3,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2024-25,2023-24,16,23,5,false,1381,1336,29,1,60.04347826086956,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2025-26,2024-25,16,23,5,false,1342,1288,27,1,58.34782608695652,56,,,,,,,1289,56.04347826086956,1127,49,33,19,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2020-21,2019-20,21,18,5,false,1071,942,23,1,59.5,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,26,15,35,19,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2021-22,2020-21,21,18,5,false,986,944,26,2,54.77777777777778,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,36,12,26,6,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2022-23,2021-22,21,18,5,false,1176,1181,14,0,65.33333333333333,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,29,12,34,18,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2023-24,2022-23,21,18,5,false,1209,909,22,1,67.16666666666667,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,34,1,37,3,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2024-25,2023-24,21,18,5,false,1064,1047,21,0,59.111111111111114,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,33,15,0,0,-,none
CHIPSEQ2#1,1786633231-564171,rebuild only,1,false,2025-26,2024-25,21,18,5,false,1078,950,22,1,59.888888888888886,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,33,24,0,0,-,none
