match_id,match_date,team,minute,xg,shot_type,outcome
3754022,2016-04-09,Norwich City,69,0.121801,Open Play,Saved
3754022,2016-04-09,Crystal Palace,70,0.005786,Open Play,Saved
3754022,2016-04-09,Norwich City,71,0.121378,Open Play,Blocked
3754022,2016-04-09,Crystal Palace,72,0.050312,Open Play,Saved
3754022,2016-04-09,Norwich City,72,0.040195,Open Play,Saved
3754022,2016-04-09,Crystal Palace,77,0.092955,Open Play,Saved
3754022,2016-04-09,Crystal Palace,78,0.041777,Open Play,Wayward
3754022,2016-04-09,Crystal Palace,78,0.364756,Open Play,Blocked
3754022,2016-04-09,Crystal Palace,79,0.061333,Open Play,Wayward
3754022,2016-04-09,Crystal Palace,79,0.012578,Open Play,Blocked
3754022,2016-04-09,Norwich City,80,0.137972,Open Play,Saved
3754022,2016-04-09,Crystal Palace,81,0.039799,Open Play,Off T
3754022,2016-04-09,Norwich City,82,0.038071,Open Play,Off T
3754022,2016-04-09,Norwich City,91,0.059036,Open Play,Off T
3754023,2015-08-29,Leicester City,15,0.034318,Open Play,Off T
3754023,2015-08-29,AFC Bournemouth,20,0.014491,Open Play,Blocked
3754023,2015-08-29,AFC Bournemouth,23,0.208823,Open Play,Goal
3754023,2015-08-29,AFC Bournemouth,33,0.058418,Free Kick,Saved
3754023,2015-08-29,Leicester City,82,0.010910,Open Play,Off T
3754023,2015-08-29,Leicester City,85,0.783500,Penalty,Goal
3754023,2015-08-29,AFC Bournemouth,95,0.018715,Open Play,Blocked
3754024,2016-04-16,Swansea City,2,0.020543,Open Play,Off T
3754024,2016-04-16,Newcastle United,6,0.008298,Open Play,Off T
3754024,2016-04-16,Newcastle United,8,0.031745,Open Play,Saved
3754024,2016-04-16,Newcastle United,14,0.017828,Open Play,Off T
3754024,2016-04-16,Newcastle United,32,0.062780,Open Play,Saved
3754024,2016-04-16,Newcastle United,38,0.032503,Open Play,Saved
3754024,2016-04-16,Newcastle United,40,0.407138,Open Play,Goal
3754024,2016-04-16,Swansea City,41,0.005593,Open Play,Off T
3754024,2016-04-16,Swansea City,46,0.032747,Open Play,Off T
3754024,2016-04-16,Newcastle United,50,0.059183,Open Play,Off T
3754024,2016-04-16,Swansea City,51,0.132101,Open Play,Saved
3754024,2016-04-16,Swansea City,55,0.091914,Open Play,Blocked
3754024,2016-04-16,Swansea City,56,0.081742,Open Play,Off T
3754024,2016-04-16,Swansea City,70,0.076779,Open Play,Off T
3754024,2016-04-16,Swansea City,74,0.282853,Open Play,Off T
3754024,2016-04-16,Swansea City,76,0.171773,Open Play,Off T
3754024,2016-04-16,Swansea City,77,0.026019,Open Play,Blocked
3754024,2016-04-16,Newcastle United,81,0.042744,Open Play,Blocked
3754024,2016-04-16,Newcastle United,81,0.170717,Open Play,Goal
3754024,2016-04-16,Newcastle United,84,0.025196,Open Play,Saved
3754024,2016-04-16,Newcastle United,88,0.058808,Open Play,Goal
3754024,2016-04-16,Swansea City,92,0.081425,Open Play,Off T
3754024,2016-04-16,Swansea City,93,0.107535,Open Play,Blocked
3754024,2016-04-16,Newcastle United,93,0.133148,Open Play,Off T
3754025,2015-12-19,Chelsea,4,0.066290,Open Play,Goal
3754025,2015-12-19,Chelsea,8,0.047084,Free Kick,Saved
3754025,2015-12-19,Chelsea,12,0.335325,Open Play,Goal
3754025,2015-12-19,Chelsea,14,0.063709,Open Play,Blocked
3754025,2015-12-19,Chelsea,14,0.044191,Open Play,Off T
3754025,2015-12-19,Chelsea,25,0.365612,Open Play,Saved
3754025,2015-12-19,Sunderland,32,0.065223,Open Play,Off T
3754025,2015-12-19,Chelsea,34,0.286035,Open Play,Off T
3754025,2015-12-19,Chelsea,35,0.021286,Open Play,Blocked
3754025,2015-12-19,Chelsea,37,0.171569,Open Play,Off T
3754025,2015-12-19,Sunderland,42,0.024128,Free Kick,Blocked
3754025,2015-12-19,Sunderland,42,0.013952,Open Play,Off T
3754025,2015-12-19,Chelsea,49,0.783500,Penalty,Goal
3754025,2015-12-19,Sunderland,51,0.029429,Open Play,Saved
3754025,2015-12-19,Sunderland,51,0.934682,Open Play,Goal
3754025,2015-12-19,Sunderland,55,0.047507,Open Play,Off T
3754025,2015-12-19,Sunderland,55,0.090884,Open Play,Off T
3754025,2015-12-19,Sunderland,60,0.126114,Open Play,Off T
3754025,2015-12-19,Sunderland,64,0.209633,Open Play,Off T
3754025,2015-12-19,Chelsea,67,0.039157,Open Play,Off T
3754025,2015-12-19,Chelsea,73,0.032717,Open Play,Blocked
3754025,2015-12-19,Chelsea,74,0.047221,Open Play,Blocked
3754025,2015-12-19,Chelsea,77,0.465654,Open Play,Wayward
3754025,2015-12-19,Chelsea,79,0.060096,Open Play,Saved
3754025,2015-12-19,Sunderland,80,0.013898,Open Play,Blocked
3754025,2015-12-19,Chelsea,82,0.280311,Open Play,Off T
3754025,2015-12-19,Sunderland,87,0.063790,Open Play,Saved
3754025,2015-12-19,Chelsea,88,0.045194,Free Kick,Saved
3754026,2016-05-07,Crystal Palace,3,0.023564,Free Kick,Blocked
3754026,2016-05-07,Crystal Palace,3,0.055974,Open Play,Off T
3754026,2016-05-07,Crystal Palace,9,0.016637,Open Play,Blocked
3754026,2016-05-07,Crystal Palace,9,0.131527,Open Play,Saved
3754026,2016-05-07,Stoke City,10,0.025926,Open Play,Off T
3754026,2016-05-07,Crystal Palace,10,0.018565,Open Play,Saved
3754026,2016-05-07,Stoke City,17,0.038839,Open Play,Saved
3754026,2016-05-07,Stoke City,19,0.294545,Open Play,Saved
3754026,2016-05-07,Crystal Palace,20,0.024927,Open Play,Blocked
3754026,2016-05-07,Stoke City,20,0.023317,Open Play,Off T
3754026,2016-05-07,Stoke City,25,0.244310,Open Play,Goal
3754026,2016-05-07,Crystal Palace,30,0.085438,Open Play,Off T
3754026,2016-05-07,Crystal Palace,38,0.041485,Open Play,Wayward
3754026,2016-05-07,Crystal Palace,47,0.046981,Open Play,Blocked
3754026,2016-05-07,Stoke City,45,0.013719,Open Play,Blocked
3754026,2016-05-07,Crystal Palace,46,0.303037,Open Play,Goal
3754026,2016-05-07,Crystal Palace,48,0.047722,Open Play,Blocked
3754026,2016-05-07,Crystal Palace,48,0.018920,Open Play,Blocked
3754026,2016-05-07,Stoke City,52,0.041959,Free Kick,Off T
3754026,2016-05-07,Crystal Palace,56,0.179708,Open Play,Off T
3754026,2016-05-07,Crystal Palace,57,0.136397,Open Play,Post
3754026,2016-05-07,Stoke City,59,0.016065,Open Play,Blocked
3754026,2016-05-07,Stoke City,65,0.089176,Open Play,Off T
3754026,2016-05-07,Crystal Palace,67,0.022727,Free Kick,Goal
3754026,2016-05-07,Stoke City,72,0.006558,Open Play,Off T
3754026,2016-05-07,Crystal Palace,75,0.041417,Open Play,Blocked
3754026,2016-05-07,Stoke City,84,0.092138,Open Play,Off T
3754026,2016-05-07,Stoke City,85,0.309726,Open Play,Off T
3754026,2016-05-07,Crystal Palace,87,0.043722,Open Play,Off T
3754027,2016-01-16,Tottenham Hotspur,2,0.039250,Open Play,Blocked
3754027,2016-01-16,Tottenham Hotspur,2,0.242737,Open Play,Saved
3754027,2016-01-16,Tottenham Hotspur,4,0.037122,Open Play,Saved
3754027,2016-01-16,Tottenham Hotspur,8,0.030595,Open Play,Blocked
3754027,2016-01-16,Tottenham Hotspur,8,0.255532,Open Play,Off T
3754027,2016-01-16,Tottenham Hotspur,16,0.204931,Open Play,Off T
3754027,2016-01-16,Tottenham Hotspur,20,0.038812,Open Play,Blocked
3754027,2016-01-16,Tottenham Hotspur,24,0.026451,Open Play,Off T
3754027,2016-01-16,Sunderland,25,0.014555,Open Play,Off T
3754027,2016-01-16,Tottenham Hotspur,29,0.055779,Open Play,Blocked
3754027,2016-01-16,Tottenham Hotspur,31,0.185194,Open Play,Blocked
3754027,2016-01-16,Tottenham Hotspur,34,0.043190,Open Play,Off T
3754027,2016-01-16,Sunderland,39,0.288212,Open Play,Goal
3754027,2016-01-16,Tottenham Hotspur,41,0.129547,Open Play,Saved
3754027,2016-01-16,Tottenham Hotspur,41,0.054326,Open Play,Goal
3754027,2016-01-16,Sunderland,43,0.058436,Open Play,Saved
3754027,2016-01-16,Tottenham Hotspur,46,0.027944,Open Play,Saved
3754027,2016-01-16,Tottenham Hotspur,46,0.056063,Open Play,Off T
3754027,2016-01-16,Tottenham Hotspur,51,0.047879,Open Play,Blocked
3754027,2016-01-16,Sunderland,52,0.100791,Open Play,Off T
3754027,2016-01-16,Tottenham Hotspur,54,0.118069,Open Play,Off T
3754027,2016-01-16,Tottenham Hotspur,55,0.035095,Open Play,Off T
3754027,2016-01-16,Tottenham Hotspur,58,0.009059,Open Play,Saved
3754027,2016-01-16,Tottenham Hotspur,58,0.044032,Open Play,Saved
3754027,2016-01-16,Tottenham Hotspur,59,0.077100,Open Play,Goal
3754027,2016-01-16,Tottenham Hotspur,66,0.027663,Open Play,Goal
3754027,2016-01-16,Tottenham Hotspur,71,0.040288,Open Play,Saved
3754027,2016-01-16,Tottenham Hotspur,78,0.783500,Penalty,Goal
3754027,2016-01-16,Tottenham Hotspur,81,0.094997,Open Play,Off T
3754027,2016-01-16,Sunderland,89,0.060879,Open Play,Blocked
3754027,2016-01-16,Tottenham Hotspur,91,0.022928,Open Play,Off T
3754028,2015-11-28,Manchester City,0,0.061132,Open Play,Saved
3754028,2015-11-28,Manchester City,3,0.016510,Open Play,Blocked
3754028,2015-11-28,Manchester City,5,0.009107,Free Kick,Saved
3754028,2015-11-28,Manchester City,8,0.834823,Open Play,Goal
3754028,2015-11-28,Manchester City,12,0.235076,Open Play,Saved
3754028,2015-11-28,Manchester City,12,0.023957,Open Play,Blocked
3754028,2015-11-28,Manchester City,14,0.076586,Free Kick,Blocked
3754028,2015-11-28,Manchester City,18,0.016448,Open Play,Blocked
3754028,2015-11-28,Manchester City,19,0.074537,Open Play,Blocked
3754028,2015-11-28,Manchester City,19,0.026323,Open Play,Goal
3754028,2015-11-28,Southampton,21,0.025509,Open Play,Post
3754028,2015-11-28,Southampton,26,0.123947,Open Play,Saved
3754028,2015-11-28,Southampton,28,0.061023,Free Kick,Off T
3754028,2015-11-28,Manchester City,34,0.119400,Open Play,Off T
3754028,2015-11-28,Southampton,40,0.053831,Open Play,Saved
3754028,2015-11-28,Southampton,40,0.038041,Open Play,Blocked
3754028,2015-11-28,Southampton,48,0.127145,Open Play,Goal
3754028,2015-11-28,Manchester City,50,0.024084,Open Play,Blocked
3754028,2015-11-28,Manchester City,60,0.021712,Open Play,Saved
3754028,2015-11-28,Southampton,61,0.379041,Open Play,Saved
3754028,2015-11-28,Southampton,61,0.087038,Open Play,Blocked
3754028,2015-11-28,Manchester City,65,0.031174,Open Play,Saved
3754028,2015-11-28,Southampton,66,0.028420,Open Play,Saved
3754028,2015-11-28,Manchester City,68,0.040695,Open Play,Goal
3754028,2015-11-28,Manchester City,80,0.058125,Free Kick,Blocked
3754028,2015-11-28,Southampton,82,0.148208,Open Play,Saved
3754028,2015-11-28,Southampton,93,0.121981,Open Play,Saved
3754029,2015-11-02,Tottenham Hotspur,2,0.183179,Open Play,Goal
3754029,2015-11-02,Aston Villa,10,0.084226,Open Play,Saved
3754029,2015-11-02,Aston Villa,10,0.019369,Open Play,Off T
3754029,2015-11-02,Tottenham Hotspur,23,0.071237,Open Play,Saved
3754029,2015-11-02,Tottenham Hotspur,24,0.084647,Open Play,Off T
3754029,2015-11-02,Tottenham Hotspur,25,0.023851,Open Play,Off T
3754029,2015-11-02,Aston Villa,29,0.023942,Open Play,Blocked
3754029,2015-11-02,Tottenham Hotspur,45,0.065537,Open Play,Goal
3754029,2015-11-02,Tottenham Hotspur,48,0.010977,Open Play,Blocked
3754029,2015-11-02,Tottenham Hotspur,51,0.072060,Open Play,Blocked
3754029,2015-11-02,Tottenham Hotspur,52,0.092451,Open Play,Off T
3754029,2015-11-02,Tottenham Hotspur,53,0.062164,Open Play,Blocked
3754029,2015-11-02,Aston Villa,54,0.021475,Open Play,Blocked
3754029,2015-11-02,Aston Villa,56,0.008027,Open Play,Blocked
3754029,2015-11-02,Aston Villa,56,0.015573,Open Play,Blocked
3754029,2015-11-02,Tottenham Hotspur,60,0.010632,Free Kick,Blocked
3754029,2015-11-02,Aston Villa,65,0.038837,Open Play,Off T
3754029,2015-11-02,Tottenham Hotspur,70,0.041685,Free Kick,Off T
3754029,2015-11-02,Aston Villa,72,0.047134,Open Play,Blocked
3754029,2015-11-02,Aston Villa,74,0.051281,Open Play,Blocked
3754029,2015-11-02,Tottenham Hotspur,77,0.021735,Open Play,Saved
3754029,2015-11-02,Aston Villa,78,0.027133,Open Play,Post
3754029,2015-11-02,Aston Villa,78,0.043753,Open Play,Goal
3754029,2015-11-02,Aston Villa,82,0.051172,Open Play,Off T
3754029,2015-11-02,Aston Villa,84,0.028960,Open Play,Off T
3754029,2015-11-02,Tottenham Hotspur,88,0.037964,Open Play,Blocked
3754029,2015-11-02,Tottenham Hotspur,88,0.044700,Open Play,Blocked
3754029,2015-11-02,Tottenham Hotspur,90,0.041920,Open Play,Saved
3754029,2015-11-02,Tottenham Hotspur,92,0.216244,Open Play,Goal
3754030,2016-04-09,Watford,16,0.032081,Open Play,Saved
3754030,2016-04-09,Everton,18,0.026178,Open Play,Saved
3754030,2016-04-09,Everton,24,0.006985,Open Play,Off T
3754030,2016-04-09,Watford,26,0.092339,Open Play,Wayward
3754030,2016-04-09,Watford,27,0.029795,Open Play,Saved
3754030,2016-04-09,Everton,36,0.028868,Open Play,Saved
3754030,2016-04-09,Watford,41,0.080318,Open Play,Off T
3754030,2016-04-09,Watford,44,0.048055,Free Kick,Blocked
3754030,2016-04-09,Watford,44,0.028406,Open Play,Blocked
3754030,2016-04-09,Watford,44,0.096779,Open Play,Off T
3754030,2016-04-09,Everton,45,0.432918,Open Play,Goal
3754030,2016-04-09,Watford,47,0.015271,Open Play,Wayward
3754030,2016-04-09,Everton,47,0.050618,Open Play,Wayward
3754030,2016-04-09,Everton,47,0.110634,Open Play,Blocked
3754030,2016-04-09,Everton,51,0.041983,Open Play,Blocked
3754030,2016-04-09,Everton,54,0.049264,Open Play,Saved
3754030,2016-04-09,Watford,56,0.024837,Open Play,Blocked
3754030,2016-04-09,Watford,62,0.011341,Free Kick,Off T
3754030,2016-04-09,Everton,70,0.046425,Open Play,Saved
3754030,2016-04-09,Everton,87,0.050855,Free Kick,Saved
3754030,2016-04-09,Everton,87,0.401201,Open Play,Post
3754030,2016-04-09,Everton,88,0.160228,Open Play,Saved
3754030,2016-04-09,Watford,90,0.022597,Open Play,Saved
3754030,2016-04-09,Watford,91,0.009430,Open Play,Off T
3754030,2016-04-09,Watford,93,0.061012,Open Play,Saved
3754031,2016-02-13,Sunderland,2,0.006980,Free Kick,Goal
3754031,2016-02-13,Sunderland,10,0.122500,Open Play,Blocked
3754031,2016-02-13,Sunderland,10,0.397851,Open Play,Blocked
3754031,2016-02-13,Sunderland,17,0.043586,Open Play,Off T
3754031,2016-02-13,Sunderland,25,0.016241,Open Play,Blocked
3754031,2016-02-13,Sunderland,25,0.030212,Open Play,Off T
3754031,2016-02-13,Sunderland,27,0.013241,Open Play,Off T
3754031,2016-02-13,Manchester United,30,0.104211,Open Play,Saved
3754031,2016-02-13,Manchester United,33,0.073944,Open Play,Blocked
3754031,2016-02-13,Manchester United,34,0.029427,Open Play,Blocked
3754031,2016-02-13,Manchester United,38,0.099698,Open Play,Saved
3754031,2016-02-13,Manchester United,38,0.104026,Open Play,Goal
3754031,2016-02-13,Sunderland,47,0.051183,Open Play,Off T
3754031,2016-02-13,Sunderland,46,0.023564,Open Play,Blocked
3754031,2016-02-13,Sunderland,49,0.056487,Open Play,Blocked
3754031,2016-02-13,Sunderland,49,0.084630,Open Play,Wayward
3754031,2016-02-13,Manchester United,50,0.028514,Open Play,Off T
3754031,2016-02-13,Sunderland,53,0.297307,Open Play,Blocked
3754031,2016-02-13,Sunderland,60,0.216850,Open Play,Saved
3754031,2016-02-13,Sunderland,61,0.045812,Open Play,Blocked
3754031,2016-02-13,Sunderland,61,0.116738,Open Play,Off T
3754031,2016-02-13,Sunderland,64,0.056726,Free Kick,Saved
3754031,2016-02-13,Sunderland,66,0.083477,Open Play,Off T
3754031,2016-02-13,Manchester United,67,0.183478,Open Play,Blocked
3754031,2016-02-13,Sunderland,71,0.006158,Open Play,Saved
3754031,2016-02-13,Sunderland,71,0.013053,Open Play,Off T
3754031,2016-02-13,Manchester United,72,0.027446,Open Play,Saved
3754031,2016-02-13,Manchester United,74,0.031186,Open Play,Blocked
3754031,2016-02-13,Manchester United,75,0.043236,Open Play,Blocked
3754031,2016-02-13,Manchester United,79,0.082604,Open Play,Saved
3754031,2016-02-13,Sunderland,81,0.074779,Open Play,Saved
3754031,2016-02-13,Manchester United,86,0.049532,Open Play,Saved
3754031,2016-02-13,Manchester United,88,0.093657,Open Play,Blocked
3754031,2016-02-13,Sunderland,93,0.050909,Open Play,Off T
3754032,2016-01-13,Stoke City,6,0.095009,Open Play,Saved
3754032,2016-01-13,Stoke City,7,0.044762,Open Play,Blocked
3754032,2016-01-13,Norwich City,15,0.012135,Open Play,Off T
3754032,2016-01-13,Stoke City,19,0.068716,Open Play,Off T
3754032,2016-01-13,Stoke City,21,0.023939,Open Play,Blocked
3754032,2016-01-13,Stoke City,26,0.224520,Open Play,Off T
3754032,2016-01-13,Norwich City,27,0.021873,Open Play,Off T
3754032,2016-01-13,Norwich City,29,0.216312,Open Play,Saved
3754032,2016-01-13,Stoke City,33,0.022284,Open Play,Off T
3754032,2016-01-13,Stoke City,39,0.042250,Open Play,Off T
3754032,2016-01-13,Stoke City,40,0.107351,Open Play,Wayward
3754032,2016-01-13,Stoke City,48,0.417856,Open Play,Goal
3754032,2016-01-13,Stoke City,52,0.035594,Open Play,Wayward
3754032,2016-01-13,Norwich City,54,0.031719,Open Play,Goal
3754032,2016-01-13,Stoke City,66,0.033737,Open Play,Goal
3754032,2016-01-13,Norwich City,71,0.045605,Open Play,Off T
3754032,2016-01-13,Stoke City,83,0.023225,Open Play,Off T
3754032,2016-01-13,Stoke City,86,0.063485,Open Play,Saved
3754032,2016-01-13,Stoke City,88,0.128710,Open Play,Wayward
3754032,2016-01-13,Stoke City,88,0.097284,Open Play,Blocked
3754032,2016-01-13,Stoke City,89,0.057959,Open Play,Blocked
3754032,2016-01-13,Stoke City,91,0.016251,Open Play,Off T
3754033,2016-05-07,Leicester City,4,0.369167,Open Play,Goal
3754033,2016-05-07,Leicester City,9,0.106098,Open Play,Saved
3754033,2016-05-07,Everton,15,0.220873,Open Play,Blocked
3754033,2016-05-07,Everton,19,0.054133,Open Play,Off T
3754033,2016-05-07,Everton,25,0.041363,Open Play,Wayward
3754033,2016-05-07,Everton,25,0.169974,Open Play,Wayward
3754033,2016-05-07,Leicester City,27,0.024731,Open Play,Saved
3754033,2016-05-07,Leicester City,32,0.158730,Open Play,Goal
3754033,2016-05-07,Leicester City,34,0.106239,Open Play,Off T
3754033,2016-05-07,Leicester City,36,0.055677,Open Play,Blocked
3754033,2016-05-07,Leicester City,37,0.022171,Open Play,Off T
3754033,2016-05-07,Leicester City,39,0.080911,Open Play,Off T
3754033,2016-05-07,Leicester City,44,0.058216,Free Kick,Blocked
3754033,2016-05-07,Leicester City,44,0.051308,Open Play,Off T
3754033,2016-05-07,Leicester City,45,0.171395,Open Play,Off T
3754033,2016-05-07,Everton,45,0.103985,Open Play,Saved
3754033,2016-05-07,Everton,45,0.116524,Open Play,Saved
3754033,2016-05-07,Leicester City,52,0.027379,Free Kick,Off T
3754033,2016-05-07,Leicester City,54,0.010440,Open Play,Off T
3754033,2016-05-07,Everton,57,0.133291,Open Play,Saved
3754033,2016-05-07,Leicester City,60,0.175957,Open Play,Saved
3754033,2016-05-07,Leicester City,64,0.783500,Penalty,Goal
3754033,2016-05-07,Everton,67,0.167662,Open Play,Off T
3754033,2016-05-07,Leicester City,68,0.335234,Open Play,Saved
3754033,2016-05-07,Leicester City,70,0.036167,Open Play,Blocked
3754033,2016-05-07,Leicester City,71,0.783500,Penalty,Off T
3754033,2016-05-07,Everton,73,0.027886,Open Play,Saved
3754033,2016-05-07,Leicester City,74,0.057967,Open Play,Blocked
3754033,2016-05-07,Leicester City,74,0.071906,Open Play,Off T
3754033,2016-05-07,Leicester City,77,0.051008,Open Play,Blocked
3754033,2016-05-07,Leicester City,78,0.042224,Open Play,Blocked
3754033,2016-05-07,Leicester City,78,0.037153,Open Play,Blocked
3754033,2016-05-07,Leicester City,79,0.058776,Open Play,Off T
3754033,2016-05-07,Leicester City,82,0.067793,Open Play,Wayward
3754033,2016-05-07,Leicester City,82,0.212810,Open Play,Off T
3754033,2016-05-07,Leicester City,85,0.026430,Open Play,Blocked
3754033,2016-05-07,Leicester City,85,0.204933,Open Play,Off T
3754033,2016-05-07,Everton,87,0.345138,Open Play,Goal
3754033,2016-05-07,Leicester City,88,0.081843,Open Play,Blocked
3754033,2016-05-07,Leicester City,89,0.057624,Open Play,Blocked
3754033,2016-05-07,Leicester City,91,0.040057,Open Play,Off T
3754033,2016-05-07,Leicester City,93,0.070698,Open Play,Saved
3754034,2015-08-15,Southampton,4,0.048229,Open Play,Wayward
3754034,2015-08-15,Everton,6,0.013080,Free Kick,Blocked
3754034,2015-08-15,Everton,7,0.078520,Open Play,Blocked
3754034,2015-08-15,Southampton,11,0.022473,Open Play,Off T
3754034,2015-08-15,Southampton,13,0.046312,Open Play,Blocked
3754034,2015-08-15,Southampton,14,0.071075,Open Play,Off T
3754034,2015-08-15,Southampton,15,0.008157,Open Play,Saved
3754034,2015-08-15,Southampton,20,0.098795,Open Play,Saved
3754034,2015-08-15,Everton,21,0.170727,Open Play,Goal
3754034,2015-08-15,Everton,25,0.014844,Open Play,Saved
3754034,2015-08-15,Everton,28,0.195435,Open Play,Saved
3754034,2015-08-15,Everton,28,0.077891,Open Play,Off T
3754034,2015-08-15,Southampton,34,0.111323,Open Play,Off T
3754034,2015-08-15,Everton,44,0.126576,Open Play,Goal
3754034,2015-08-15,Southampton,46,0.057378,Open Play,Off T
3754034,2015-08-15,Southampton,47,0.077012,Open Play,Blocked
3754034,2015-08-15,Southampton,47,0.021895,Open Play,Blocked
3754034,2015-08-15,Southampton,52,0.112398,Open Play,Saved
3754034,2015-08-15,Southampton,59,0.148309,Open Play,Wayward
3754034,2015-08-15,Southampton,66,0.056319,Open Play,Off T
3754034,2015-08-15,Everton,72,0.044650,Open Play,Saved Off Target
3754034,2015-08-15,Southampton,78,0.014163,Open Play,Saved
3754034,2015-08-15,Southampton,79,0.052274,Open Play,Off T
3754034,2015-08-15,Everton,81,0.029498,Open Play,Blocked
3754034,2015-08-15,Everton,82,0.031581,Open Play,Blocked
3754034,2015-08-15,Everton,83,0.129288,Open Play,Goal
3754034,2015-08-15,Southampton,85,0.085307,Open Play,Blocked
3754034,2015-08-15,Southampton,92,0.025407,Open Play,Off T
3754035,2016-04-09,West Bromwich Albion,1,0.019868,Open Play,Blocked
3754035,2016-04-09,Manchester City,1,0.026851,Open Play,Blocked
3754035,2016-04-09,West Bromwich Albion,5,0.028753,Open Play,Goal
3754035,2016-04-09,West Bromwich Albion,9,0.141691,Open Play,Off T
3754035,2016-04-09,Manchester City,18,0.783500,Penalty,Goal
3754035,2016-04-09,Manchester City,20,0.026581,Open Play,Blocked
3754035,2016-04-09,Manchester City,22,0.008947,Open Play,Blocked
3754035,2016-04-09,Manchester City,23,0.142833,Open Play,Off T
3754035,2016-04-09,West Bromwich Albion,28,0.070972,Open Play,Off T
3754035,2016-04-09,West Bromwich Albion,32,0.083916,Free Kick,Blocked
3754035,2016-04-09,West Bromwich Albion,32,0.048774,Open Play,Blocked
3754035,2016-04-09,Manchester City,44,0.032967,Open Play,Off T
3754035,2016-04-09,Manchester City,52,0.034222,Open Play,Blocked
3754035,2016-04-09,Manchester City,54,0.025258,Open Play,Saved
3754035,2016-04-09,West Bromwich Albion,58,0.027077,Open Play,Off T
3754035,2016-04-09,Manchester City,65,0.199249,Open Play,Blocked
3754035,2016-04-09,Manchester City,65,0.602497,Open Play,Goal
3754035,2016-04-09,West Bromwich Albion,70,0.215939,Open Play,Off T
3754035,2016-04-09,West Bromwich Albion,73,0.023146,Open Play,Blocked
3754035,2016-04-09,West Bromwich Albion,73,0.430392,Open Play,Off T
3754035,2016-04-09,Manchester City,76,0.115333,Open Play,Saved
3754035,2016-04-09,West Bromwich Albion,77,0.042290,Open Play,Blocked
3754035,2016-04-09,Manchester City,81,0.077160,Open Play,Off T
3754035,2016-04-09,West Bromwich Albion,83,0.010726,Free Kick,Saved
3754035,2016-04-09,Manchester City,86,0.012665,Open Play,Post
3754035,2016-04-09,West Bromwich Albion,93,0.060740,Open Play,Off T
3754036,2016-01-02,Sunderland,2,0.083233,Open Play,Off T
3754036,2016-01-02,Aston Villa,4,0.039606,Open Play,Off T
3754036,2016-01-02,Aston Villa,5,0.104458,Open Play,Off T
3754036,2016-01-02,Aston Villa,7,0.079851,Open Play,Saved
3754036,2016-01-02,Sunderland,12,0.081681,Open Play,Saved
3754036,2016-01-02,Sunderland,16,0.078578,Open Play,Off T
3754036,2016-01-02,Sunderland,29,0.018094,Open Play,Blocked
3754036,2016-01-02,Aston Villa,33,0.038990,Open Play,Saved
3754036,2016-01-02,Sunderland,45,0.048188,Free Kick,Off T
3754036,2016-01-02,Aston Villa,50,0.057425,Open Play,Off T
3754036,2016-01-02,Sunderland,53,0.049698,Open Play,Blocked
3754036,2016-01-02,Sunderland,56,0.080037,Open Play,Saved
3754036,2016-01-02,Aston Villa,59,0.006209,Open Play,Off T
3754036,2016-01-02,Sunderland,61,0.039493,Open Play,Off T
3754036,2016-01-02,Aston Villa,62,0.071025,Open Play,Goal
3754036,2016-01-02,Sunderland,66,0.042210,Open Play,Blocked
3754036,2016-01-02,Sunderland,71,0.110528,Open Play,Goal
3754036,2016-01-02,Sunderland,84,0.028242,Open Play,Blocked
3754036,2016-01-02,Sunderland,84,0.258750,Open Play,Saved
3754036,2016-01-02,Aston Villa,89,0.017864,Open Play,Off T
3754036,2016-01-02,Sunderland,91,0.210391,Open Play,Goal
3754037,2016-04-30,Everton,6,0.083047,Open Play,Goal
3754037,2016-04-30,AFC Bournemouth,8,0.473538,Open Play,Goal
3754037,2016-04-30,Everton,17,0.040034,Open Play,Blocked
3754037,2016-04-30,AFC Bournemouth,19,0.046059,Open Play,Blocked
3754037,2016-04-30,Everton,25,0.051964,Open Play,Off T
3754037,2016-04-30,AFC Bournemouth,26,0.036686,Open Play,Blocked
3754037,2016-04-30,AFC Bournemouth,27,0.041824,Open Play,Blocked
3754037,2016-04-30,AFC Bournemouth,28,0.061856,Open Play,Off T
3754037,2016-04-30,Everton,35,0.060506,Open Play,Off T
3754037,2016-04-30,Everton,35,0.246272,Open Play,Saved
3754037,2016-04-30,Everton,42,0.040345,Open Play,Off T
3754037,2016-04-30,AFC Bournemouth,47,0.011202,Open Play,Off T
3754037,2016-04-30,Everton,53,0.021689,Open Play,Blocked
3754037,2016-04-30,AFC Bournemouth,58,0.040739,Open Play,Off T
3754037,2016-04-30,AFC Bournemouth,59,0.079970,Open Play,Off T
3754037,2016-04-30,AFC Bournemouth,62,0.070976,Free Kick,Saved
3754037,2016-04-30,Everton,63,0.170554,Open Play,Goal
3754037,2016-04-30,Everton,64,0.044370,Open Play,Saved
3754037,2016-04-30,Everton,65,0.060018,Open Play,Saved
3754037,2016-04-30,AFC Bournemouth,69,0.157000,Open Play,Blocked
3754037,2016-04-30,AFC Bournemouth,69,0.050233,Open Play,Blocked
3754037,2016-04-30,AFC Bournemouth,70,0.055323,Open Play,Blocked
3754037,2016-04-30,Everton,70,0.071879,Open Play,Wayward
