sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,oracle,oracle_kind
BOTH6#1:v0,paired,shipped (both repairs),1,false,2022-23,2021-22,11,28,5,false,1578,1548,30,4,56.357142857142854,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2023-24,2022-23,11,28,5,false,1732,1424,27,1,61.857142857142854,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2024-25,2023-24,11,28,5,false,1790,1704,26,1,63.92857142857143,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2025-26,2024-25,11,28,5,false,1547,1489,24,0,55.25,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2020-21,2019-20,16,23,5,false,1359,1189,23,2,59.08695652173913,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2021-22,2020-21,16,23,5,false,1309,1260,24,3,56.91304347826087,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2022-23,2021-22,16,23,5,false,1361,1106,23,2,59.17391304347826,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2023-24,2022-23,16,23,5,false,1455,1077,22,1,63.26086956521739,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2024-25,2023-24,16,23,5,false,1409,1336,23,2,61.26086956521739,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2025-26,2024-25,16,23,5,false,1350,1288,23,3,58.69565217391305,56,,,,,,,1289,56.04347826086956,1127,49,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2020-21,2019-20,21,18,5,false,1069,942,17,2,59.388888888888886,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,-,none
BOTH6#1:v0,paired,shipped (both repairs),1,false,2021-22,2020-21,21,18,5,false,999,944,19,2,55.5,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,-,none
