sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,oracle,oracle_kind
MINHL#2,1786593792-502587,half-life 8,3,false,2022-23,2021-22,21,18,5,false,1113,1054,18,4,61.833333333333336,58.55555555555556,,,,,,,1018,56.55555555555556,958,53.22222222222222,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2023-24,2022-23,21,18,5,false,1142,983,16,0,63.44444444444444,54.611111111111114,,,,,,,967,53.72222222222222,858,47.666666666666664,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2024-25,2023-24,21,18,5,false,1075,995,16,1,59.72222222222222,55.27777777777778,,,,,,,995,55.27777777777778,860,47.77777777777778,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2025-26,2024-25,21,18,5,false,1038,925,14,0,57.666666666666664,51.388888888888886,,,,,,,910,50.55555555555556,824,45.77777777777778,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2022-23,2021-22,26,13,5,false,743,748,13,3,57.15384615384615,57.53846153846154,,,,,,,722,55.53846153846154,663,51,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2023-24,2022-23,26,13,5,false,765,688,10,0,58.84615384615385,52.92307692307692,,,,,,,666,51.23076923076923,595,45.76923076923077,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2024-25,2023-24,26,13,5,false,728,721,9,0,56,55.46153846153846,,,,,,,721,55.46153846153846,648,49.84615384615385,-,none
MINHL#2,1786593792-502587,half-life 8,3,false,2025-26,2024-25,26,13,5,false,825,817,8,0,63.46153846153846,62.84615384615385,,,,,,,816,62.76923076923077,714,54.92307692307692,-,none
MINHL#2,1786593792-502587,half-life 20,4,false,2022-23,2021-22,1,38,5,false,1995,1679,37,4,52.5,44.18421052631579,,,,,,,1648,43.36842105263158,1469,38.6578947368421,-,none
MINHL#2,1786593792-502587,half-life 20,4,false,2023-24,2022-23,1,38,5,false,2360,1809,36,1,62.10526315789474,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,-,none
MINHL#2,1786593792-502587,half-life 20,4,false,2024-25,2023-24,1,38,5,false,2380,1851,34,1,62.63157894736842,48.71052631578947,,,,,,,1825,48.026315789473685,1643,43.23684210526316,-,none
