season,gw,team,xgc,clean_sheet,element
2023-24,38,20,1.65006558478648,0,563
2024-25,7,1,0.9283178360101436,0,3
2024-25,7,3,1.4959073359073358,0,85
2024-25,7,4,1.669973305290406,0,88
2024-25,7,5,1.6256165827478615,0,120
2024-25,7,6,1.305716674629718,0,162
2024-25,7,7,1.450091937765205,0,200
2024-25,7,8,1.5429699248120299,1,235
2024-25,7,9,1.3840803454918285,0,241
2024-25,7,10,1.6854852186676232,0,267
2024-25,7,11,1.7497709329533375,1,291
2024-25,7,12,1.0486766491299069,1,339
2024-25,7,14,1.8335970834458546,1,369
2024-25,7,15,1.5473040629095673,1,395
2024-25,7,16,1.1717281105990782,0,436
2024-25,7,17,1.6492891004169643,0,455
2024-25,7,18,1.4029493087557603,0,498
2024-25,7,19,1.7586466165413532,0,524
2024-25,7,20,1.6664277554510847,0,533
2024-25,8,1,0.9097633136094675,0,3
2024-25,8,2,1.2532835820895523,0,47
2024-25,8,3,1.4488468468468467,1,85
2024-25,8,4,1.628641751604379,0,88
2024-25,8,5,1.608384004135646,1,120
2024-25,8,6,1.2580022296544036,0,162
2024-25,8,7,1.4467524752475247,0,200
2024-25,8,8,1.5767719298245613,1,235
2024-25,8,9,1.3964749891257067,0,241
2024-25,8,10,1.840424386381631,0,267
2024-25,8,11,1.7917577197149643,0,291
2024-25,8,12,1.021431539187913,0,339
2024-25,8,13,0.9934278874925194,0,347
2024-25,8,14,1.7393572778827977,0,369
2024-25,8,15,1.488817125382263,0,395
2024-25,8,16,1.2449462365591397,1,436
2024-25,8,17,1.7433380012053745,0,455
2024-25,8,18,1.430752688172043,0,498
2024-25,8,19,1.684736842105263,0,524
2024-25,8,20,1.8475192679194665,0,533
2024-25,9,2,1.2862033582089554,0,47
2024-25,9,3,1.400793918918919,0,85
2024-25,9,4,1.6099766421291055,0,88
2024-25,9,6,1.3006270903010033,0,162
2024-25,9,7,1.4575804455445545,1,200
2024-25,9,8,1.5563486842105263,0,235
2024-25,9,9,1.41419530230535,0,241
2024-25,9,10,1.8375777620421063,0,267
2024-25,9,11,1.8175777620421063,0,291
2024-25,9,12,1.0194670679886686,0,339
2024-25,9,13,0.991963644524237,1,347
2024-25,9,14,1.684397448015123,0,369
2024-25,9,15,1.4657660550458715,0,395
2024-25,9,16,1.2371370967741937,0,436
2024-25,9,17,1.8390992848535894,0,455
2024-25,9,18,1.3900806451612904,0,498
2024-25,9,19,1.6994407894736843,0,524
2024-25,9,20,1.8326162591037811,0,533
2024-25,10,1,0.9263235294117648,0,15
2024-25,10,2,1.2287796312554873,0,47
2024-25,10,3,1.4248648648648647,0,85
2024-25,10,4,1.5917427220038638,0,88
2024-25,10,6,1.3370607908715324,0,162
2024-25,10,7,1.4141933605125219,0,200
2024-25,10,8,1.5389164086687304,0,235
2024-25,10,9,1.3774779315815058,0,241
2024-25,10,10,1.9726167959869416,0,267
2024-25,10,11,1.813793266575177,0,291
2024-25,10,12,1.0200866522246292,0,339
2024-25,10,13,0.9459657830816348,0,347
2024-25,10,14,1.7606093628377628,0,369
2024-25,10,15,1.4760151106314086,1,395
2024-25,10,16,1.2090702087286527,1,436
2024-25,10,17,1.9062524328026451,1,455
2024-25,10,19,1.7241795665634674,0,524
2024-25,10,20,1.8004882103883846,0,533
2024-25,11,1,0.9043055555555557,0,15
2024-25,11,2,1.2960696517412935,0,47
2024-25,11,3,1.4323723723723725,0,85
2024-25,11,4,1.5794236818925382,0,88
2024-25,11,5,1.3630482214763961,0,145
2024-25,11,6,1.3727796358231141,0,162
2024-25,11,7,1.4206270627062707,0,200
2024-25,11,8,1.49453216374269,1,235
2024-25,11,9,1.3337291576047556,1,241
2024-25,11,10,1.9468190272013486,0,267
2024-25,11,11,1.766263471645793,0,291
2024-25,11,12,1.0195262826565943,1,339
2024-25,11,13,1.006745461799322,0,347
2024-25,11,15,1.4523476044852193,0,395
2024-25,11,16,1.1491218637992833,0,436
2024-25,11,17,1.8845632447616052,0,455
2024-25,11,18,1.3752923976608187,0,508
2024-25,11,19,1.7489473684210524,1,524
2024-25,11,20,1.8415796267751579,1,533
2024-25,12,1,0.924078947368421,1,15
2024-25,12,2,1.3341712490180677,0,47
2024-25,12,3,1.4348790896159318,0,85
2024-25,12,4,1.6336645407402994,1,88
2024-25,12,5,1.411677263132843,0,145
2024-25,12,6,1.352633339200845,0,162
2024-25,12,7,1.4421730067743619,0,200
2024-25,12,8,1.459556786703601,1,235
2024-25,12,9,1.3435328861518736,0,241
2024-25,12,10,1.9378790588201338,0,267
2024-25,12,11,1.7078790588201338,0,291
2024-25,12,12,1.0384985835694052,0,339
2024-25,12,13,1.0742851743361996,0,347
2024-25,12,14,1.6726869806094182,0,383
2024-25,12,16,1.1781154499151103,0,436
2024-25,12,18,1.3944875346260388,1,508
2024-25,12,19,1.7153185595567866,1,524
2024-25,12,20,1.7768946107108243,0,533
2024-25,13,1,0.8943749999999999,0,15
2024-25,13,3,1.410135135135135,0,85
2024-25,13,4,1.6119813137032841,0,88
2024-25,13,6,1.3405016722408025,1,162
2024-25,13,7,1.5255643564356436,0,200
2024-25,13,8,1.4415789473684208,0,235
2024-25,13,9,1.3423562418442798,0,241
2024-25,13,10,1.8837712381628517,0,267
2024-25,13,11,1.7627712381628518,0,291
2024-25,13,12,1.0505736543909348,1,339
2024-25,13,14,1.6685526315789474,1,383
2024-25,13,15,1.1996115241635688,0,413
2024-25,13,16,1.1787096774193548,1,436
2024-25,13,19,1.714052631578947,0,524
2024-25,13,20,1.7381284544455566,0,533
2024-25,14,1,0.9251190476190476,1,15
2024-25,14,3,1.3648906048906049,1,85
2024-25,14,4,1.585696489241223,0,88
2024-25,14,5,1.6535839598997497,0,146
2024-25,14,7,1.4548231966053748,1,200
2024-25,14,8,1.4076942355889723,1,235
2024-25,14,9,1.3093868969945524,0,241
2024-25,14,10,1.8738094483076255,0,267
2024-25,14,12,1.0395939565627952,0,339
2024-25,14,14,1.6200501253132833,0,383
2024-25,14,15,1.2262966896795893,0,413
2024-25,14,16,1.1506758832565285,0,436
2024-25,14,19,1.8038596491228072,0,524
2024-25,14,20,1.8147010636012035,0,533
2024-25,15,1,0.8930681818181819,0,15
2024-25,15,2,1.3236862200624782,1,47
2024-25,15,3,1.329213759213759,0,85
2024-25,15,4,1.62407392154844,0,88
2024-25,15,5,1.603904761904762,0,146
2024-25,15,6,1.3314301640388597,0,162
2024-25,15,7,1.410967596759676,0,200
2024-25,15,9,1.3107784016766182,0,241
2024-25,15,10,1.8693985198042482,0,267
2024-25,15,11,1.8527358589265808,0,293
2024-25,15,13,1.1359319642379713,0,350
2024-25,15,14,1.6445933014354066,0,383
2024-25,15,15,1.261010476512335,0,413
2024-25,15,16,1.20791788856305,0,436
2024-25,15,17,2.1271559045879394,0,476
2024-25,15,18,1.520009632690309,0,495
2024-25,15,19,1.7977751196172247,0,524
2024-25,16,1,0.8611956521739131,1,15
2024-25,16,2,1.2795223880597013,0,47
2024-25,16,3,1.328813160987074,0,85
2024-25,16,4,1.6178098380028558,0,88
2024-25,16,5,1.5899092970521542,0,146
2024-25,16,6,1.4027287929461842,0,162
2024-25,16,7,1.4126646577701247,0,200
2024-25,16,8,1.3791626794258371,1,235
2024-25,16,10,1.9321618177897406,0,267
2024-25,16,12,1.0873396858099407,0,339
2024-25,16,13,1.1454382391958295,0,350
2024-25,16,14,1.6091762013729976,0,383
2024-25,16,17,2.136529235545087,0,476
2024-25,16,19,1.7904805491990845,0,524
2024-25,16,20,1.7427287343714835,0,533
2024-25,17,1,0.8290625,0,15
2024-25,17,2,1.3008193077167354,0,47
2024-25,17,3,1.3642792792792793,1,85
2024-25,17,4,1.6433177614194034,0,88
2024-25,17,5,1.6226406926406927,0,146
2024-25,17,6,1.4117405845572197,1,162
2024-25,17,7,1.3954702970297028,0,200
2024-25,17,8,1.3722425629290618,1,235
2024-25,17,9,1.4047149122807019,1,248
2024-25,17,10,1.905370560744967,0,267
2024-25,17,12,1.0931075255573346,0,339
2024-25,17,13,1.1870359436826623,0,350
2024-25,17,14,1.5817105263157893,0,383
2024-25,17,15,1.388793777423215,1,395
2024-25,17,16,1.15625,1,443
2024-25,17,17,2.1512692442685926,1,476
2024-25,17,18,1.5623698338664453,0,495
2024-25,17,19,1.7954605263157892,0,524
2024-25,18,1,0.8595,1,15
2024-25,18,2,1.289765458422175,0,47
2024-25,18,3,1.400108108108108,1,85
2024-25,18,4,1.6135850509626273,1,88
2024-25,18,5,1.609047619047619,1,146
2024-25,18,6,1.3958347268673355,0,162
2024-25,18,7,1.4544514851485149,1,200
2024-25,18,8,1.3508991228070175,0,235
2024-25,18,9,1.358926315789474,0,248
2024-25,18,10,1.919813316175692,0,267
2024-25,18,12,1.0996447119924457,0,339
2024-25,18,13,1.2076167983552761,0,350
2024-25,18,14,1.5680421052631577,0,383
2024-25,18,15,1.3605107033639146,1,395
2024-25,18,16,1.1388,1,443
2024-25,19,1,0.8325961538461538,0,15
2024-25,19,2,1.3474217149546386,0,47
2024-25,19,3,1.3635654885654882,0,85
2024-25,19,4,1.6011394720794492,0,88
2024-25,19,5,1.5807539682539682,0,146
2024-25,19,6,1.411201337792642,0,162
2024-25,19,8,1.3804631578947368,0,235
2024-25,19,9,1.3497368421052633,0,248
2024-25,19,10,1.915363453651551,1,267
2024-25,19,12,1.0692589235127479,1,339
2024-25,19,13,1.1840084823462047,1,350
2024-25,19,14,1.54080971659919,0,383
2024-25,19,15,1.3196902752293578,1,395
2024-25,19,16,1.1296153846153845,1,443
2024-25,19,18,1.6833418497700565,0,495
2024-25,19,19,1.7690893901420217,0,524
2024-25,19,20,1.665432064371768,0,533
2024-25,20,1,0.8125,0,15
2024-25,20,2,1.3392171219374824,0,47
2024-25,20,3,1.354174174174174,1,85
2024-25,20,4,1.614060232372803,1,88
2024-25,20,5,1.5887238095238094,0,146
2024-25,20,6,1.4176935940313866,0,162
2024-25,20,7,1.4557201646090534,0,201
2024-25,20,8,1.3842914979757084,0,235
2024-25,20,9,1.3730799220272907,0,248
2024-25,20,10,1.9185824476253022,0,267
2024-25,20,11,1.912122898253182,0,295
2024-25,20,12,1.0419797341468728,0,339
2024-25,20,13,1.1885631230917726,0,350
2024-25,20,14,1.5548538011695905,0,383
2024-25,20,15,1.3035483415666902,0,395
2024-25,20,16,1.1207407407407406,1,443
2024-25,20,17,2.0854059855289164,0,476
2024-25,20,18,1.6449106589547615,0,495
2024-25,20,19,1.8217959019686618,0,524
2024-25,20,20,1.6886599293636182,0,533
2024-25,21,1,0.8377678571428572,0,15
2024-25,21,2,1.305427408412483,1,47
2024-25,21,3,1.3311679536679535,0,85
2024-25,21,4,1.5667723669309173,0,88
2024-25,21,5,1.5614652014652013,1,146
2024-25,21,6,1.405186423882076,0,162
2024-25,21,7,1.448015873015873,1,201
2024-25,21,8,1.4011695906432748,0,235
2024-25,21,9,1.3808270676691732,0,248
2024-25,21,10,1.9322232179787675,0,267
2024-25,21,12,1.0422767810303222,0,339
2024-25,21,13,1.1954184207079526,0,350
2024-25,21,14,1.6000375939849623,0,383
2024-25,21,15,1.2904539585457016,1,395
2024-25,21,16,1.1367857142857143,0,443
2024-25,21,17,2.1798717712527993,0,476
2024-25,21,18,1.6788654930102056,0,495
2024-25,21,19,1.8250386996904022,0,524
2024-25,21,20,1.708201588114053,0,533
2024-25,22,1,0.8357758620689655,0,15
2024-25,22,2,1.2996229379418698,0,47
2024-25,22,3,1.371472506989748,0,85
2024-25,22,4,1.588607802553989,0,88
2024-25,22,5,1.5143738977072307,0,146
2024-25,22,7,1.4567049808429118,1,201
2024-25,22,8,1.394342105263158,0,235
2024-25,22,9,1.3659709618874774,1,248
2024-25,22,10,1.9002536167091646,0,267
2024-25,22,11,1.9019909662616372,0,295
2024-25,22,12,1.0161240388506678,1,339
2024-25,22,13,1.245827944225867,1,350
2024-25,22,14,1.597277676950998,0,383
2024-25,22,15,1.3022234600262124,0,395
2024-25,22,16,1.166206896551724,0,443
2024-25,22,17,2.2192788131165644,0,476
2024-25,22,18,1.6704098713472668,0,495
2024-25,22,19,1.8276969018290405,0,524
2024-25,23,1,0.8425833333333334,1,15
2024-25,23,2,1.3006526688590945,0,47
2024-25,23,3,1.3520900900900898,1,85
2024-25,23,4,1.6499875424688561,0,88
2024-25,23,5,1.5131462585034012,0,146
2024-25,23,6,1.3971440516005735,0,162
2024-25,23,7,1.4174814814814816,0,201
2024-25,23,8,1.3848820326678766,1,235
2024-25,23,9,1.336105263157895,0,248
2024-25,23,11,1.91336292151868,0,295
2024-25,23,12,1.0059128650971962,0,339
2024-25,23,13,1.2224382037963868,0,350
2024-25,23,14,1.6083684210526314,1,383
2024-25,23,15,1.3352502372666877,0,395
2024-25,23,16,1.157,0,443
2024-25,23,17,2.2143339669141198,0,476
2024-25,23,18,1.6803715148859628,0,495
2024-25,23,19,1.810310021629416,0,524
2024-25,24,1,0.8392741935483871,0,15
2024-25,24,2,1.3009591387325667,0,47
2024-25,24,3,1.3400871839581514,0,85
2024-25,24,4,1.631600847550506,0,88
2024-25,24,5,1.490279146141215,0,146
2024-25,24,6,1.4351735670626224,0,162
2024-25,24,7,1.421111111111111,1,201
2024-25,24,9,1.3010696095076402,0,248
2024-25,24,13,1.2420387172422107,0,350
2024-25,24,14,1.5780984719864177,0,383
2024-25,24,15,1.3160752293577982,0,395
2024-25,24,16,1.1741935483870967,1,443
2024-25,24,17,2.235987299192162,0,476
2024-25,24,18,1.676230293043556,1,495
2024-25,24,19,1.778511676542349,0,524
2024-25,25,1,0.8383593749999998,1,15
2024-25,25,3,1.3769594594594592,0,85
2024-25,25,4,1.6074883210645525,1,88
2024-25,25,5,1.5542698412698415,1,146
2024-25,25,6,1.4280011148272018,0,162
2024-25,25,7,1.4117013888888887,0,201
2024-25,25,8,1.3084868421052631,0,235
2024-25,25,9,1.2838486842105263,0,248
2024-25,25,14,1.610032894736842,0,383
2024-25,25,15,1.3239437703462562,0,395
2024-25,25,16,1.1649999999999998,0,443
2024-25,25,17,2.2219374492673585,0,476
2024-25,25,18,1.6889942522549677,1,495
2024-25,25,19,1.7750337381916328,0,524
2024-25,25,20,1.7175316666698783,0,533
2024-25,26,1,0.819621212121212,0,15
2024-25,26,2,1.3169926486968144,0,47
2024-25,26,4,1.583625038608051,1,88
2024-25,26,5,1.5215514592933947,1,146
2024-25,26,6,1.427743014348905,0,162
2024-25,26,7,1.398013468013468,1,201
2024-25,26,8,1.320956937799043,0,235
2024-25,26,9,1.257671451355662,0,248
2024-25,26,10,1.9119945832389946,0,267
2024-25,26,12,1.0129845025829027,1,339
2024-25,26,13,1.2118411167349163,0,350
2024-25,26,14,1.6288197767145134,0,383
2024-25,26,15,1.3419455275229357,0,395
2024-25,26,16,1.1957575757575756,0,443
2024-25,26,17,2.1871005991815284,0,476
2024-25,26,19,1.7714612618502776,1,524
2024-25,27,1,0.826985294117647,1,15
2024-25,27,4,1.5520478315901671,0,88
2024-25,27,5,1.4780654761904763,0,146
2024-25,27,6,1.4559385451505016,1,162
2024-25,27,7,1.3630718954248366,0,201
2024-25,27,8,1.2941640866873065,0,235
2024-25,27,9,1.258622291021672,0,248
2024-25,27,12,1.0020420882233911,1,339
2024-25,27,13,1.1963628095018313,1,350
2024-25,27,14,1.6370897832817335,0,383
2024-25,27,15,1.3673411175979981,0,395
2024-25,27,16,1.2502941176470588,1,443
2024-25,27,18,1.672782150514691,0,495
2024-25,27,19,1.7548509828788836,1,524
2024-25,27,20,1.6860508752227046,0,533
2024-25,28,1,0.8147857142857141,0,15
2024-25,28,3,1.457357164748399,0,70
2024-25,28,4,1.546846464973305,0,88
2024-25,28,5,1.4775180375180377,0,146
2024-25,28,6,1.4336373771156379,1,162
2024-25,28,7,1.334984126984127,1,201
2024-25,28,8,1.2994736842105261,0,235
2024-25,28,9,1.2600902255639097,0,248
2024-25,28,10,1.8760274369046077,0,267
2024-25,28,12,0.9805964746616304,0,339
2024-25,28,13,1.200361262674981,0,350
2024-25,28,14,1.6311729323308268,0,383
2024-25,28,15,1.3771252023745277,1,395
2024-25,28,16,1.2428571428571429,1,443
2024-25,28,17,2.252316085726775,0,476
2024-25,28,19,1.7146506617420745,0,524
2024-25,28,20,1.686171972745688,0,533
2024-25,29,1,0.8343749999999998,1,15
2024-25,29,3,1.45942153329044,0,70
2024-25,29,4,1.5408229520573797,0,88
2024-25,29,5,1.4605322128851543,0,146
2024-25,29,6,1.3944127483769426,0,162
2024-25,29,8,1.284766081871345,0,235
2024-25,29,9,1.2678654970760235,1,248
2024-25,29,10,1.9160687062622594,0,267
2024-25,29,13,1.1866967973293554,0,350
2024-25,29,14,1.6308625730994148,1,383
2024-25,29,16,1.232222222222222,0,443
2024-25,29,17,2.307934963782129,0,476
2024-25,29,19,1.7051435406698563,0,524
2024-25,30,1,0.8215540540540538,0,15
2024-25,30,2,1.388835820895522,1,47
2024-25,30,3,1.442028859665589,0,70
2024-25,30,4,1.5443142236233967,0,88
2024-25,30,5,1.4679455782312927,0,146
2024-25,30,6,1.3748580984233156,1,162
2024-25,30,7,1.3390123456790124,0,201
2024-25,30,8,1.272475106685633,0,235
2024-25,30,9,1.2592745376955903,0,248
2024-25,30,12,0.9638235969680727,1,339
2024-25,30,13,1.210786285485051,1,350
2024-25,30,14,1.6184068278805117,0,383
2024-25,30,15,1.3506359108781127,0,395
2024-25,30,16,1.2102702702702703,1,443
2024-25,30,17,2.2483693114522842,0,476
2024-25,30,19,1.6856644373364351,0,524
2024-25,31,1,0.825986842105263,0,15
2024-25,31,2,1.3752570480928688,0,47
2024-25,31,3,1.4347140710877873,0,70
2024-25,31,4,1.53762174405436,1,88
2024-25,31,5,1.4618915343915344,0,146
2024-25,31,7,1.3209309309309307,0,201
2024-25,31,8,1.2776731301939057,0,235
2024-25,31,9,1.2887673130193906,0,248
2024-25,31,12,0.9560913970478604,0,339
2024-25,31,13,1.1794651245046806,1,350
2024-25,31,14,1.5884487534626037,1,383
2024-25,31,15,1.3575626911314986,1,395
2024-25,31,16,1.2213157894736844,0,443
2024-25,31,17,2.2041468085071334,0,476
2024-25,31,18,1.701039828810251,0,495
2024-25,31,19,1.6720713073005091,0,524
2024-25,32,1,0.83275641025641,0,15
2024-25,32,2,1.3780879386849534,1,47
2024-25,32,3,1.4152132662004142,1,70
2024-25,32,4,1.5297340070273249,0,88
2024-25,32,5,1.4385971685971686,0,146
2024-25,32,6,1.3586120401337791,0,162
2024-25,32,8,1.29080971659919,1,235
2024-25,32,9,1.2941835357624834,0,248
2024-25,32,10,1.9978195098257057,0,630
2024-25,32,11,1.8724032151299974,0,295
2024-25,32,12,0.9505505919953511,0,339
2024-25,32,13,1.1722644531253987,0,350
2024-25,32,16,1.267692307692308,0,443
2024-25,32,17,2.2019453783298975,0,476
2024-25,32,19,1.6837971893083492,0,524
2024-25,33,3,1.4064043084578461,1,70
2024-25,33,4,1.5154906568516417,0,88
2024-25,33,5,1.4402130325814537,0,146
2024-25,33,6,1.3508117147247583,0,162
2024-25,33,8,1.2715394736842105,0,235
2024-25,33,9,1.2983289473684212,0,248
2024-25,33,10,2.005238117977034,0,630
2024-25,33,12,0.9642868271954673,1,339
2024-25,33,14,1.5602834008097164,0,383
2024-25,33,15,1.3349296636085628,0,395
2024-25,33,16,1.27,0,443
2024-25,33,17,2.2260286696805345,0,476
2024-25,33,18,1.68178000861183,0,495
2024-25,33,19,1.6862513426423198,0,524
2024-25,34,3,1.3806159789689865,0,70
2024-25,34,4,1.5134055188796505,1,88
2024-25,34,5,1.458925518925519,0,146
2024-25,34,6,1.321842985389896,1,162
2024-25,34,8,1.2902824133504494,0,235
2024-25,34,9,1.2886136071887038,0,248
2024-25,34,10,2.019692295271276,0,630
2024-25,34,12,0.9473530021419193,0,339
2024-25,34,14,1.5275263157894734,0,383
2024-25,34,15,1.3580564220183486,1,395
2024-25,34,16,1.2912195121951222,0,443
2024-25,34,17,2.1898341058439366,0,476
2024-25,34,19,1.6602251898402722,0,524
2024-25,35,1,0.8247023809523807,0,15
2024-25,35,2,1.340731343283582,1,47
2024-25,35,3,1.4082783911332137,0,70
2024-25,35,4,1.500467292239659,0,88
2024-25,35,5,1.4542023809523812,0,146
2024-25,35,6,1.2992316267901551,0,162
2024-25,35,7,1.3574867724867725,0,201
2024-25,35,8,1.280513784461153,0,235
2024-25,35,9,1.272932330827068,0,248
2024-25,35,10,2.0411534364044135,0,630
2024-25,35,11,1.9304373630726563,1,295
2024-25,35,12,0.9357493592337784,0,339
2024-25,35,13,1.1963404832672742,1,350
2024-25,35,15,1.3273721190422914,0,395
2024-25,35,16,1.299761904761905,0,443
2024-25,35,17,2.195494041932552,0,476
2024-25,35,19,1.651724578436382,0,524
2024-25,35,20,1.6018338307628914,0,533
2024-25,36,1,0.828081395348837,0,15
2024-25,36,2,1.3287622861303239,1,47
2024-25,36,4,1.5018517738154806,1,88
2024-25,36,5,1.464343786295006,1,146
2024-25,36,6,1.2930008361204013,0,162
2024-25,36,7,1.3424289405684755,1,201
2024-25,36,8,1.270501835985312,0,235
2024-25,36,9,1.2656548347613221,0,248
2024-25,36,10,2.0035823811758586,0,630
2024-25,36,11,1.8919899152206774,0,295
2024-25,36,12,0.9867784439027604,0,339
2024-25,36,13,1.1771155252484826,1,350
2024-25,36,15,1.3121965923984273,1,395
2024-25,36,16,1.3290697674418606,0,443
2024-25,36,19,1.6308306310800698,1,524
2024-25,36,20,1.5794634169477686,0,533
2024-25,37,1,0.8674431818181816,1,15
2024-25,37,2,1.3161727078891254,1,47
2024-25,37,4,1.4888551425924015,0,88
2024-25,37,5,1.4511451247165534,0,146
2024-25,37,6,1.2997569132881963,1,162
2024-25,37,7,1.3273737373737373,0,201
2024-25,37,8,1.2595813397129187,1,235
2024-25,37,9,1.2623444976076554,0,248
2024-25,37,10,1.9889940648717004,0,630
2024-25,37,13,1.1517251645171145,0,350
2024-25,37,14,1.5031964056482667,0,383
2024-25,37,15,1.297726904203115,0,395
2024-25,37,16,1.3231818181818182,0,443
2024-25,37,19,1.6458576998050682,0,524
2024-25,37,20,1.5792318488332229,0,533
2024-25,38,1,0.8894999999999998,0,15
2024-25,38,3,1.4050398376023256,1,70
2024-25,38,4,1.477769472757015,0,88
2024-25,38,5,1.4694905869324475,0,146
2024-25,38,6,1.2757150820194296,1,162
2024-25,38,7,1.3316543209876546,0,201
2024-25,38,8,1.2584795321637428,1,235
2024-25,38,9,1.2980701754385966,0,248
2024-25,38,10,1.9604734183262702,0,630
2024-25,38,11,1.8681830855199653,0,295
2024-25,38,12,1.0168516610867886,0,339
2024-25,38,13,1.149612763082483,1,350
2024-25,38,15,1.2827785654712258,0,395
2024-25,38,16,1.318888888888889,0,443
2024-25,38,18,1.6885409291106126,0,495
2024-25,38,19,1.652964991664682,0,524
2025-26,7,1,0.8060526315789474,1,1
2025-26,7,3,1.9039485359361132,0,187
2025-26,7,4,1.1263744608789985,0,67
2025-26,7,5,1.2715714285714286,0,101
2025-26,7,6,1.4614285714285713,0,139
2025-26,7,8,1.2439849624060149,0,253
2025-26,7,9,1.2805263157894735,0,287
2025-26,7,10,1.2866165413533834,0,314
2025-26,7,11,1.2760493017032486,0,343
2025-26,7,13,1.1856904684070424,0,260
2025-26,7,15,1.0480612244897958,1,469
2025-26,7,16,1.3901503759398492,0,502
2025-26,7,18,1.3107142857142857,0,565
2025-26,7,19,1.35747787313182,0,603
2025-26,8,1,0.7849824561403509,1,1
2025-26,8,2,1.2771416667942415,0,36
2025-26,8,3,1.8683519668737059,1,187
2025-26,8,4,1.1084517119119437,0,67
2025-26,8,5,1.2421333333333333,1,101
2025-26,8,6,1.4013333333333333,0,139
2025-26,8,7,1.2643789556962024,1,220
2025-26,8,8,1.2963859649122806,0,253
2025-26,8,9,1.305157894736842,0,287
2025-26,8,10,1.2755087719298246,0,314
2025-26,8,11,1.2228535125620097,0,343
2025-26,8,12,1.0454594594594595,0,373
2025-26,8,13,1.2419777705132395,0,260
2025-26,8,14,1.5361223847726915,0,436
2025-26,8,15,0.9975238095238095,0,469
2025-26,8,16,1.5161403508771927,0,502
2025-26,8,17,1.269785045245277,1,670
2025-26,8,18,1.3353333333333333,0,565
2025-26,9,1,0.763421052631579,1,1
2025-26,9,2,1.2436368998369802,1,36
2025-26,9,3,1.9159549689440993,0,187
2025-26,9,4,1.3323102166967635,1,67
2025-26,9,5,1.185125,0,101
2025-26,9,6,1.404375,0,139
2025-26,9,7,1.33653988183161,0,220
2025-26,9,8,1.342236842105263,0,253
2025-26,9,9,1.3729605263157896,0,287
2025-26,9,10,1.3126644736842104,0,314
2025-26,9,12,1.0638682432432434,0,373
2025-26,9,13,1.291229159856162,0,260
2025-26,9,14,1.6119897357243982,0,436
2025-26,9,15,0.9920535714285714,0,469
2025-26,9,16,1.5257565789473682,0,502
2025-26,9,17,1.2579352166967634,0,670
2025-26,9,18,1.271875,1,565
2025-26,9,19,1.65005376344086,0,605
2025-26,10,1,0.7461609907120743,1,1
2025-26,10,2,1.2398338978546906,0,36
2025-26,10,3,1.9514870295944464,0,187
2025-26,10,4,1.2776063130524467,0,67
2025-26,10,5,1.2507058823529411,0,101
2025-26,10,6,1.3976470588235295,1,139
2025-26,10,7,1.3348857340720222,1,220
2025-26,10,8,1.3268111455108358,1,253
2025-26,10,9,1.4145510835913313,0,287
2025-26,10,10,1.3613312693498452,1,314
2025-26,10,11,1.159988086707667,0,348
2025-26,10,12,1.1630524642289348,1,373
2025-26,10,13,1.2788039151587407,1,260
2025-26,10,14,1.5830491630347279,0,436
2025-26,10,15,1.0236974789915967,0,469
2025-26,10,16,1.4707120743034054,0,502
2025-26,10,17,1.239959254228917,0,670
2025-26,10,18,1.2870588235294116,0,565
2025-26,10,19,1.6406388361796331,0,605
2025-26,10,20,1.2526890185155637,0,633
2025-26,11,1,0.7280409356725147,0,1
2025-26,11,2,1.2370237156448396,1,36
2025-26,11,3,1.9775155279503105,0,187
2025-26,11,4,1.3263983035152054,0,67
2025-26,11,5,1.2201111111111111,0,101
2025-26,11,6,1.347777777777778,1,139
2025-26,11,7,1.26243481095176,1,220
2025-26,11,8,1.2830994152046784,1,253
2025-26,11,9,1.3965204678362573,1,287
2025-26,11,10,1.2990350877192984,0,314
2025-26,11,11,1.2611448854411242,0,348
2025-26,11,12,1.1212162162162163,0,373
2025-26,11,14,1.6023242095327987,0,436
2025-26,11,16,1.4512280701754385,0,502
2025-26,11,17,1.2152871924040942,0,670
2025-26,11,18,1.42,0,565
2025-26,11,19,1.5783811230585425,0,605
2025-26,11,20,1.2557346796164703,0,633
2025-26,12,1,0.7128808864265929,0,1
2025-26,12,2,1.2569334817136204,0,36
2025-26,12,3,2.0323831317423995,0,187
2025-26,12,4,1.346141361131272,0,67
2025-26,12,5,1.1780000000000002,0,101
2025-26,12,6,1.3157894736842106,0,139
2025-26,12,7,1.201893472906404,1,220
2025-26,12,8,1.235567867036011,1,253
2025-26,12,9,1.3440720221606648,1,287
2025-26,12,10,1.3064542936288088,1,314
2025-26,12,11,1.3294397095939203,0,348
2025-26,12,12,1.1464153627311522,0,373
2025-26,12,13,1.0464704614028546,0,408
2025-26,12,14,1.5664124090310725,0,436
2025-26,12,15,1.0598803908355794,0,469
2025-26,12,16,1.411163434903047,1,502
2025-26,12,17,1.2519308348154825,0,670
2025-26,12,18,1.378421052631579,0,565
2025-26,12,19,1.551097906055461,0,605
2025-26,13,1,0.6807368421052632,0,1
2025-26,13,2,1.2839469877078624,1,36
2025-26,13,3,2.016763975155279,0,187
2025-26,13,4,1.3189408251145993,0,67
2025-26,13,5,1.1801,0,101
2025-26,13,6,1.3455000000000001,1,139
2025-26,13,7,1.1618873978996498,0,220
2025-26,13,8,1.2632894736842106,0,253
