season,gw,team,xgc,clean_sheet,element,cf,def,xgc90
2023-24,11,12,2.1600800000000002,0,614,1,1.2,1.800066666666667
2023-24,11,13,0.7012064772145417,0,369,1,0.85,0.8249487967229903
2023-24,11,14,1.6645111111111113,1,597,1,1,1.6645111111111113
2023-24,11,17,1.685417777777778,0,482,1,0.85,1.9828444444444446
2023-24,11,18,1.3784,0,520,1,1,1.3784
2023-24,11,19,1.7573496199782845,0,524,1,0.85,2.067470141150923
2023-24,11,20,1.388472701004603,0,563,1,0.85,1.633497295299533
2023-24,12,1,0.7720661981039556,0,20,1,0.85,0.9083131742399477
2023-24,12,2,1.1525131658164074,0,48,1,0.85,1.3558978421369499
2023-24,12,3,1.9206379585326954,1,89,1,1,1.9206379585326954
2023-24,12,4,1.892357894736842,0,112,1,1.4,1.3516842105263158
2023-24,12,6,2.391896650717703,0,596,1,1.4,1.7084976076555023
2023-24,12,7,1.624,0,145,1,1.4,1.1600000000000001
2023-24,12,8,1.1397410041999319,0,220,1,0.85,1.3408717696469787
2023-24,12,9,1.273609530583215,0,263,1,0.85,1.4983641536273116
2023-24,12,10,2.1084912280701755,0,275,1,1.2,1.757076023391813
2023-24,12,11,1.0546770981507823,1,291,1,0.85,1.2407965860597439
2023-24,12,12,2.227670813397129,0,614,1,1.2,1.8563923444976076
2023-24,12,13,0.8220567547902013,0,369,1,1,0.8220567547902013
2023-24,12,14,1.3779598086124403,1,597,1,0.85,1.621129186602871
2023-24,12,15,0.9022527962039414,0,424,1,0.85,1.0614738778869899
2023-24,12,17,1.93955023923445,0,482,1,1,1.93955023923445
2023-24,12,18,1.2831177033492822,0,520,1,0.85,1.5095502392344498
2023-24,12,19,1.7274891136636379,0,524,1,0.85,2.032340133721927
2023-24,12,20,1.6033132271258732,0,563,1,1,1.6033132271258732
2023-24,13,1,0.7462128881987578,1,20,1,0.85,0.8778975155279504
2023-24,13,2,1.601523540036123,0,48,1,1.2,1.3346029500301024
2023-24,13,3,1.5725901515151512,0,89,1,0.85,1.8501060606060604
2023-24,13,4,1.9048399999999999,0,112,1,1.4,1.3606
2023-24,13,6,1.4705708333333332,0,596,1,0.85,1.7300833333333332
2023-24,13,7,1.4963999999999997,0,145,1,1.2,1.2469999999999999
2023-24,13,8,1.1507539539899352,0,220,1,0.85,1.3538281811646298
2023-24,13,9,1.535445945945946,0,263,1,1,1.535445945945946
2023-24,13,10,1.549738888888889,0,275,1,0.85,1.8232222222222225
2023-24,13,11,1.7601594594594594,0,291,1,1.4,1.2572567567567567
2023-24,13,12,1.5938208333333332,0,614,1,0.85,1.8750833333333332
2023-24,13,13,1.1147447004608293,0,369,1,1.2,0.9289539170506912
2023-24,13,14,1.3315958333333333,1,597,1,0.85,1.5665833333333334
2023-24,13,15,1.1329001839926403,0,424,1,1,1.1329001839926403
2023-24,13,17,1.6363208333333334,0,482,1,0.85,1.9250833333333335
2023-24,13,18,1.5470833333333331,0,520,1,1,1.5470833333333331
2023-24,13,19,1.7125146579804558,0,524,1,0.85,2.0147231270358303
2023-24,13,20,1.5581475657695796,0,563,1,1,1.5581475657695796
2023-24,14,1,0.7556075125702455,0,20,1,0.85,0.8889500147885242
2023-24,14,3,1.8005772005772005,0,89,1,1,1.8005772005772005
2023-24,14,4,1.1629619047619046,0,112,1,0.85,1.3681904761904762
2023-24,14,6,1.4441655677655678,1,596,1,0.85,1.6990183150183151
2023-24,14,7,1.101761904761905,0,145,1,0.85,1.2961904761904763
2023-24,14,8,1.3288839820615521,0,220,1,1,1.3288839820615521
2023-24,14,9,1.3312181467181468,1,263,1,0.85,1.5661389961389962
2023-24,14,10,2.524962962962963,0,275,1,1.4,1.8035449735449738
2023-24,14,12,1.587856043956044,0,614,1,0.85,1.8680659340659342
2023-24,14,13,0.9113846829054203,0,369,1,1,0.9113846829054203
2023-24,14,14,1.9491076923076929,0,597,1,1.2,1.6242564102564108
2023-24,14,17,1.670022710622711,0,482,1,0.85,1.9647326007326011
2023-24,14,18,2.1839589743589745,0,520,1,1.4,1.559970695970696
2023-24,14,19,1.6823711028385295,0,524,1,0.85,1.9792601209865053
2023-24,14,20,2.266863421026106,0,563,1,1.4,1.61918815787579
2023-24,15,1,0.7486935347261434,0,20,1,0.85,0.8808159232072276
2023-24,15,2,1.9815993041649809,1,48,1,1.4,1.415428074403558
2023-24,15,3,1.4871955922865012,1,89,1,0.85,1.7496418732782368
2023-24,15,4,1.3164545454545455,0,112,1,1,1.3164545454545455
2023-24,15,6,1.390935494519767,0,596,1,0.85,1.63639469943502
2023-24,15,7,1.5403636363636364,0,145,1,1.2,1.2836363636363637
2023-24,15,8,1.1268899581726686,0,220,1,0.85,1.3257528919678454
2023-24,15,9,1.5272235872235873,1,263,1,1,1.5272235872235873
2023-24,15,10,1.5491035353535354,1,275,1,0.85,1.8224747474747476
2023-24,15,12,2.7128616701181185,0,614,1,1.4,1.9377583357986563
2023-24,15,13,1.0706770004189359,0,369,1,1.2,0.8922308336824466
2023-24,15,14,1.6677583357986565,0,597,1,1,1.6677583357986565
2023-24,15,15,0.8932051407432606,0,427,1,0.85,1.0508295773450125
2023-24,15,17,2.345491821140206,0,482,1,1.2,1.9545765176168384
2023-24,15,18,1.3650491308834034,0,520,1,0.85,1.6059401539804745
2023-24,15,20,1.4254094826401296,1,563,1,0.85,1.6769523325177995
2023-24,16,1,1.0371104509856874,0,20,1,1.2,0.8642587091547396
2023-24,16,3,2.0521106719367586,1,89,1,1.2,1.7100922266139655
2023-24,16,4,1.126508695652174,0,112,1,0.85,1.325304347826087
2023-24,16,6,1.6033206324462037,0,596,1,1,1.6033206324462037
2023-24,16,8,1.6125163629543962,0,220,1,1.2,1.3437636357953302
2023-24,16,9,1.52951821386604,1,263,1,1,1.52951821386604
2023-24,16,10,1.4924685990338165,1,275,1,0.85,1.7558454106280195
2023-24,16,11,1.0724221364221365,0,291,1,0.85,1.2616731016731018
2023-24,16,12,2.746214102815989,0,614,1,1.4,1.9615815020114211
2023-24,16,13,0.8008137647765978,0,369,1,0.85,0.9421338409136445
2023-24,16,14,1.4093877549705778,0,597,1,0.85,1.6581032411418561
2023-24,16,15,1.3746913409525359,0,427,1,1.2,1.1455761174604466
2023-24,16,16,1.3078843535735156,0,28,1,0.85,1.5386874747923713
2023-24,16,17,1.65662688540536,1,482,1,0.85,1.9489728063592473
2023-24,16,18,1.628103241141856,0,520,1,1,1.628103241141856
2023-24,16,19,1.5927397067725253,0,528,1,1,1.5927397067725253
2023-24,16,20,1.394109070351428,0,563,1,0.85,1.6401283180605037
2023-24,17,1,0.7220732401656315,1,20,1,0.85,0.8494979296066253
2023-24,17,4,1.3071666666666666,0,112,1,1,1.3071666666666666
2023-24,17,5,2.0606859592711686,0,129,1,1.4,1.471918542336549
2023-24,17,6,1.399974539287864,0,596,1,0.85,1.6470288697504283
2023-24,17,8,1.8757995446920679,0,220,1,1.4,1.3398568176371914
2023-24,17,9,1.278857545045045,1,263,1,0.85,1.5045382882882883
2023-24,17,10,2.088722222222222,0,275,1,1.2,1.740601851851852
2023-24,17,11,1.2834152334152336,1,291,1,1,1.2834152334152336
2023-24,17,13,0.779134024577573,0,369,1,0.85,0.9166282642089094
2023-24,17,14,2.307007084317266,1,597,1,1.4,1.6478622030837617
2023-24,17,16,1.5157206775794885,0,28,1,1,1.5157206775794885
2023-24,17,17,1.8916122030837617,0,482,1,1,1.8916122030837617
2023-24,17,18,1.3836828726211974,1,520,1,0.85,1.6278622030837617
2023-24,17,19,1.3803433205302555,1,528,1,0.85,1.623933318270889
2023-24,17,20,1.6047063048079828,0,563,1,1,1.6047063048079828
2023-24,18,1,1.1803652173913044,0,20,1,1.4,0.8431180124223603
2023-24,18,3,1.4340959595959595,0,89,1,0.85,1.687171717171717
2023-24,18,5,1.281952965235174,0,129,1,0.85,1.5081799591002047
2023-24,18,6,1.6330200946870066,1,596,1,1,1.6330200946870066
2023-24,18,7,1.195198461647526,0,217,1,0.85,1.4061158372323834
2023-24,18,8,1.1480631631919485,0,220,1,0.85,1.350662544931704
2023-24,18,9,1.7701881081081081,0,263,1,1.2,1.4751567567567567
2023-24,18,10,1.555311111111111,0,275,1,0.85,1.8297777777777777
2023-24,18,11,1.7570082256169213,0,291,1,1.4,1.2550058754406581
2023-24,18,12,1.941895931965632,1,614,1,1,1.941895931965632
2023-24,18,14,1.674220094687007,0,597,1,1,1.674220094687007
2023-24,18,15,1.0652352409901775,0,427,1,0.85,1.2532179305766795
2023-24,18,16,1.2871338506049446,0,28,1,0.85,1.5142751183587584
2023-24,18,17,2.309064113624408,0,482,1,1.2,1.9242200946870067
2023-24,18,18,1.3778670804839557,0,520,1,0.85,1.6210200946870068
2023-24,18,19,1.584505892338396,1,528,1,1,1.584505892338396
2023-24,18,20,1.5861180526156635,0,563,1,1,1.5861180526156635
2023-24,19,1,0.7201445293836598,0,20,1,0.85,0.8472288580984233
2023-24,19,2,1.5989479425870412,0,48,1,1.2,1.3324566188225344
2023-24,19,3,1.4022321212121212,1,89,1,0.85,1.6496848484848485
2023-24,19,4,1.1149279999999997,0,112,1,0.85,1.3116799999999997
2023-24,19,5,1.5016617790811342,0,129,1,1,1.5016617790811342
2023-24,19,6,1.9427210157803234,0,596,1,1.2,1.6189341798169363
2023-24,19,8,1.3425601393574074,0,220,1,1,1.3425601393574074
2023-24,19,9,2.057941787941788,0,263,1,1.4,1.46995841995842
2023-24,19,10,1.508895299145299,0,275,1,0.85,1.7751709401709401
2023-24,19,11,1.0506402027027026,1,291,1,0.85,1.2360472972972973
2023-24,19,12,1.637857814958172,0,614,1,0.85,1.9268915470096142
2023-24,19,13,0.8098486635944699,0,369,1,0.85,0.9527631336405529
2023-24,19,14,1.6577803336630905,0,597,1,1,1.6577803336630905
2023-24,19,15,1.0864234108138116,0,427,1,0.85,1.2781451891927196
2023-24,19,16,1.8138450671565916,0,28,1,1.2,1.5115375559638264
2023-24,19,17,1.5980748220751653,0,482,1,0.85,1.8800880259707826
2023-24,19,18,1.6293187952015518,0,520,1,1,1.6293187952015518
2023-24,19,19,2.1819265102178305,1,528,1,1.4,1.558518935869879
2023-24,19,20,1.3633657160801096,0,563,1,0.85,1.6039596659765996
2023-24,20,1,0.8706648263170003,0,20,1,1,0.8706648263170003
2023-24,20,2,1.1232192267780805,0,48,1,0.85,1.3214343844448007
2023-24,20,3,1.9164055944055942,0,89,1,1.2,1.5970046620046618
2023-24,20,4,1.1406999999999998,0,112,1,0.85,1.3419999999999999
2023-24,20,6,1.9537568139128605,0,596,1,1.2,1.6281306782607172
2023-24,20,7,1.1862789996313128,0,217,1,0.85,1.3956223525074267
2023-24,20,8,1.1851695955481003,0,220,1,0.85,1.394317171233059
2023-24,20,9,1.28504004004004,0,263,1,0.85,1.5118118118118118
2023-24,20,10,2.4875637860082302,0,275,1,1.4,1.7768312757201645
2023-24,20,11,1.2170054054054056,0,291,1,1,1.2170054054054056
2023-24,20,12,1.9592126274245911,0,614,1,1,1.9592126274245911
2023-24,20,14,1.4153925580030915,0,597,1,0.85,1.6651677152977546
2023-24,20,15,1.9062386691034314,0,427,1,1.4,1.361599049359594
2023-24,20,16,1.561342196047244,0,28,1,1,1.561342196047244
2023-24,20,17,2.576494060676115,0,482,1,1.4,1.8403529004829395
2023-24,20,18,1.4556888542993873,0,520,1,0.85,1.7125751227051615
2023-24,20,20,1.380870689558624,1,563,1,0.85,1.6245537524219107
2023-24,21,1,0.754312777284827,1,20,1,0.85,0.8874267968056789
2023-24,21,2,1.1126785768950993,1,48,1,0.85,1.3090336198765875
2023-24,21,3,1.9489831649831646,0,89,1,1.2,1.6241526374859705
2023-24,21,4,1.1324518518518516,0,112,1,0.85,1.332296296296296
2023-24,21,5,1.3114513108614234,1,129,1,0.85,1.5428838951310864
2023-24,21,6,1.4329726560620881,0,596,1,0.85,1.6858501836024566
2023-24,21,7,1.222864113473295,1,217,1,0.85,1.438663662909759
2023-24,21,8,1.9523281811646298,0,220,1,1.4,1.3945201294033072
2023-24,21,9,1.5313899613899615,1,263,1,1,1.5313899613899615
2023-24,21,10,1.7719444444444445,0,275,1,1,1.7719444444444445
2023-24,21,11,1.013956340956341,1,291,1,0.85,1.1928898128898129
2023-24,21,12,1.6538420136940173,0,614,1,0.85,1.945696486698844
2023-24,21,13,1.1230330123928096,0,369,1,1.2,0.9358608436606747
2023-24,21,14,1.635493040745314,0,597,1,1,1.635493040745314
2023-24,21,15,2.210969950225286,0,427,1,1.4,1.5792642501609186
2023-24,21,16,1.3013797552060204,0,28,1,0.85,1.53103500612473
2023-24,21,17,1.5799012274906596,0,482,1,0.85,1.8587073264595997
2023-24,21,18,2.0543059346086623,0,520,1,1.2,1.7119216121738854
2023-24,21,19,1.3601051933484054,0,528,1,0.85,1.600123756880477
2023-24,21,20,1.582962546978271,1,563,1,1,1.582962546978271
2023-24,22,1,0.7379744056543156,0,20,1,0.85,0.8682051831227243
2023-24,22,2,1.3027590771239035,0,48,1,1,1.3027590771239035
2023-24,22,3,1.6236471861471862,0,89,1,1,1.6236471861471862
2023-24,22,4,1.5883714285714285,0,112,1,1.2,1.3236428571428571
2023-24,22,5,1.3058535489667566,0,129,1,0.85,1.5362982929020668
2023-24,22,6,2.3187158589740284,0,596,1,1.4,1.6562256135528775
2023-24,22,7,1.984514334602245,0,217,1,1.4,1.4175102390016037
2023-24,22,8,1.2414854855103001,0,220,1,0.85,1.4605711594238826
2023-24,22,9,1.5168592730661694,1,263,1,1,1.5168592730661694
2023-24,22,10,1.518406130268199,1,275,1,0.85,1.7863601532567048
2023-24,22,11,1.2001901901901904,0,291,1,1,1.2001901901901904
2023-24,22,12,1.6241236205028013,1,614,1,0.85,1.9107336711797662
2023-24,22,14,1.3814124611751184,0,597,1,0.85,1.625191130794257
2023-24,22,15,1.9488713287689499,0,427,1,1.2,1.6240594406407916
2023-24,22,16,2.1280316629269507,0,28,1,1.4,1.5200226163763935
2023-24,22,18,1.428895219795808,0,520,1,0.85,1.6810531997597742
2023-24,22,20,1.5714810798410894,0,563,1,1,1.5714810798410894
2023-24,23,1,1.0231180124223602,0,20,1,1.2,0.8525983436853002
2023-24,23,3,1.3709070010449318,0,89,1,0.85,1.612831765935214
2023-24,23,4,1.927268965517241,0,112,1,1.4,1.3766206896551723
2023-24,23,5,1.3505677892918826,0,129,1,0.85,1.588903281519862
2023-24,23,6,1.411995909264687,0,596,1,0.85,1.6611716579584554
2023-24,23,7,1.250222835877216,0,217,1,0.85,1.470850395149666
2023-24,23,8,1.4378854541097534,0,220,1,1,1.4378854541097534
2023-24,23,9,1.5232972972972973,0,263,1,1,1.5232972972972973
2023-24,23,10,1.528709259259259,0,275,1,0.85,1.7984814814814813
2023-24,23,11,1.6482567567567568,0,291,1,1.4,1.1773262548262549
2023-24,23,12,2.2524889547070486,0,614,1,1.2,1.8770741289225406
2023-24,23,13,0.8044931890618973,0,369,1,0.85,0.946462575366938
2023-24,23,14,1.3964125759313541,1,597,1,0.85,1.6428383246251226
2023-24,23,15,1.375082416573258,0,427,1,0.85,1.6177440194979507
2023-24,23,17,1.8538759352295433,0,482,1,1,1.8538759352295433
2023-24,23,18,1.4298459092646871,0,520,1,0.85,1.6821716579584556
2023-24,23,19,2.084891499820165,0,532,1,1.2,1.7374095831834708
2023-24,23,20,1.6104317105130532,0,563,1,1,1.6104317105130532
2023-24,24,1,0.838320977759968,1,20,1,1,0.838320977759968
2023-24,24,3,1.5777373737373739,0,89,1,1,1.5777373737373739
2023-24,24,4,1.1920399999999998,1,112,1,0.85,1.4023999999999999
2023-24,24,5,1.8497256857855366,0,129,1,1.2,1.5414380714879472
2023-24,24,6,2.308871545533514,0,596,1,1.4,1.649193961095367
2023-24,24,8,1.4408568910739548,0,220,1,1,1.4408568910739548
2023-24,24,9,2.1080802092414994,0,263,1,1.4,1.5057715780296426
2023-24,24,10,1.5254605734767024,0,275,1,0.85,1.7946594982078852
2023-24,24,12,1.6072086958287641,0,614,1,0.85,1.890833759798546
2023-24,24,14,1.973613398475731,0,597,1,1.2,1.6446778320631092
2023-24,24,15,1.3934744484598804,0,427,1,0.85,1.6393817040704477
2023-24,24,17,1.5876966686404907,0,482,1,0.85,1.867878433694695
2023-24,24,18,1.45583099596332,0,520,1,0.85,1.712742348192141
2023-24,24,20,1.3762583425188017,0,563,1,0.85,1.6191274617868257
2023-24,25,1,0.6958830551242235,1,20,1,0.85,0.8186859472049689
2023-24,25,2,1.3322104841278812,0,49,1,1,1.3322104841278812
2023-24,25,3,1.8922111436950144,0,89,1,1.2,1.5768426197458454
2023-24,25,5,1.3120172275641029,1,129,1,0.85,1.54354967948718
2023-24,25,6,2.3619454009571608,0,596,1,1.4,1.6871038578265436
2023-24,25,8,1.2185962212437096,0,220,1,0.85,1.4336426132278937
2023-24,25,9,1.2832056587837837,0,263,1,0.85,1.5096537162162162
2023-24,25,10,1.7960763888888889,0,275,1,1,1.7960763888888889
2023-24,25,14,1.4204914041525623,0,597,1,0.85,1.6711663578265439
2023-24,25,15,1.3896704169360172,0,427,1,0.85,1.6349063728659026
2023-24,25,16,1.2677231355908465,1,696,1,0.85,1.4914389830480548
2023-24,25,17,1.5880870735358488,0,482,1,0.85,1.8683377335715867
2023-24,25,18,1.4425382791525623,0,520,1,0.85,1.6971038578265438
2023-24,25,20,1.9549856743271847,0,563,1,1.2,1.6291547286059873
2023-24,26,1,0.8017560700169396,0,20,1,1,0.8017560700169396
2023-24,26,2,1.134179570524052,0,49,1,0.85,1.3343289064988848
2023-24,26,3,2.237467803030303,0,89,1,1.4,1.5981912878787878
2023-24,26,4,1.5410394805772067,0,101,1,1,1.5410394805772067
2023-24,26,5,1.2835131477184842,0,129,1,0.85,1.5100154679040991
2023-24,26,6,1.455631275528931,0,596,1,0.85,1.7125073829752129
2023-24,26,8,1.224426638781779,1,220,1,0.85,1.4405019279785636
2023-24,26,9,1.4826945126945128,0,263,1,1,1.4826945126945128
2023-24,26,10,2.149979797979798,0,275,1,1.2,1.7916498316498315
2023-24,26,14,1.424979760377416,0,597,1,0.85,1.676446776914607
2023-24,26,15,2.330466501348211,0,427,1,1.4,1.6646189295344365
2023-24,26,19,1.522550584543301,0,532,1,0.85,1.7912359818156482
2023-24,26,20,1.3868638975176624,1,563,1,0.85,1.6316045853148968
2023-24,27,1,0.6654487577639752,1,20,1,0.85,0.7828808914870297
2023-24,27,2,1.1662650380839292,0,49,1,0.85,1.372076515392858
2023-24,27,3,1.3595394857667584,1,89,1,0.85,1.5994582185491277
2023-24,27,4,1.538951089612444,0,101,1,1,1.538951089612444
2023-24,27,6,1.471647760310111,0,596,1,0.85,1.7313503062471896
2023-24,27,7,1.2727382842837944,0,611,1,0.85,1.4973391579809348
2023-24,27,8,1.6812904808220919,0,220,1,1.2,1.4010754006850765
2023-24,27,9,1.254472972972973,0,263,1,0.85,1.4758505564387918
2023-24,27,10,1.5198611111111113,1,275,1,0.85,1.788071895424837
2023-24,27,11,1.1469805771083725,1,313,1,0.85,1.3493889142451443
2023-24,27,12,1.9613912246183167,0,614,1,1,1.9613912246183167
2023-24,27,13,0.905869662031768,0,352,1,1,0.905869662031768
2023-24,27,14,2.322184546393124,0,597,1,1.4,1.6587032474236603
2023-24,27,15,1.4337851755520132,1,427,1,0.85,1.6868060888847216
2023-24,27,16,1.8033053261832117,0,696,1,1.2,1.5027544384860099
2023-24,27,18,1.4394855712285992,0,520,1,0.85,1.6935124367395284
2023-24,27,19,1.5048560453948183,0,532,1,0.85,1.7704188769350804
2023-24,27,20,1.9208100464255857,0,563,1,1.2,1.6006750386879882
2023-24,28,1,0.65202165039929,0,20,1,0.85,0.7670842945874001
2023-24,28,2,1.398780147293068,0,49,1,1,1.398780147293068
2023-24,28,4,2.16628951232229,0,101,1,1.4,1.5473496516587786
2023-24,28,5,1.239215435259693,1,129,1,0.85,1.4579005120702269
2023-24,28,6,1.7136060951591168,0,596,1,1,1.7136060951591168
2023-24,28,7,1.507767406673559,0,611,1,1,1.507767406673559
2023-24,28,8,1.20230225942282,0,220,1,0.85,1.4144732463797884
2023-24,28,9,1.7845343629343626,0,263,1,1.2,1.487111969111969
2023-24,28,10,1.5048507936507936,0,275,1,0.85,1.7704126984126984
2023-24,28,11,1.8761678706570346,0,313,1,1.4,1.3401199076121677
2023-24,28,14,1.4504937523138208,1,597,1,0.85,1.7064632380162599
2023-24,28,15,1.6608338962392204,0,427,1,1,1.6608338962392204
2023-24,28,16,1.5228158113755164,0,696,1,1,1.5228158113755164
2023-24,28,17,1.5781427648951634,0,576,1,0.85,1.8566385469354865
2023-24,28,18,1.98304282343185,1,520,1,1.2,1.6525356861932083
2023-24,28,20,1.3748859605166528,0,563,1,0.85,1.617512894725474
2023-24,29,2,1.4053864287989806,0,49,1,1,1.4053864287989806
2023-24,29,4,1.3100821856367788,0,101,1,0.85,1.541273159572681
2023-24,29,10,1.7442901234567902,1,275,1,1,1.7442901234567902
2023-24,29,12,1.6960787612352466,0,614,1,0.85,1.9953867779238195
2023-24,29,16,1.26402216323316,0,696,1,0.85,1.487084897921365
2023-24,29,18,1.6335406858644999,0,520,1,1,1.6335406858644999
2023-24,29,19,1.6818333005268153,0,528,1,1,1.6818333005268153
2023-24,30,1,1.0818091787439612,1,20,1,1.4,0.7727208419599724
2023-24,30,2,1.2095623960213795,1,49,1,0.85,1.4230145835545642
2023-24,30,3,1.3619389730639728,0,89,1,0.85,1.6022811447811445
2023-24,30,4,1.5733544487563855,0,101,1,1,1.5733544487563855
2023-24,30,5,2.0063526912181304,0,129,1,1.4,1.4331090651558076
2023-24,30,7,1.264567002423717,0,611,1,0.85,1.4877258852043729
2023-24,30,8,1.1885021966610751,0,220,1,0.85,1.3982378784247944
2023-24,30,9,1.2893772522522522,0,263,1,0.85,1.5169144144144144
2023-24,30,10,1.497021021021021,0,275,1,0.85,1.7612012012012013
2023-24,30,11,1.1459907526574193,0,313,1,0.85,1.3482244148910816
2023-24,30,12,2.3858621491087035,0,614,1,1.2,1.9882184575905864
2023-24,30,14,1.4460408469784427,0,597,1,0.85,1.7012245258569916
2023-24,30,15,1.411930502267359,0,427,1,0.85,1.661094708549834
2023-24,30,16,1.2399427269563017,0,696,1,0.85,1.458756149360355
2023-24,30,17,1.6167728253750895,0,576,1,0.85,1.9020856769118701
2023-24,30,18,1.4162908469784425,0,520,1,0.85,1.6662245258569912
2023-24,30,19,1.981696748403099,0,528,1,1.2,1.6514139570025825
2023-24,30,20,1.9770983771797197,0,563,1,1.2,1.6475819809830998
2023-24,31,1,0.6608853449723014,1,20,1,0.85,0.7775121705556488
2023-24,31,3,1.3508595413595412,1,89,1,0.85,1.589246519246519
2023-24,31,4,1.312937150578946,1,101,1,0.85,1.5446319418575836
2023-24,31,5,1.2537645847632122,1,129,1,0.85,1.4750171585449554
2023-24,31,8,1.1775156508053706,0,220,1,0.85,1.3853125303592595
2023-24,31,9,1.8216946676406138,0,263,1,1.2,1.5180788897005115
2023-24,31,10,1.499454678362573,0,275,1,0.85,1.76406432748538
2023-24,31,11,1.123483733629506,0,313,1,0.85,1.3217455689758895
2023-24,31,12,2.8209655849716455,0,614,1,1.4,2.0149754178368897
2023-24,31,14,1.726190969670319,0,597,1,1,1.726190969670319
2023-24,31,15,1.4062607373721658,0,427,1,0.85,1.6544243969084305
2023-24,31,16,1.233467877533857,0,696,1,0.85,1.4511386794515966
2023-24,31,17,2.6419504097472473,0,576,1,1.4,1.8871074355337483
2023-24,31,18,1.6324071858865348,0,520,1,1,1.6324071858865348
2023-24,31,19,1.7193942018088808,0,528,1,1,1.7193942018088808
2023-24,31,20,1.3851083410292662,0,563,1,0.85,1.629539224740313
2023-24,32,1,0.7641565871199738,1,20,1,1,0.7641565871199738
2023-24,32,2,1.211101250182964,0,49,1,0.85,1.4248250002152518
2023-24,32,3,1.3177711323763954,0,89,1,0.85,1.5503189792663477
2023-24,32,4,1.8373506436351632,0,101,1,1.2,1.5311255363626362
2023-24,32,5,2.024127829560586,0,129,1,1.4,1.4458055925432758
2023-24,32,7,1.2742384679456018,0,611,1,0.85,1.499104079936002
2023-24,32,8,1.9333470808581483,0,220,1,1.4,1.3809622006129632
2023-24,32,9,1.3132258179231864,1,263,1,0.85,1.5449715504978663
2023-24,32,10,1.7575498575498574,0,275,1,1,1.7575498575498574
2023-24,32,11,1.5612194792931338,0,313,1,1.2,1.3010162327442782
2023-24,32,12,1.6851186274758725,0,614,1,0.85,1.9824925029127913
2023-24,32,14,2.1106486614820694,0,597,1,1.2,1.758873884568391
2023-24,32,15,1.6481132405453558,1,427,1,1,1.6481132405453558
2023-24,32,16,1.7395707374253226,0,696,1,1.2,1.449642281187769
2023-24,32,17,1.8783272324847724,0,576,1,1,1.8783272324847724
2023-24,32,18,1.3753717492515531,0,520,1,0.85,1.6180844108841803
2023-24,32,20,1.370579174160075,0,563,1,0.85,1.612446087247147
2023-24,33,1,0.7581525720656155,0,20,1,1,0.7581525720656155
2023-24,33,2,1.9997351318723697,1,49,1,1.4,1.4283822370516928
2023-24,33,3,1.5464646464646463,0,89,1,1,1.5464646464646463
2023-24,33,4,1.29990657207315,1,101,1,0.85,1.5293018494978237
2023-24,33,5,1.2730494505494505,0,129,1,0.85,1.49770523594053
2023-24,33,8,1.9523381813489649,1,220,1,1.4,1.3945272723921178
2023-24,33,9,1.5171517671517671,0,263,1,1,1.5171517671517671
2023-24,33,10,1.728361111111111,1,275,1,1,1.728361111111111
2023-24,33,11,1.0920245747518476,0,313,1,0.85,1.284734793825703
2023-24,33,12,2.7159342421983172,0,614,1,1.4,1.9399530301416554
2023-24,33,13,0.7722736995853751,0,352,1,0.85,0.908557293629853
2023-24,33,14,1.5336641801234943,0,597,1,0.85,1.8043108001452874
2023-24,33,15,1.6382005718447785,1,427,1,1,1.6382005718447785
2023-24,33,16,1.2309181459427847,0,696,1,0.85,1.4481389952268056
2023-24,33,18,1.9380960370974214,0,520,1,1.2,1.615080030914518
2023-24,33,19,1.5308272776489573,0,532,1,0.85,1.8009732678223027
2023-24,33,20,1.360064323540586,0,563,1,0.85,1.6000756747536307
2023-24,34,2,1.2183011860710171,0,49,1,0.85,1.433295513024726
2023-24,34,4,1.2861114953535984,0,101,1,0.85,1.5130723474748216
2023-24,34,5,2.104792713567839,0,129,1,1.4,1.5034233668341708
2023-24,34,7,2.091580447340279,0,611,1,1.4,1.493986033814485
2023-24,34,10,2.0506666666666664,0,275,1,1.2,1.708888888888889
2023-24,34,12,1.6980586357674912,0,614,1,0.85,1.9977160420794013
2023-24,34,13,0.8964912601812026,1,352,1,1,0.8964912601812026
2023-24,34,14,1.5335351016616783,0,597,1,0.85,1.8041589431313863
2023-24,34,15,1.3727494120555366,0,427,1,0.85,1.6149993083006313
2023-24,34,16,1.2224462177365614,0,696,1,0.85,1.4381720208665427
2023-24,34,19,1.5639890083655785,0,532,1,0.85,1.8399870686653865
2023-24,35,1,0.9270842945874002,0,20,1,1.2,0.7725702454895002
2023-24,35,4,1.2661559911268878,0,101,1,0.85,1.4895952836786917
2023-24,35,5,1.2731566890653636,0,129,1,0.85,1.4978313989004277
2023-24,35,6,2.1624496843739793,0,173,1,1.2,1.8020414036449828
2023-24,35,8,1.403489610078395,0,220,1,1,1.403489610078395
2023-24,35,9,1.3162638352638354,1,263,1,0.85,1.5485456885456887
2023-24,35,10,1.4386137566137567,0,275,1,0.85,1.6924867724867725
2023-24,35,11,1.2823377357728503,0,313,1,1,1.2823377357728503
2023-24,35,12,1.720614705729499,0,614,1,0.85,2.024252594975881
2023-24,35,14,1.5115199424546089,0,597,1,0.85,1.7782587558289515
2023-24,35,19,2.22728700625212,0,532,1,1.2,1.8560725052101001
2023-24,35,20,1.3639049670972108,0,563,1,0.85,1.604594078937895
