sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,oracle,oracle_kind
H#1,1786641360-604705,min_gain=0.00,1,false,2023-24,2022-23,6,33,5,false,2077,1662,33,2,62.93939393939394,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2024-25,2023-24,6,33,5,false,1940,1762,33,4,58.78787878787879,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2025-26,2024-25,6,33,5,false,1865,1742,31,3,56.515151515151516,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2022-23,2021-22,11,28,5,false,1554,1548,30,4,55.5,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2023-24,2022-23,11,28,5,false,1710,1424,27,1,61.07142857142857,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2024-25,2023-24,11,28,5,false,1776,1704,26,1,63.42857142857143,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2025-26,2024-25,11,28,5,false,1525,1489,24,0,54.464285714285715,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2022-23,2021-22,16,23,5,false,1352,1106,23,2,58.78260869565217,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2023-24,2022-23,16,23,5,false,1450,1077,22,1,63.04347826086956,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2024-25,2023-24,16,23,5,false,1401,1336,23,2,60.91304347826087,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2025-26,2024-25,16,23,5,false,1339,1288,23,3,58.21739130434783,56,,,,,,,1289,56.04347826086956,1127,49,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2022-23,2021-22,21,18,5,false,1164,1181,14,0,64.66666666666667,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2023-24,2022-23,21,18,5,false,1199,909,17,1,66.61111111111111,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2024-25,2023-24,21,18,5,false,1081,1047,15,1,60.05555555555556,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2025-26,2024-25,21,18,5,false,1049,950,15,1,58.27777777777778,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2022-23,2021-22,26,13,5,false,887,812,11,0,68.23076923076923,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2023-24,2022-23,26,13,5,false,816,620,11,0,62.76923076923077,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,-,none
H#1,1786641360-604705,min_gain=0.00,1,false,2025-26,2024-25,26,13,5,false,750,761,9,0,57.69230769230769,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2022-23,2021-22,1,38,5,false,2052,1842,38,2,54,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2023-24,2022-23,1,38,5,false,2233,1809,37,1,58.76315789473684,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2024-25,2023-24,1,38,5,false,2218,1847,35,2,58.36842105263158,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2025-26,2024-25,1,38,5,false,2134,1514,36,2,56.1578947368421,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2022-23,2021-22,6,33,5,false,1809,1563,31,1,54.81818181818182,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2023-24,2022-23,6,33,5,false,2077,1662,33,2,62.93939393939394,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2024-25,2023-24,6,33,5,false,1940,1762,33,4,58.78787878787879,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2025-26,2024-25,6,33,5,false,1865,1742,31,3,56.515151515151516,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2022-23,2021-22,11,28,5,false,1554,1548,30,4,55.5,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2023-24,2022-23,11,28,5,false,1710,1424,27,1,61.07142857142857,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2024-25,2023-24,11,28,5,false,1776,1704,26,1,63.42857142857143,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2025-26,2024-25,11,28,5,false,1525,1489,24,0,54.464285714285715,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2022-23,2021-22,16,23,5,false,1352,1106,23,2,58.78260869565217,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2023-24,2022-23,16,23,5,false,1450,1077,22,1,63.04347826086956,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2024-25,2023-24,16,23,5,false,1401,1336,23,2,60.91304347826087,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2025-26,2024-25,16,23,5,false,1339,1288,23,3,58.21739130434783,56,,,,,,,1289,56.04347826086956,1127,49,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2022-23,2021-22,21,18,5,false,1164,1181,14,0,64.66666666666667,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2023-24,2022-23,21,18,5,false,1199,909,17,1,66.61111111111111,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2024-25,2023-24,21,18,5,false,1081,1047,15,1,60.05555555555556,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2025-26,2024-25,21,18,5,false,1049,950,15,1,58.27777777777778,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2022-23,2021-22,26,13,5,false,887,812,11,0,68.23076923076923,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2023-24,2022-23,26,13,5,false,816,620,11,0,62.76923076923077,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2024-25,2023-24,26,13,5,false,732,710,9,0,56.30769230769231,54.61538461538461,,,,,,,710,54.61538461538461,637,49,-,none
H#1,1786641360-604705,min_gain=0.40,2,false,2025-26,2024-25,26,13,5,false,750,761,9,0,57.69230769230769,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2022-23,2021-22,1,38,5,false,2106,1842,37,3,55.421052631578945,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2023-24,2022-23,1,38,5,false,2301,1809,37,1,60.55263157894737,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2024-25,2023-24,1,38,5,false,2365,1847,35,2,62.23684210526316,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2025-26,2024-25,1,38,5,false,2186,1514,33,1,57.526315789473685,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2022-23,2021-22,6,33,5,false,1810,1563,32,1,54.84848484848485,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2023-24,2022-23,6,33,5,false,2055,1662,32,1,62.27272727272727,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2024-25,2023-24,6,33,5,false,1933,1762,30,2,58.57575757575758,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2025-26,2024-25,6,33,5,false,1786,1742,30,2,54.121212121212125,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2022-23,2021-22,11,28,5,false,1667,1548,28,2,59.535714285714285,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2023-24,2022-23,11,28,5,false,1699,1424,26,0,60.67857142857143,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2024-25,2023-24,11,28,5,false,1779,1704,25,0,63.535714285714285,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2025-26,2024-25,11,28,5,false,1564,1489,23,1,55.857142857142854,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2022-23,2021-22,16,23,5,false,1369,1106,22,1,59.52173913043478,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2023-24,2022-23,16,23,5,false,1452,1077,22,1,63.130434782608695,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2024-25,2023-24,16,23,5,false,1382,1336,22,2,60.08695652173913,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2025-26,2024-25,16,23,5,false,1313,1288,22,3,57.08695652173913,56,,,,,,,1289,56.04347826086956,1127,49,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2022-23,2021-22,21,18,5,false,1119,1181,11,0,62.166666666666664,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2023-24,2022-23,21,18,5,false,1125,909,15,0,62.5,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2024-25,2023-24,21,18,5,false,1042,1047,18,2,57.888888888888886,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2025-26,2024-25,21,18,5,false,1069,950,14,0,59.388888888888886,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2022-23,2021-22,26,13,5,false,856,812,7,0,65.84615384615384,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2023-24,2022-23,26,13,5,false,811,620,10,0,62.38461538461539,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2024-25,2023-24,26,13,5,false,724,710,7,0,55.69230769230769,54.61538461538461,,,,,,,710,54.61538461538461,637,49,-,none
H#1,1786641360-604705,min_gain=0.95,3,false,2025-26,2024-25,26,13,5,false,787,761,8,0,60.53846153846154,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2022-23,2021-22,1,38,5,false,2021,1842,38,4,53.18421052631579,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2023-24,2022-23,1,38,5,false,2296,1809,29,1,60.421052631578945,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2024-25,2023-24,1,38,5,false,2390,1847,24,1,62.89473684210526,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2025-26,2024-25,1,38,5,false,2109,1514,31,0,55.5,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2022-23,2021-22,6,33,5,false,1871,1563,30,2,56.696969696969695,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2023-24,2022-23,6,33,5,false,2006,1662,29,0,60.78787878787879,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2024-25,2023-24,6,33,5,false,1954,1762,29,1,59.21212121212121,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2025-26,2024-25,6,33,5,false,1856,1742,18,0,56.24242424242424,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2022-23,2021-22,11,28,5,false,1584,1548,23,1,56.57142857142857,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2023-24,2022-23,11,28,5,false,1666,1424,28,2,59.5,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2024-25,2023-24,11,28,5,false,1787,1704,24,3,63.82142857142857,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,-,none
H#1,1786641360-604705,min_gain=1.30,4,false,2025-26,2024-25,11,28,5,false,1500,1489,21,1,53.57142857142857,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,-,none
