season,cutoff,code,position,run,run_capped,flagged,expected,actual
2022-23,33,235530,DEF,0,0,false,68.2686,90.0000
2022-23,33,447932,DEF,7,4,false,18.4327,0.0000
2022-23,33,61810,DEF,3,3,true,25.1677,0.0000
2022-23,33,128295,MID,1,1,true,66.7414,0.0000
2022-23,33,144485,FWD,0,0,false,85.5830,36.0000
2022-23,33,154561,GKP,0,0,false,85.6371,90.0000
2022-23,33,191866,DEF,9,4,false,12.9001,0.0000
2022-23,33,194010,DEF,0,0,false,84.4565,80.0000
2022-23,33,204580,MID,0,0,false,45.9468,84.2000
2022-23,33,207283,MID,0,0,false,71.0194,58.2000
2022-23,33,226956,DEF,0,0,false,28.9127,1.4000
2022-23,33,231065,DEF,0,0,false,86.7280,90.0000
2022-23,33,446008,FWD,0,0,false,69.6692,89.6000
2022-23,33,49262,GKP,0,0,false,50.6989,144.0000
2022-23,33,50175,FWD,0,0,false,38.7821,71.6000
2022-23,33,60307,MID,0,0,false,84.9851,121.6000
2022-23,33,83299,DEF,0,0,false,87.0672,108.0000
2022-23,33,109345,MID,0,0,false,82.9642,22.8000
2022-23,33,110735,DEF,1,1,false,40.0702,57.8000
2022-23,33,111478,DEF,1,1,false,59.6295,39.4000
2022-23,33,116216,MID,0,0,false,46.3036,57.2000
2022-23,33,179268,DEF,2,2,false,43.4872,0.0000
2022-23,33,215059,GKP,1,1,false,39.3011,0.0000
2022-23,33,243016,MID,0,0,false,78.9064,109.4000
2022-23,33,486672,MID,0,0,false,77.2086,122.0000
2022-23,33,451340,MID,0,0,false,85.5594,119.4000
2022-23,33,41328,DEF,0,0,false,22.8922,75.0000
2022-23,33,51090,DEF,0,0,false,37.3100,90.0000
2022-23,33,85955,MID,0,0,false,32.4271,82.8000
2022-23,33,91651,MID,0,0,false,62.1495,31.0000
2022-23,33,109745,GKP,0,0,false,77.4063,90.0000
2022-23,33,126187,MID,3,3,false,23.5396,43.8000
2022-23,33,172850,DEF,0,0,false,58.8743,32.8000
2022-23,33,180736,DEF,0,0,false,36.6072,81.8000
2022-23,33,184341,MID,1,1,false,23.5248,0.0000
2022-23,33,219847,FWD,2,2,false,55.8628,70.0000
2022-23,33,225796,DEF,1,1,true,44.0940,0.0000
2022-23,33,228286,GKP,16,4,false,12.5937,18.0000
2022-23,33,40836,GKP,4,4,false,41.6560,0.0000
2022-23,33,55494,DEF,0,0,false,56.3207,90.0000
2022-23,33,57328,DEF,3,3,false,31.4839,0.0000
2022-23,33,80146,MID,0,0,false,70.6655,88.6000
2022-23,33,82403,MID,4,4,false,38.4189,44.6000
2022-23,33,86417,MID,0,0,false,63.1325,32.6000
2022-23,33,174874,DEF,0,0,false,70.1231,90.0000
2022-23,33,209036,DEF,0,0,false,88.5852,90.0000
2022-23,33,232413,MID,0,0,false,59.9639,90.0000
2022-23,33,244723,DEF,0,0,false,85.6710,90.0000
2022-23,33,443661,MID,0,0,false,77.1997,89.8000
2022-23,33,59949,DEF,3,3,true,49.6595,9.0000
2022-23,33,106611,DEF,0,0,false,69.3386,30.2000
2022-23,33,111234,GKP,0,0,false,88.9072,90.0000
2022-23,33,153133,MID,0,0,false,84.3399,90.0000
2022-23,33,172632,MID,1,1,false,61.0470,29.0000
2022-23,33,177815,FWD,0,0,false,32.4664,53.2000
2022-23,33,194164,DEF,1,1,false,17.9771,12.6000
2022-23,33,198826,DEF,0,0,false,51.1427,0.0000
2022-23,33,224967,DEF,0,0,false,59.4124,36.0000
2022-23,33,243571,DEF,2,2,false,7.9589,50.6000
2022-23,33,17761,DEF,0,0,false,88.9127,90.0000
2022-23,33,82514,DEF,0,0,false,89.9967,4.2000
2022-23,33,96994,MID,0,0,false,61.7114,26.6000
2022-23,33,109646,DEF,0,0,false,57.8364,108.0000
2022-23,33,128389,FWD,5,4,false,24.1013,38.8000
2022-23,33,153366,MID,0,0,false,76.0127,74.8000
2022-23,33,167074,DEF,0,0,false,74.8615,90.0000
2022-23,33,169528,DEF,0,0,false,87.8679,108.0000
2022-23,33,154296,MID,0,0,false,79.4353,105.2000
2022-23,33,55914,DEF,0,0,false,36.1212,24.6000
2022-23,33,66588,DEF,0,0,false,65.0498,90.0000
2022-23,33,80954,MID,0,0,false,43.1034,63.6000
2022-23,33,149915,DEF,16,4,true,8.9742,0.0000
2022-23,33,193645,DEF,0,0,false,80.6543,72.0000
2022-23,33,221399,MID,0,0,false,79.6045,73.0000
2022-23,33,222694,DEF,2,2,false,43.0896,30.4000
2022-23,33,437495,GKP,0,0,false,89.8753,18.0000
2022-23,33,443967,DEF,0,0,false,61.9483,42.0000
2022-23,33,224209,DEF,1,1,false,36.4709,90.0000
2022-23,33,234370,MID,0,0,false,72.3706,30.8000
2022-23,33,427637,MID,0,0,false,57.8524,14.4000
2022-23,33,37642,DEF,6,4,false,5.6909,48.0000
2022-23,33,95463,GKP,6,4,false,25.6617,0.0000
2022-23,33,155569,DEF,3,3,false,30.0753,0.0000
2022-23,33,166477,DEF,0,0,false,85.1181,90.0000
2022-23,33,166989,MID,0,0,false,44.5858,83.8000
2022-23,33,172780,MID,0,0,false,67.2479,81.0000
2022-23,33,201666,MID,0,0,false,58.2136,70.8000
2022-23,33,203341,MID,1,1,false,45.0242,47.6000
2022-23,33,215413,MID,1,1,false,53.5311,16.8000
2022-23,33,218031,DEF,0,0,false,38.6070,36.0000
2022-23,33,220627,DEF,18,4,true,6.2726,0.0000
2022-23,33,244619,DEF,2,2,false,18.3664,60.8000
2022-23,33,444463,DEF,0,0,false,52.1822,62.0000
2022-23,33,56979,MID,0,0,false,68.4708,62.2000
2022-23,33,60914,DEF,0,0,false,37.8605,18.0000
2022-23,33,61558,MID,0,0,false,24.9158,0.0000
2022-23,33,97032,DEF,0,0,false,75.6707,90.0000
2022-23,33,116535,GKP,0,0,false,89.3767,90.0000
2022-23,33,116643,MID,0,0,false,72.1414,99.2000
2022-23,33,118748,MID,0,0,false,81.0090,106.0000
2022-23,33,122798,DEF,0,0,false,76.4529,71.2000
2022-23,33,169187,DEF,0,0,false,78.0614,108.0000
2022-23,33,171287,DEF,4,4,false,17.8786,18.0000
2022-23,33,194634,FWD,0,0,false,56.7123,47.8000
2022-23,33,204716,DEF,1,1,false,55.8965,90.0000
2022-23,33,244731,MID,0,0,false,9.8889,65.8000
2022-23,33,215136,DEF,0,0,true,54.2237,0.0000
2022-23,33,447203,FWD,0,0,false,38.9497,32.6000
2022-23,33,58621,DEF,0,0,false,53.3450,115.2000
2022-23,33,59859,MID,0,0,false,63.4844,69.4000
2022-23,33,61366,MID,0,0,false,67.1550,31.6000
2022-23,33,97299,DEF,0,0,false,51.4398,59.2000
2022-23,33,103025,MID,0,0,false,45.9416,121.0000
2022-23,33,103955,MID,0,0,false,42.3525,69.0000
2022-23,33,114283,MID,0,0,false,75.9099,38.4000
2022-23,33,121145,DEF,11,4,true,17.0356,0.0000
2022-23,33,121160,GKP,0,0,false,89.6884,72.0000
2022-23,33,126184,DEF,2,2,false,45.5641,38.2000
2022-23,33,146941,DEF,1,1,false,29.7964,69.4000
2022-23,33,165809,MID,0,0,false,63.2292,39.0000
2022-23,33,171314,DEF,0,0,false,72.4627,54.0000
2022-23,33,206325,DEF,0,0,false,65.5116,26.4000
2022-23,33,220566,MID,0,0,false,79.8972,74.0000
2022-23,33,223094,FWD,0,0,false,68.4051,90.6000
2022-23,33,514356,MID,0,0,false,78.5477,83.0000
2022-23,33,51940,GKP,0,0,false,90.0000,126.0000
2022-23,33,90152,DEF,3,3,false,41.5917,52.0000
2022-23,33,106760,DEF,0,0,false,59.3897,99.0000
2022-23,33,141746,MID,0,0,false,88.2960,123.6000
2022-23,33,176297,MID,0,0,false,69.3739,80.4000
2022-23,33,184667,DEF,0,0,false,39.7437,126.0000
2022-23,33,209243,MID,0,0,false,50.5060,87.4000
2022-23,33,214590,DEF,0,0,false,51.7764,89.2000
2022-23,33,216051,DEF,0,0,false,59.5805,54.6000
2022-23,33,156689,MID,0,0,false,80.3121,11.4000
2022-23,33,75115,FWD,0,0,false,42.2282,74.4000
2022-23,33,77794,DEF,0,0,false,76.1614,108.0000
2022-23,33,78916,DEF,0,0,false,74.6923,91.2000
2022-23,33,119471,DEF,0,0,false,79.9981,108.0000
2022-23,33,179018,MID,0,0,false,38.3266,77.0000
2022-23,33,180135,MID,0,0,false,69.5644,18.0000
2022-23,33,180974,MID,0,0,false,70.5189,70.0000
2022-23,33,200089,MID,0,0,false,69.1626,62.6000
2022-23,33,208706,MID,0,0,false,71.7976,108.0000
2022-23,33,98747,GKP,0,0,false,87.4398,90.0000
2022-23,33,220237,DEF,0,0,false,89.5100,108.0000
2022-23,33,56917,DEF,18,4,false,2.9922,0.0000
2022-23,33,168281,DEF,1,1,true,19.0827,0.0000
2022-23,33,204968,MID,5,4,false,13.8248,68.4000
2022-23,33,208912,DEF,0,0,false,50.6437,77.2000
2022-23,33,242898,FWD,0,0,false,77.4165,51.0000
2022-23,33,172649,GKP,13,4,true,7.5488,0.0000
2022-23,33,88900,DEF,1,1,false,61.0284,0.0000
2022-23,33,96787,MID,0,0,false,54.1464,33.8000
2022-23,33,101178,MID,0,0,false,83.3755,89.2000
2022-23,33,158534,DEF,0,0,false,75.0386,90.0000
2022-23,33,171771,DEF,0,0,false,70.0803,90.0000
2022-23,33,200439,FWD,0,0,false,34.4064,17.6000
2022-23,33,244560,DEF,0,0,true,53.2239,0.0000
2022-23,33,450527,DEF,5,4,true,27.3929,0.0000
2022-23,33,456350,GKP,1,1,false,76.3782,0.0000
2022-23,33,477386,DEF,1,1,false,53.3270,25.4000
2022-23,33,37915,GKP,1,1,true,50.7743,0.0000
2022-23,33,40383,GKP,0,0,false,45.1467,90.0000
2022-23,33,78830,FWD,0,0,false,89.3265,90.0000
2022-23,33,85971,MID,0,0,false,79.7048,86.6000
2022-23,33,93264,DEF,0,0,false,83.9020,18.4000
2022-23,33,115556,DEF,0,0,false,36.5361,88.6000
2022-23,33,132015,MID,0,0,false,88.7757,54.0000
2022-23,33,202993,MID,10,4,true,13.9430,0.0000
2022-23,33,221632,DEF,0,0,false,79.1279,54.0000
2022-23,33,241157,DEF,5,4,false,21.3854,68.8000
2022-23,33,445044,MID,0,0,false,60.4982,48.8000
2022-23,33,45034,DEF,0,0,false,70.4952,19.0000
2022-23,33,37096,GKP,0,0,false,80.6393,108.0000
2022-23,33,40669,DEF,3,3,false,26.4924,86.2000
2022-23,33,55459,DEF,0,0,false,56.7054,59.0000
2022-23,33,60232,DEF,0,0,false,79.0907,63.0000
2022-23,33,103192,DEF,0,0,false,67.9473,12.6000
2022-23,33,164555,DEF,0,0,false,61.7245,66.2000
2022-23,33,172841,MID,0,0,false,64.5540,46.8000
2022-23,33,178186,MID,0,0,false,86.7544,75.2000
2022-23,33,204480,MID,0,0,false,89.1620,78.4000
2022-23,33,215439,MID,0,0,false,79.8532,65.4000
2022-23,33,219924,DEF,4,4,false,31.8612,100.8000
2022-23,33,210494,DEF,0,0,false,65.6283,72.0000
2022-23,33,84182,GKP,5,4,false,9.3259,0.0000
2022-23,33,90585,DEF,10,4,false,9.4835,18.2000
2022-23,33,94147,DEF,8,4,false,29.3362,24.8000
2022-23,33,102057,FWD,5,4,false,28.6059,20.4000
2022-23,33,114128,DEF,5,4,false,17.2647,0.0000
2022-23,33,149065,GKP,0,0,false,89.5325,54.0000
2022-23,33,171317,MID,0,0,false,64.5644,80.4000
2022-23,33,200402,DEF,0,0,false,81.7995,81.0000
2022-23,33,214048,DEF,0,0,false,87.4654,67.4000
2022-23,33,222531,MID,0,0,false,75.4572,89.6000
2022-23,33,19624,MID,1,1,false,38.5373,0.2000
2022-23,33,200785,MID,6,4,true,29.1318,0.0000
2022-23,33,199170,DEF,0,0,false,49.5086,90.0000
2022-23,33,472713,DEF,0,0,false,55.0280,83.6000
2022-23,33,171101,DEF,0,0,false,60.8287,71.4000
2022-23,33,438464,MID,1,1,false,63.0502,83.4000
2022-23,33,432830,DEF,0,0,false,19.2990,46.4000
2022-23,33,80607,MID,0,0,false,32.6741,81.2000
2022-23,33,86129,DEF,2,2,false,52.4133,1.8000
2022-23,33,51927,DEF,0,0,false,83.4288,90.0000
2022-23,33,221820,DEF,2,2,true,53.0303,0.0000
2022-23,33,433154,MID,0,0,false,83.3067,90.0000
2022-23,33,201658,MID,0,0,true,47.2416,0.0000
2022-23,33,18892,DEF,0,0,false,58.5603,50.8000
2022-23,33,109533,DEF,4,4,false,28.9339,67.0000
2022-23,33,207270,GKP,0,0,false,60.8090,90.0000
2022-23,33,490721,DEF,0,0,false,29.5190,32.6000
2022-23,33,460028,DEF,0,0,false,43.3112,83.6000
2022-23,33,69752,GKP,0,0,false,84.7798,72.0000
2022-23,33,221466,DEF,0,0,false,55.4720,72.0000
2022-23,33,449871,MID,0,0,false,58.7939,41.6000
2022-23,33,89076,MID,1,1,false,60.9220,0.0000
2022-23,33,204214,DEF,0,0,false,82.6348,135.0000
2022-23,33,201057,DEF,1,1,false,40.8809,63.0000
2022-23,33,465351,MID,0,0,false,72.1599,67.0000
2022-23,33,61256,MID,0,0,false,47.3637,121.2000
2022-23,33,219168,FWD,0,0,false,53.0205,107.4000
2022-23,33,48760,DEF,0,0,false,23.0348,38.4000
2022-23,33,233420,DEF,0,0,false,67.0448,79.0000
2022-23,33,224024,MID,0,0,false,69.3452,81.6000
2022-23,33,467169,MID,0,0,false,63.7991,73.0000
2022-23,33,211975,DEF,0,0,false,75.6307,67.8000
2022-23,33,80801,MID,0,0,false,78.9256,80.4000
2022-23,33,218218,DEF,0,0,false,84.0386,90.0000
2022-23,33,47431,MID,1,1,false,56.2391,83.4000
2022-23,33,212701,MID,1,1,false,14.6823,0.0000
2022-23,33,492859,FWD,1,1,false,28.6524,46.2000
2022-23,33,173271,DEF,0,0,false,32.8065,0.0000
2022-23,33,80226,DEF,0,0,false,41.9527,84.6000
2022-23,33,243298,MID,0,0,false,68.3900,79.8000
2022-23,33,242880,DEF,1,1,false,35.6784,36.0000
2022-23,33,428399,FWD,0,0,false,52.6647,27.0000
2022-23,33,220087,DEF,1,1,false,40.8411,77.0000
2022-23,33,106468,DEF,0,0,false,75.3698,51.8000
2022-23,33,151086,MID,0,0,false,68.7049,72.0000
2022-23,33,120202,FWD,0,0,false,34.7407,25.8000
2022-23,33,513046,MID,0,0,false,60.3148,68.4000
2022-23,33,88484,MID,1,1,false,41.1376,13.8000
2022-23,33,533463,MID,0,0,false,46.7472,73.2000
2022-23,33,481510,DEF,0,0,false,65.7943,15.4000
2022-23,33,241519,MID,0,0,false,77.4235,78.4000
2022-23,33,424044,MID,4,4,false,19.6566,0.0000
2022-23,33,448047,MID,0,0,false,82.6100,104.0000
2022-23,33,194190,DEF,2,2,false,53.4648,18.2000
2022-23,33,101338,MID,2,2,false,37.6022,23.0000
2022-23,33,28411,GKP,0,0,false,90.0000,72.0000
2022-23,33,116404,DEF,0,0,false,87.0032,69.6000
2022-23,33,504783,MID,0,0,false,47.7951,46.0000
2022-23,33,441164,DEF,0,0,false,76.1847,72.8000
2023-24,5,219847,MID,0,0,false,62.7558,48.4000
2023-24,5,444145,MID,0,0,false,70.3281,37.4000
2023-24,5,205533,FWD,0,0,false,47.3466,68.8000
2023-24,5,184029,MID,0,0,false,85.4495,69.4000
2023-24,5,223340,MID,0,0,false,86.7183,65.4000
2023-24,5,462424,DEF,0,0,false,76.7763,90.0000
2023-24,5,224068,GKP,0,0,false,90.0000,90.0000
2023-24,5,198869,DEF,0,0,false,85.1842,85.0000
2023-24,5,199796,DEF,0,0,false,68.6334,85.8000
2023-24,5,101188,DEF,0,0,false,63.6610,90.0000
2023-24,5,230046,MID,0,0,false,78.5653,89.8000
2023-24,5,226944,MID,0,0,false,63.7992,85.4000
2023-24,5,199798,DEF,0,0,false,88.7105,90.0000
2023-24,5,122806,MID,0,0,false,75.8227,86.8000
2023-24,5,178301,FWD,0,0,false,82.2206,90.0000
2023-24,5,168991,MID,0,0,false,80.9094,83.2000
2023-24,5,158499,MID,0,0,false,61.3356,66.2000
2023-24,5,69752,GKP,0,0,false,76.3816,72.0000
2023-24,5,154566,FWD,0,0,false,82.6974,88.8000
2023-24,5,477580,DEF,0,0,false,48.9079,90.0000
2023-24,5,432830,DEF,0,0,false,59.4795,90.0000
2023-24,5,118342,GKP,0,0,false,90.0000,72.0000
2023-24,5,194010,DEF,0,0,true,80.9056,0.0000
2023-24,5,472713,DEF,0,0,false,65.5976,62.6000
2023-24,5,204580,MID,0,0,false,69.0440,76.6000
2023-24,5,207283,MID,0,0,false,76.0269,75.6000
2023-24,5,446008,MID,0,0,false,83.2237,90.0000
2023-24,5,128295,MID,0,0,false,63.3059,90.0000
2023-24,5,231065,DEF,0,0,false,80.5263,90.0000
2023-24,5,216646,FWD,0,0,false,63.5982,82.8000
2023-24,5,83299,DEF,0,0,false,87.6316,90.0000
2023-24,5,60307,MID,0,0,false,86.5846,54.0000
2023-24,5,451340,MID,0,0,false,74.5917,81.0000
2023-24,5,215059,GKP,0,0,false,72.2368,90.0000
2023-24,5,172850,DEF,0,0,false,46.1164,5.8000
2023-24,5,460028,DEF,0,0,false,59.5164,90.0000
2023-24,5,448047,MID,0,0,false,63.9826,67.4000
2023-24,5,232787,MID,0,0,false,61.5047,90.0000
2023-24,5,482609,DEF,0,0,false,75.0301,29.4000
2023-24,5,517052,FWD,0,0,false,88.4470,45.2000
2023-24,5,103955,MID,0,0,false,69.1295,74.0000
2023-24,5,51090,DEF,0,0,false,75.9342,90.0000
2023-24,5,174874,DEF,0,0,false,81.6053,90.0000
2023-24,5,80146,MID,0,0,false,71.5721,90.0000
2023-24,5,438464,MID,0,0,false,81.4474,72.0000
2023-24,5,199670,FWD,0,0,false,66.3324,69.6000
2023-24,5,232413,MID,0,0,false,79.6184,35.4000
2023-24,5,101982,GKP,0,0,false,55.6579,90.0000
2023-24,5,244723,DEF,0,0,false,83.0132,85.8000
2023-24,5,86417,MID,0,0,false,72.6259,46.0000
2023-24,5,55494,DEF,0,0,false,73.9918,72.0000
2023-24,5,121599,MID,0,0,false,63.5822,83.8000
2023-24,5,232928,MID,0,0,false,42.0967,90.0000
2023-24,5,80801,MID,0,0,false,75.2351,27.0000
2023-24,5,449871,MID,0,0,false,77.7105,85.0000
2023-24,5,243571,DEF,0,0,false,49.8212,31.8000
2023-24,5,111234,GKP,0,0,false,88.8158,90.0000
2023-24,5,17761,DEF,0,0,false,90.0000,90.0000
2023-24,5,156689,MID,0,0,false,70.5255,59.0000
2023-24,5,219924,DEF,0,0,false,71.4211,50.0000
2023-24,5,80201,GKP,0,0,false,87.6316,90.0000
2023-24,5,153366,MID,0,0,false,70.0031,48.0000
2023-24,5,167074,DEF,0,0,false,76.3169,0.0000
2023-24,5,153682,MID,0,0,false,54.8082,27.2000
2023-24,5,116535,GKP,0,0,false,88.8158,90.0000
2023-24,5,244731,MID,0,0,false,41.8631,64.4000
2023-24,5,243016,MID,0,0,false,72.2302,87.2000
2023-24,5,122798,DEF,0,0,false,78.9342,54.0000
2023-24,5,118748,MID,0,0,false,86.9205,86.6000
2023-24,5,424876,MID,0,0,false,90.0000,90.0000
2023-24,5,461358,FWD,0,0,false,63.9372,77.8000
2023-24,5,121160,GKP,0,0,false,86.4474,72.0000
2023-24,5,209244,MID,0,0,false,57.3483,89.2000
2023-24,5,223094,FWD,0,0,false,80.6529,90.0000
2023-24,5,220566,MID,0,0,false,81.5713,45.0000
2023-24,5,58621,DEF,0,0,false,70.6974,90.0000
2023-24,5,141746,MID,0,0,false,88.6447,90.0000
2023-24,5,61256,MID,0,0,false,69.2149,45.0000
2023-24,5,80607,MID,0,0,false,61.8673,34.0000
2023-24,5,221820,DEF,0,0,false,66.1204,0.0000
2023-24,5,176297,MID,0,0,false,82.1991,80.0000
2023-24,5,214590,DEF,0,0,false,50.1342,0.0000
2023-24,5,179018,MID,0,0,false,61.7705,66.2000
2023-24,5,208706,MID,0,0,false,80.4698,83.6000
2023-24,5,78916,DEF,0,0,false,85.9079,90.0000
2023-24,5,232826,MID,0,0,false,59.4312,65.4000
2023-24,5,98747,GKP,0,0,false,87.9079,90.0000
2023-24,5,119471,DEF,0,0,false,87.1974,90.0000
2023-24,5,77794,DEF,0,0,false,88.9737,81.4000
2023-24,5,210156,FWD,0,0,false,53.5276,35.0000
2023-24,5,222531,MID,0,0,false,86.4605,76.2000
2023-24,5,168281,DEF,0,0,false,62.3578,0.0000
2023-24,5,208912,DEF,0,0,false,71.7467,2.4000
2023-24,5,204968,MID,0,0,false,53.7410,9.4000
2023-24,5,233821,DEF,0,0,false,90.0000,54.0000
2023-24,5,82143,GKP,0,0,false,90.0000,90.0000
2023-24,5,79934,MID,0,0,false,68.6477,66.2000
2023-24,5,227127,MID,0,0,false,56.4815,58.0000
2023-24,5,445044,MID,0,0,false,71.3096,89.8000
2023-24,5,172780,MID,0,0,false,75.2942,82.0000
2023-24,5,221632,DEF,0,0,false,70.8074,90.0000
2023-24,5,85971,MID,0,0,false,78.1726,78.4000
2023-24,5,487053,DEF,0,0,false,84.8250,61.6000
2023-24,5,184254,GKP,0,0,false,90.0000,90.0000
2023-24,5,57531,FWD,0,0,false,61.1285,72.6000
2023-24,5,84182,GKP,0,0,false,49.0395,90.0000
2023-24,5,172841,MID,0,0,false,54.8687,13.2000
2023-24,5,178186,MID,0,0,false,87.5263,90.0000
2023-24,5,164555,DEF,0,0,false,72.5430,90.0000
2023-24,5,109533,DEF,0,0,false,62.3289,72.0000
2023-24,5,224024,MID,0,0,false,72.7597,88.2000
2023-24,5,204480,MID,0,0,false,88.0526,78.6000
2023-24,5,103192,DEF,0,0,false,71.1579,90.0000
2023-24,5,448514,DEF,0,0,false,48.7767,68.6000
2023-24,5,60232,DEF,0,0,false,71.4466,90.0000
2023-24,5,102057,FWD,0,0,false,48.2316,46.4000
2023-24,5,448089,MID,0,0,false,49.2411,54.4000
2023-24,5,214048,DEF,0,0,false,88.5132,90.0000
2023-24,5,151086,MID,0,0,false,60.2814,71.0000
2023-24,5,247632,MID,0,0,false,57.6579,87.2000
2023-24,5,149065,GKP,0,0,false,87.6316,90.0000
2023-24,5,200402,DEF,0,0,false,79.6447,70.6000
2023-24,5,83427,DEF,0,0,false,88.4901,83.0000
2023-24,5,244954,DEF,0,0,false,85.7448,90.0000
2023-24,5,18892,DEF,0,0,false,71.1746,58.6000
2023-24,5,430871,FWD,0,0,false,51.9836,80.2000
2023-24,5,544877,DEF,0,0,false,85.3330,66.0000
2023-24,5,202641,GKP,0,0,false,90.0000,90.0000
2023-24,5,243557,MID,0,0,false,81.5494,78.4000
2023-24,5,220307,MID,0,0,false,39.0886,5.8000
2023-24,5,220362,DEF,0,0,false,90.0000,67.2000
2023-24,5,424001,MID,0,0,false,73.6321,90.0000
2023-24,5,491279,DEF,0,0,false,90.0000,90.0000
2023-24,5,232980,DEF,0,0,false,87.8038,71.6000
2023-24,9,226597,DEF,0,0,false,80.2962,72.0000
2023-24,9,444145,MID,0,0,false,56.9499,79.6000
2023-24,9,205533,FWD,0,0,false,49.8186,44.8000
2023-24,9,184029,MID,0,0,false,85.2506,36.0000
2023-24,9,223340,MID,0,0,false,76.5208,84.4000
2023-24,9,462424,DEF,0,0,false,80.5545,90.0000
2023-24,9,224068,GKP,0,0,false,90.0000,18.0000
2023-24,9,198869,DEF,0,0,false,86.5602,29.8000
2023-24,9,433979,FWD,0,0,false,44.6769,69.2000
2023-24,9,199796,DEF,0,0,false,73.8246,57.4000
2023-24,9,101188,DEF,0,0,false,71.4218,86.6000
2023-24,9,230046,MID,0,0,false,83.0165,88.8000
2023-24,9,226944,MID,0,0,false,71.2351,67.0000
2023-24,9,199798,DEF,0,0,false,89.0789,86.6000
2023-24,9,98980,GKP,0,0,false,83.2382,90.0000
2023-24,9,122806,MID,0,0,false,79.7566,84.8000
2023-24,9,184704,MID,0,0,false,90.0000,50.0000
2023-24,9,178301,FWD,0,0,false,85.4014,90.0000
2023-24,9,168991,MID,0,0,false,81.4662,39.0000
2023-24,9,158499,MID,0,0,false,57.6795,90.0000
2023-24,9,155408,MID,0,0,false,58.1025,54.0000
2023-24,9,235530,DEF,0,0,false,47.6306,63.0000
2023-24,9,69752,GKP,0,0,false,80.2726,54.0000
2023-24,9,154566,FWD,0,0,false,84.0068,88.8000
2023-24,9,201658,MID,0,0,false,51.5204,82.6000
2023-24,9,477580,DEF,0,0,false,60.6485,90.0000
2023-24,9,432830,DEF,0,0,false,70.4673,54.0000
2023-24,9,118342,GKP,0,0,false,74.7538,81.0000
2023-24,9,194010,DEF,4,4,true,48.5065,0.0000
2023-24,9,472713,DEF,1,1,false,58.6386,16.6000
2023-24,9,204580,MID,0,0,false,71.5207,78.0000
2023-24,9,207283,MID,0,0,false,76.6172,42.2000
2023-24,9,446008,MID,0,0,false,85.1598,87.4000
2023-24,9,128295,MID,0,0,false,72.1192,90.0000
2023-24,9,231065,DEF,0,0,false,83.2331,90.0000
2023-24,9,154561,GKP,0,0,false,74.5995,72.0000
2023-24,9,216646,FWD,0,0,false,69.4084,79.0000
2023-24,9,486672,MID,0,0,false,74.5729,74.0000
2023-24,9,83299,DEF,0,0,false,88.3083,50.4000
2023-24,9,204214,DEF,2,2,false,51.5834,0.0000
2023-24,9,60307,MID,0,0,false,72.6422,78.6000
2023-24,9,109345,MID,0,0,true,66.0329,0.0000
2023-24,9,451340,MID,0,0,false,75.7268,51.6000
2023-24,9,215059,GKP,0,0,false,77.3120,90.0000
2023-24,9,49262,GKP,0,0,false,44.7921,54.0000
2023-24,9,111478,DEF,0,0,false,64.4972,61.6000
2023-24,9,487968,DEF,0,0,false,82.9583,18.0000
2023-24,9,241231,DEF,2,2,false,50.8468,71.0000
2023-24,9,172782,MID,0,0,false,63.5820,88.8000
2023-24,9,172567,MID,0,0,false,85.3055,12.8000
2023-24,9,435973,FWD,0,0,false,66.0933,0.0000
2023-24,9,216616,DEF,0,0,false,40.9401,88.4000
2023-24,9,192290,DEF,0,0,false,77.6406,0.0000
2023-24,9,103914,DEF,0,0,false,72.8498,90.0000
2023-24,9,460028,DEF,0,0,false,68.5922,48.0000
2023-24,9,448047,MID,0,0,false,69.9780,60.0000
2023-24,9,232787,MID,0,0,false,70.7748,76.4000
2023-24,9,482609,DEF,0,0,false,52.4879,7.8000
2023-24,9,517052,FWD,0,0,false,52.9356,81.8000
2023-24,9,103955,MID,0,0,false,67.5288,84.2000
2023-24,9,51090,DEF,0,0,false,79.9530,90.0000
2023-24,9,174874,DEF,0,0,false,84.0038,90.0000
2023-24,9,80146,MID,0,0,false,79.0346,80.2000
2023-24,9,438464,MID,0,0,false,74.0899,40.0000
2023-24,9,199670,FWD,0,0,false,65.3850,82.0000
2023-24,9,232413,MID,2,2,false,60.8532,34.0000
2023-24,9,209036,DEF,0,0,false,83.3264,90.0000
2023-24,9,108413,MID,0,0,false,47.5170,72.8000
2023-24,9,101982,GKP,0,0,false,65.4699,90.0000
2023-24,9,152551,MID,0,0,false,57.1020,87.6000
2023-24,9,244723,DEF,0,0,false,85.0094,85.8000
2023-24,9,86417,MID,1,1,false,57.4155,54.6000
2023-24,9,55494,DEF,0,0,false,68.9228,85.8000
2023-24,9,480455,DEF,0,0,false,80.0769,90.0000
2023-24,9,121599,MID,0,0,false,68.6575,89.8000
2023-24,9,232928,MID,0,0,false,59.0279,90.0000
2023-24,9,80801,MID,2,2,false,54.7669,63.0000
2023-24,9,433154,MID,0,0,false,60.0126,86.4000
2023-24,9,224967,DEF,0,0,false,67.0023,90.0000
2023-24,9,449871,MID,0,0,false,78.7192,27.0000
2023-24,9,111234,GKP,0,0,false,89.1541,90.0000
2023-24,9,17761,DEF,0,0,false,90.0000,90.0000
