season,cutoff,code,position,run,run_capped,flagged,expected,actual
2022-23,13,204968,MID,0,0,false,77.5328,90.0000
2022-23,13,208912,DEF,0,0,false,28.3497,59.2000
2022-23,13,242898,FWD,0,0,false,75.1569,77.0000
2022-23,13,172649,GKP,0,0,false,90.0000,72.0000
2022-23,13,96787,MID,0,0,false,63.3545,83.8000
2022-23,13,101178,MID,0,0,false,88.5015,90.0000
2022-23,13,155511,FWD,0,0,false,60.1189,18.2000
2022-23,13,158534,DEF,1,1,false,68.0354,36.0000
2022-23,13,200439,FWD,0,0,false,64.0964,84.6000
2022-23,13,450527,DEF,0,0,false,80.5520,89.8000
2022-23,13,456350,GKP,0,0,false,90.0000,90.0000
2022-23,13,477386,DEF,2,2,false,49.8599,46.6000
2022-23,13,37915,GKP,0,0,false,90.0000,72.0000
2022-23,13,78830,FWD,0,0,false,88.0074,90.0000
2022-23,13,85971,MID,0,0,false,80.0163,54.0000
2022-23,13,93264,DEF,0,0,false,86.4119,60.6000
2022-23,13,115556,DEF,0,0,false,57.3444,72.2000
2022-23,13,132015,MID,1,1,false,74.9348,89.4000
2022-23,13,202993,MID,0,0,false,71.2981,42.4000
2022-23,13,221632,DEF,1,1,false,54.5062,18.0000
2022-23,13,241157,DEF,0,0,false,49.8524,39.0000
2022-23,13,445044,MID,5,4,false,23.9459,40.2000
2022-23,13,37096,GKP,0,0,false,88.2802,81.0000
2022-23,13,55459,DEF,0,0,false,80.6099,90.0000
2022-23,13,103192,DEF,0,0,false,71.4703,38.8000
2022-23,13,164555,DEF,0,0,false,44.1576,36.0000
2022-23,13,178186,MID,0,0,false,86.3015,90.0000
2022-23,13,204480,MID,0,0,false,88.2310,90.0000
2022-23,13,215439,MID,0,0,false,87.3757,62.4000
2022-23,13,217593,MID,0,0,false,55.6377,8.2000
2022-23,13,219924,DEF,1,1,false,34.6988,90.0000
2022-23,13,222018,DEF,0,0,false,46.0045,0.0000
2022-23,13,94147,DEF,0,0,false,87.8236,72.0000
2022-23,13,114128,DEF,0,0,false,57.0000,14.0000
2022-23,13,149065,GKP,0,0,false,89.0132,90.0000
2022-23,13,171317,MID,0,0,false,77.1047,90.0000
2022-23,13,200600,MID,0,0,false,68.4708,61.8000
2022-23,13,214048,DEF,0,0,false,84.6491,90.0000
2022-23,13,247632,MID,4,4,false,23.4266,0.0000
2022-23,13,448514,DEF,2,2,false,44.0726,13.0000
2022-23,13,222531,MID,0,0,false,62.3618,64.0000
2022-23,13,19624,MID,0,0,false,73.6119,71.0000
2022-23,13,222690,DEF,4,4,false,23.3791,59.0000
2022-23,13,200785,MID,1,1,false,71.4454,71.2000
2022-23,13,472713,DEF,3,3,false,37.7202,0.0000
2022-23,13,193204,MID,0,0,false,69.2923,47.0000
2022-23,13,171101,DEF,0,0,false,34.1676,83.2000
2022-23,13,438464,MID,1,1,false,61.5318,66.6000
2022-23,13,432830,DEF,0,0,false,51.6483,90.0000
2022-23,13,80607,MID,0,0,false,48.9221,78.8000
2022-23,13,86129,DEF,1,1,false,51.0401,54.0000
2022-23,13,114241,DEF,1,1,false,36.9462,5.6000
2022-23,13,243345,MID,3,3,false,20.5082,14.8000
2022-23,13,51927,DEF,1,1,false,63.9339,90.0000
2022-23,13,109322,MID,0,0,false,39.1973,39.6000
2022-23,13,221820,DEF,0,0,false,87.9467,54.0000
2022-23,13,201658,MID,0,0,false,86.5474,49.2000
2022-23,13,18892,DEF,0,0,false,61.7112,60.4000
2022-23,13,69752,GKP,0,0,false,71.8872,0.0000
2022-23,13,221466,DEF,0,0,false,74.2836,89.4000
2022-23,13,449871,MID,0,0,false,81.0339,80.8000
2022-23,13,89076,MID,0,0,false,71.0474,87.6000
2022-23,13,201057,DEF,0,0,false,90.0000,72.0000
2022-23,13,465351,MID,0,0,false,76.8431,34.2000
2022-23,13,233420,DEF,0,0,false,31.1467,59.8000
2022-23,13,224024,MID,2,2,false,43.9097,70.2000
2022-23,13,467169,MID,0,0,false,84.3084,30.8000
2022-23,13,211975,DEF,0,0,false,82.3974,86.2000
2022-23,13,80801,MID,0,0,false,80.9588,71.8000
2022-23,13,218218,DEF,0,0,false,83.8635,90.0000
2022-23,13,47431,MID,0,0,false,50.0634,86.0000
2022-23,13,18507,FWD,0,0,false,60.9885,45.0000
2022-23,17,80201,GKP,0,0,false,70.0517,108.0000
2022-23,17,84450,MID,0,0,false,72.9564,90.0000
2022-23,17,167199,MID,0,0,false,75.7089,80.2000
2022-23,17,184029,MID,0,0,false,80.0086,86.4000
2022-23,17,198869,DEF,0,0,false,83.3315,70.6000
2022-23,17,223340,MID,0,0,false,81.2416,90.0000
2022-23,17,225321,GKP,0,0,false,87.8469,90.0000
2022-23,17,226597,DEF,0,0,false,87.8648,90.0000
2022-23,17,444145,MID,0,0,false,75.7656,79.4000
2022-23,17,462424,DEF,0,0,false,88.3353,90.0000
2022-23,17,205651,FWD,1,1,false,66.6680,0.0000
2022-23,17,98980,GKP,1,1,false,72.4344,72.0000
2022-23,17,101188,DEF,0,0,false,54.5839,42.0000
2022-23,17,122806,MID,0,0,false,69.3165,15.4000
2022-23,17,149484,DEF,0,0,false,86.5951,90.0000
2022-23,17,178301,FWD,0,0,false,74.6183,73.4000
2022-23,17,199796,DEF,1,1,false,65.9469,30.8000
2022-23,17,199798,DEF,0,0,false,83.4754,88.2000
2022-23,17,215711,MID,0,0,false,48.9713,81.2000
2022-23,17,230046,MID,0,0,false,78.0016,82.8000
2022-23,17,232653,MID,1,1,false,56.3594,43.0000
2022-23,17,226944,MID,0,0,false,39.8056,88.2000
2022-23,17,54469,DEF,0,0,false,89.1814,66.4000
2022-23,17,152551,MID,0,0,false,90.0000,88.6000
2022-23,17,154566,FWD,0,0,false,82.3382,36.0000
2022-23,17,155408,MID,0,0,false,87.9308,40.6000
2022-23,17,168991,MID,0,0,false,77.6445,53.4000
2022-23,17,223911,DEF,2,2,false,61.1624,54.0000
2022-23,17,229600,GKP,0,0,false,57.9885,36.0000
2022-23,17,235530,DEF,0,0,false,23.3464,72.0000
2022-23,17,447932,DEF,0,0,false,55.1876,49.8000
2022-23,17,61810,DEF,8,4,false,28.9988,0.2000
2022-23,17,128295,MID,0,0,false,35.6535,90.0000
2022-23,17,144485,FWD,0,0,false,78.4270,70.2000
2022-23,17,154561,GKP,0,0,false,82.4641,90.0000
2022-23,17,191866,DEF,3,3,false,36.8403,34.2000
2022-23,17,194010,DEF,0,0,false,85.9532,72.0000
2022-23,17,204580,MID,0,0,false,70.4060,53.2000
2022-23,17,207283,MID,0,0,false,66.8961,78.4000
2022-23,17,226956,DEF,0,0,false,48.4553,63.6000
2022-23,17,231065,DEF,0,0,false,72.8492,90.0000
2022-23,17,446008,FWD,0,0,false,75.1454,77.4000
2022-23,17,50175,FWD,1,1,false,46.3314,29.0000
2022-23,17,60307,MID,0,0,false,78.6749,90.0000
2022-23,17,83299,DEF,0,0,false,84.9342,90.0000
2022-23,17,109345,MID,0,0,false,78.2550,84.2000
2022-23,17,110735,DEF,2,2,false,55.0985,0.4000
2022-23,17,111478,DEF,0,0,false,61.0549,48.8000
2022-23,17,116216,MID,0,0,false,82.2479,19.6000
2022-23,17,179268,DEF,0,0,false,65.3328,68.2000
2022-23,17,215059,GKP,0,0,false,89.4617,90.0000
2022-23,17,243016,MID,1,1,false,69.4090,40.0000
2022-23,17,486672,MID,0,0,false,73.2021,60.6000
2022-23,17,51090,DEF,0,0,false,75.6068,108.0000
2022-23,17,85955,MID,0,0,false,68.4185,63.2000
2022-23,17,109745,GKP,0,0,false,41.1059,108.0000
2022-23,17,126187,MID,1,1,false,48.9371,0.0000
2022-23,17,180736,DEF,0,0,false,56.6332,49.6000
2022-23,17,184341,MID,0,0,false,75.2614,79.2000
2022-23,17,219847,FWD,0,0,false,57.3224,105.6000
2022-23,17,225796,DEF,0,0,false,28.2070,11.8000
2022-23,17,228286,GKP,1,1,false,48.8941,0.0000
2022-23,17,40836,GKP,0,0,false,85.4246,108.0000
2022-23,17,55494,DEF,0,0,false,58.5006,50.0000
2022-23,17,57328,DEF,0,0,false,41.4421,93.8000
2022-23,17,80146,MID,0,0,false,63.6817,82.4000
2022-23,17,82403,MID,0,0,false,83.9364,84.8000
2022-23,17,86417,MID,0,0,false,72.2641,76.6000
2022-23,17,174874,DEF,0,0,false,83.8511,43.4000
2022-23,17,209036,DEF,1,1,false,76.3253,108.0000
2022-23,17,232413,MID,0,0,false,63.3242,66.0000
2022-23,17,244723,DEF,0,0,false,69.5792,72.0000
2022-23,17,59949,DEF,1,1,false,54.5244,50.0000
2022-23,17,111234,GKP,0,0,false,85.8549,90.0000
2022-23,17,153133,MID,0,0,false,80.6685,90.0000
2022-23,17,172632,MID,0,0,false,72.5760,72.0000
2022-23,17,224967,DEF,0,0,false,68.8067,81.0000
2022-23,17,232826,MID,0,0,false,58.9713,8.4000
2022-23,17,243571,DEF,0,0,false,46.3566,26.2000
2022-23,17,17761,DEF,0,0,false,88.1220,90.0000
2022-23,17,82514,DEF,0,0,false,89.9454,108.0000
2022-23,17,96994,MID,0,0,false,74.9400,88.6000
2022-23,17,109646,DEF,4,4,false,28.9948,38.8000
2022-23,17,128389,FWD,0,0,false,57.4097,90.0000
2022-23,17,153366,MID,0,0,false,71.8099,92.4000
2022-23,17,167074,DEF,0,0,false,40.2802,105.8000
2022-23,17,169528,DEF,0,0,false,81.2365,90.0000
2022-23,17,154296,MID,0,0,false,83.1280,108.0000
2022-23,17,55914,DEF,0,0,false,67.5881,72.0000
2022-23,17,80954,MID,0,0,false,65.3009,67.8000
2022-23,17,149915,DEF,0,0,false,29.2948,0.0000
2022-23,17,193645,DEF,0,0,false,76.3216,89.4000
2022-23,17,221399,MID,2,2,false,50.0535,78.0000
2022-23,17,222694,DEF,0,0,false,76.1383,84.6000
2022-23,17,437495,GKP,0,0,false,89.7847,108.0000
2022-23,17,224209,DEF,0,0,false,73.1370,4.0000
2022-23,17,234370,MID,0,0,false,76.3481,68.2000
2022-23,17,427637,MID,0,0,false,85.8875,64.8000
2022-23,17,37642,DEF,7,4,false,24.4373,0.0000
2022-23,17,95463,GKP,0,0,false,70.0837,90.0000
2022-23,17,155569,DEF,0,0,false,70.7956,72.0000
2022-23,17,166477,DEF,0,0,false,78.8955,90.0000
2022-23,17,166989,MID,0,0,false,78.7242,78.2000
2022-23,17,172780,MID,1,1,false,58.2381,17.4000
2022-23,17,201666,MID,0,0,false,75.2585,90.0000
2022-23,17,215413,MID,0,0,false,70.8307,44.8000
2022-23,17,220627,DEF,2,2,true,52.9459,0.0000
2022-23,17,225902,MID,0,0,false,49.2740,19.4000
2022-23,17,244619,DEF,0,0,false,37.0139,65.4000
2022-23,17,60914,DEF,0,0,false,36.0923,58.6000
2022-23,17,61558,MID,0,0,false,59.9970,89.0000
2022-23,17,92217,FWD,1,1,false,52.0114,0.0000
2022-23,17,97032,DEF,0,0,false,87.8469,27.0000
2022-23,17,116535,GKP,0,0,false,88.9234,90.0000
2022-23,17,116643,MID,0,0,false,72.7758,33.0000
2022-23,17,118748,MID,0,0,false,85.0839,90.0000
2022-23,17,122798,DEF,0,0,false,70.3254,74.2000
2022-23,17,169187,DEF,0,0,false,71.8366,74.6000
2022-23,17,171287,DEF,0,0,false,45.6078,41.0000
2022-23,17,244731,MID,7,4,false,16.4079,0.0000
2022-23,17,215136,DEF,0,0,false,39.8322,23.2000
2022-23,17,447203,FWD,0,0,false,62.6633,59.4000
2022-23,17,58621,DEF,7,4,false,19.4463,46.4000
2022-23,17,59859,MID,0,0,false,66.0840,53.8000
2022-23,17,61366,MID,0,0,false,79.3246,75.4000
2022-23,17,97299,DEF,0,0,false,56.2564,72.0000
2022-23,17,103955,MID,0,0,false,60.3840,21.0000
2022-23,17,114283,MID,0,0,false,49.0703,83.8000
2022-23,17,121145,DEF,0,0,false,70.0328,27.0000
2022-23,17,121160,GKP,0,0,false,89.4617,108.0000
2022-23,17,126184,DEF,0,0,false,41.5946,99.0000
2022-23,17,165809,MID,1,1,false,70.7269,68.0000
2022-23,17,171314,DEF,2,2,false,40.9561,0.2000
2022-23,17,206325,DEF,0,0,false,34.3265,82.8000
2022-23,17,209244,MID,0,0,false,50.3981,23.6000
2022-23,17,220566,MID,0,0,false,82.5789,104.2000
2022-23,17,223094,FWD,0,0,false,69.5002,101.8000
2022-23,17,514356,MID,1,1,false,25.0627,49.6000
2022-23,17,51940,GKP,0,0,false,90.0000,126.0000
2022-23,17,90152,DEF,0,0,false,42.9417,108.0000
2022-23,17,106760,DEF,0,0,false,68.6942,126.0000
2022-23,17,141746,MID,0,0,false,79.3052,126.0000
2022-23,17,176297,MID,0,0,false,70.4774,117.0000
2022-23,17,184667,DEF,1,1,false,40.9382,19.6000
2022-23,17,209243,MID,4,4,false,32.4355,6.2000
2022-23,17,216051,DEF,2,2,false,57.2381,20.4000
2022-23,17,156689,MID,0,0,false,84.1464,98.8000
2022-23,17,75115,FWD,1,1,false,43.0595,68.2000
2022-23,17,77794,DEF,0,0,false,70.5253,90.0000
2022-23,17,78916,DEF,0,0,false,81.4463,90.0000
2022-23,17,119471,DEF,0,0,false,80.0440,90.0000
2022-23,17,179018,MID,0,0,false,75.1780,79.8000
2022-23,17,180135,MID,0,0,false,73.9898,90.0000
2022-23,17,180974,MID,0,0,false,68.1464,90.0000
2022-23,17,200089,MID,0,0,false,68.9493,73.4000
2022-23,17,208706,MID,0,0,false,67.6475,63.0000
2022-23,17,98747,GKP,0,0,false,88.9234,90.0000
2022-23,17,220237,DEF,0,0,false,81.1756,90.0000
2022-23,17,56917,DEF,2,2,false,55.9573,0.0000
2022-23,17,168281,DEF,2,2,false,61.3262,39.0000
2022-23,17,204968,MID,0,0,false,84.3135,53.8000
2022-23,17,208912,DEF,0,0,false,44.2802,72.0000
2022-23,17,242898,FWD,0,0,false,77.4670,85.8000
2022-23,17,172649,GKP,1,1,false,74.4240,54.0000
2022-23,17,96787,MID,0,0,false,70.5732,67.4000
2022-23,17,101178,MID,0,0,false,88.7739,90.0000
2022-23,17,158534,DEF,0,0,false,51.5858,72.0000
2022-23,17,200439,FWD,0,0,false,71.4603,80.8000
2022-23,17,244560,DEF,0,0,false,65.0306,39.8000
2022-23,17,450527,DEF,0,0,false,84.3056,89.8000
2022-23,17,456350,GKP,0,0,false,90.0000,90.0000
2022-23,17,477386,DEF,1,1,false,41.9090,24.6000
2022-23,17,37915,GKP,1,1,false,77.9640,108.0000
2022-23,17,78830,FWD,0,0,false,88.5714,108.0000
2022-23,17,85971,MID,0,0,false,65.5040,103.6000
2022-23,17,93264,DEF,0,0,false,82.8741,90.0000
2022-23,17,115556,DEF,0,0,false,60.0302,70.6000
2022-23,17,132015,MID,0,0,false,82.1073,107.4000
2022-23,17,202993,MID,1,1,false,59.2533,50.8000
2022-23,17,221632,DEF,5,4,false,31.0503,107.2000
2022-23,17,241157,DEF,1,1,false,47.3998,55.8000
2022-23,17,445044,MID,0,0,false,38.8496,71.0000
2022-23,17,37096,GKP,0,0,false,85.3652,90.0000
2022-23,17,55459,DEF,0,0,false,83.7425,40.4000
2022-23,17,60232,DEF,0,0,false,60.8711,54.0000
2022-23,17,103192,DEF,1,1,false,57.1356,18.0000
2022-23,17,164555,DEF,0,0,false,38.9122,85.4000
2022-23,17,178186,MID,0,0,false,87.1500,90.0000
2022-23,17,204480,MID,0,0,false,88.5526,90.0000
2022-23,17,215439,MID,0,0,false,81.7618,38.2000
2022-23,17,219924,DEF,0,0,false,57.0774,73.6000
2022-23,17,222018,DEF,4,4,false,25.8226,10.8000
2022-23,17,94147,DEF,1,1,false,76.7595,90.0000
2022-23,17,114128,DEF,2,2,false,34.5388,6.2000
2022-23,17,149065,GKP,0,0,false,89.1926,90.0000
2022-23,17,171317,MID,0,0,false,81.8702,90.0000
2022-23,17,200600,MID,0,0,false,60.4896,43.6000
2022-23,17,214048,DEF,0,0,false,85.6220,90.0000
2022-23,17,247632,MID,8,4,false,12.5403,0.0000
2022-23,17,448514,DEF,0,0,false,31.5739,33.4000
2022-23,17,222531,MID,1,1,false,52.8934,86.0000
2022-23,17,19624,MID,0,0,false,73.3310,55.4000
2022-23,17,222690,DEF,0,0,false,43.1149,37.6000
2022-23,17,200785,MID,1,1,false,65.1497,108.0000
2022-23,17,472713,DEF,7,4,false,17.2049,12.0000
2022-23,17,193204,MID,0,0,false,53.0011,18.4000
2022-23,17,171101,DEF,0,0,false,59.5857,54.8000
2022-23,17,438464,MID,0,0,false,64.0471,102.2000
2022-23,17,432830,DEF,0,0,false,67.0602,72.0000
2022-23,17,80607,MID,0,0,false,61.5337,74.0000
2022-23,17,86129,DEF,0,0,false,51.9887,56.4000
2022-23,17,114241,DEF,0,0,false,21.6977,1.2000
2022-23,17,51927,DEF,0,0,false,73.4636,90.0000
2022-23,17,109322,MID,0,0,false,41.3476,0.0000
2022-23,17,221820,DEF,1,1,false,72.9415,72.6000
2022-23,17,201658,MID,1,1,false,69.9105,0.0000
2022-23,17,18892,DEF,0,0,false,55.6887,74.6000
2022-23,17,490721,DEF,0,0,false,57.8093,62.4000
2022-23,17,69752,GKP,4,4,false,32.3616,54.0000
2022-23,17,221466,DEF,0,0,false,82.5538,69.4000
2022-23,17,449871,MID,0,0,false,79.8983,72.0000
2022-23,17,89076,MID,0,0,false,80.1012,90.0000
2022-23,17,201057,DEF,0,0,false,90.0000,27.0000
2022-23,17,465351,MID,0,0,false,45.2378,90.0000
2022-23,17,61256,MID,0,0,false,81.7442,85.8000
2022-23,17,48760,DEF,0,0,false,40.3938,39.2000
2022-23,17,233420,DEF,0,0,false,44.3731,88.6000
2022-23,17,224024,MID,0,0,false,60.6742,78.8000
2022-23,17,467169,MID,0,0,false,45.0036,70.8000
2022-23,17,211975,DEF,0,0,false,84.9665,99.0000
2022-23,17,80801,MID,0,0,false,76.0992,80.2000
2022-23,17,218218,DEF,0,0,false,87.4865,90.0000
2022-23,17,47431,MID,0,0,false,70.4901,97.8000
2022-23,17,173271,DEF,1,1,false,44.5866,45.8000
2022-23,17,18507,FWD,0,0,false,51.6829,22.0000
2022-23,17,80226,DEF,0,0,false,71.0498,77.8000
2022-23,21,80201,GKP,0,0,false,73.7762,90.0000
2022-23,21,84450,MID,0,0,false,79.4151,99.4000
2022-23,21,167199,MID,0,0,false,78.6814,57.8000
2022-23,21,184029,MID,0,0,false,83.4709,121.8000
2022-23,21,198869,DEF,0,0,false,75.3406,96.8000
2022-23,21,223340,MID,0,0,false,84.8220,124.2000
2022-23,21,225321,GKP,0,0,false,88.1781,126.0000
2022-23,21,226597,DEF,0,0,false,88.1933,126.0000
2022-23,21,444145,MID,0,0,false,77.0867,97.2000
2022-23,21,462424,DEF,0,0,false,89.2339,126.0000
2022-23,21,205651,FWD,5,4,false,36.1528,0.0000
2022-23,21,98980,GKP,0,0,false,73.6677,90.0000
2022-23,21,101188,DEF,1,1,false,46.7985,39.2000
2022-23,21,122806,MID,3,3,false,47.2197,60.0000
2022-23,21,149484,DEF,0,0,false,87.8159,72.0000
2022-23,21,178301,FWD,0,0,false,72.4118,86.2000
2022-23,21,199796,DEF,0,0,false,51.6328,63.0000
2022-23,21,199798,DEF,0,0,false,84.0682,90.0000
2022-23,21,215711,MID,0,0,false,60.6119,48.8000
2022-23,21,230046,MID,0,0,false,79.1453,85.2000
2022-23,21,232653,MID,0,0,false,54.3703,61.2000
2022-23,21,226944,MID,0,0,false,65.9578,81.8000
2022-23,21,54469,DEF,0,0,false,73.7782,81.2000
2022-23,21,152551,MID,0,0,false,89.1794,63.0000
2022-23,21,154566,FWD,2,2,false,58.8617,72.0000
2022-23,21,155408,MID,1,1,false,65.1961,4.0000
2022-23,21,168991,MID,1,1,false,62.1774,78.6000
2022-23,21,223911,DEF,1,1,false,52.3938,63.2000
2022-23,21,229600,GKP,2,2,false,47.1986,0.0000
2022-23,21,235530,DEF,0,0,false,58.0741,0.0000
2022-23,21,447932,DEF,0,0,false,48.1571,83.4000
2022-23,21,61810,DEF,3,3,false,21.4605,0.0000
2022-23,21,128295,MID,0,0,false,62.0349,70.6000
2022-23,21,144485,FWD,0,0,false,73.6126,72.0000
2022-23,21,154561,GKP,0,0,false,83.6235,72.0000
2022-23,21,191866,DEF,0,0,false,43.7394,18.0000
2022-23,21,194010,DEF,0,0,false,76.5068,69.0000
2022-23,21,204580,MID,0,0,false,64.7545,25.4000
2022-23,21,207283,MID,0,0,false,70.4938,70.2000
2022-23,21,226956,DEF,0,0,false,56.6844,24.0000
2022-23,21,231065,DEF,0,0,false,79.9132,72.0000
2022-23,21,446008,FWD,0,0,false,76.1651,66.2000
2022-23,21,50175,FWD,0,0,false,37.4778,14.0000
2022-23,21,60307,MID,0,0,false,81.4932,72.0000
2022-23,21,83299,DEF,0,0,false,85.7136,72.0000
2022-23,21,109345,MID,0,0,false,78.2779,68.6000
2022-23,21,110735,DEF,1,1,false,30.2031,47.6000
2022-23,21,111478,DEF,0,0,false,53.7557,68.8000
2022-23,21,116216,MID,0,0,false,52.2087,60.2000
2022-23,21,179268,DEF,0,0,false,60.3765,29.8000
2022-23,21,215059,GKP,0,0,false,89.5445,54.0000
2022-23,21,243016,MID,0,0,false,62.9268,54.0000
2022-23,21,486672,MID,0,0,false,68.5965,60.6000
2022-23,21,41328,DEF,0,0,false,50.9684,22.6000
2022-23,21,51090,DEF,0,0,false,81.8072,39.6000
2022-23,21,85955,MID,0,0,false,63.7873,69.2000
2022-23,21,109745,GKP,0,0,false,61.0944,90.0000
2022-23,21,126187,MID,5,4,false,24.8398,44.4000
2022-23,21,180736,DEF,0,0,false,54.0398,2.4000
2022-23,21,184341,MID,0,0,false,69.8520,37.4000
2022-23,21,219847,FWD,0,0,false,70.3000,77.2000
2022-23,21,225796,DEF,4,4,false,16.9137,47.8000
2022-23,21,228286,GKP,5,4,false,28.9056,0.0000
2022-23,21,40836,GKP,0,0,false,86.1285,90.0000
2022-23,21,55494,DEF,0,0,false,53.6790,0.0000
2022-23,21,57328,DEF,0,0,false,55.4971,90.0000
2022-23,21,80146,MID,0,0,false,64.6390,83.2000
2022-23,21,82403,MID,0,0,false,82.6444,18.0000
2022-23,21,86417,MID,0,0,false,63.4727,62.4000
2022-23,21,174874,DEF,1,1,false,61.0035,54.0000
2022-23,21,209036,DEF,0,0,false,83.6272,90.0000
2022-23,21,232413,MID,0,0,false,58.0362,31.2000
2022-23,21,244723,DEF,0,0,false,66.4430,88.2000
2022-23,21,443661,MID,0,0,false,63.5004,81.6000
2022-23,21,59949,DEF,0,0,false,50.6182,102.0000
2022-23,21,111234,GKP,0,0,false,87.3668,108.0000
2022-23,21,153133,MID,0,0,false,82.4538,103.4000
2022-23,21,172632,MID,0,0,false,79.0366,33.2000
2022-23,21,177815,FWD,0,0,false,53.8023,12.2000
2022-23,21,224967,DEF,0,0,false,68.4745,90.0000
2022-23,21,232826,MID,1,1,false,36.5941,32.4000
2022-23,21,243571,DEF,2,2,false,36.2744,0.0000
2022-23,21,17761,DEF,0,0,false,88.4109,108.0000
2022-23,21,82514,DEF,0,0,false,89.9766,90.0000
2022-23,21,96994,MID,0,0,false,75.3543,61.6000
2022-23,21,109646,DEF,1,1,false,33.0287,0.0000
2022-23,21,128389,FWD,0,0,false,66.5840,52.6000
2022-23,21,153366,MID,0,0,false,73.3710,81.0000
2022-23,21,167074,DEF,0,0,false,67.0517,88.4000
2022-23,21,169528,DEF,0,0,false,75.0123,90.0000
2022-23,21,154296,MID,0,0,false,87.0538,72.0000
2022-23,21,55914,DEF,1,1,false,63.3189,18.0000
2022-23,21,80954,MID,0,0,false,73.0505,0.0000
2022-23,21,149915,DEF,4,4,true,19.3563,0.0000
2022-23,21,193645,DEF,0,0,false,79.0147,90.0000
2022-23,21,221399,MID,0,0,false,57.7159,94.0000
2022-23,21,222694,DEF,0,0,false,77.4189,17.6000
2022-23,21,437495,GKP,0,0,false,89.8178,108.0000
2022-23,21,224209,DEF,3,3,false,36.3620,9.0000
2022-23,21,234370,MID,0,0,false,75.0287,12.0000
2022-23,21,427637,MID,0,0,false,79.1977,42.8000
2022-23,21,37642,DEF,11,4,false,15.0160,0.0000
2022-23,21,95463,GKP,0,0,false,73.1478,90.0000
2022-23,21,155569,DEF,0,0,false,77.6948,0.0000
2022-23,21,166477,DEF,0,0,false,81.7624,88.8000
2022-23,21,166989,MID,0,0,false,78.0225,29.8000
2022-23,21,172780,MID,0,0,false,37.0402,66.6000
2022-23,21,201666,MID,0,0,false,79.8816,81.0000
2022-23,21,203341,MID,1,1,false,38.7298,23.8000
2022-23,21,215413,MID,0,0,false,56.0750,78.8000
2022-23,21,220627,DEF,6,4,true,28.5658,0.0000
2022-23,21,244619,DEF,0,0,false,55.9651,1.8000
2022-23,21,60914,DEF,1,1,false,43.0701,54.0000
2022-23,21,61558,MID,0,0,false,71.2476,17.0000
2022-23,21,92217,FWD,5,4,false,27.6191,14.4000
2022-23,21,97032,DEF,2,2,false,61.2620,72.0000
2022-23,21,116535,GKP,0,0,false,89.0891,108.0000
2022-23,21,116643,MID,0,0,false,58.0831,73.4000
2022-23,21,118748,MID,0,0,false,86.1800,107.8000
2022-23,21,122798,DEF,0,0,false,71.7777,89.0000
2022-23,21,169187,DEF,0,0,false,69.6599,103.8000
2022-23,21,171287,DEF,0,0,false,38.0905,54.0000
2022-23,21,204716,DEF,0,0,false,41.0247,36.0000
2022-23,21,244731,MID,11,4,false,10.0890,0.0000
2022-23,21,447203,FWD,0,0,false,53.7589,76.4000
2022-23,21,58621,DEF,1,1,false,26.3892,92.0000
2022-23,21,59859,MID,0,0,false,59.4864,84.0000
2022-23,21,61366,MID,0,0,false,71.5235,71.6000
2022-23,21,97299,DEF,0,0,false,60.7773,0.0000
2022-23,21,103955,MID,2,2,false,37.1418,44.8000
2022-23,21,114283,MID,0,0,false,57.7093,97.0000
2022-23,21,121145,DEF,1,1,true,50.6854,0.0000
2022-23,21,121160,GKP,0,0,false,89.5445,108.0000
2022-23,21,126184,DEF,0,0,false,57.8305,71.0000
2022-23,21,146941,DEF,0,0,false,36.0192,36.0000
2022-23,21,165809,MID,0,0,false,59.9252,75.6000
2022-23,21,171314,DEF,1,1,false,23.4305,81.0000
2022-23,21,206325,DEF,0,0,false,54.8917,124.2000
2022-23,21,220566,MID,0,0,false,83.3899,100.8000
2022-23,21,223094,FWD,0,0,false,77.1282,95.2000
2022-23,21,514356,MID,0,0,false,37.8011,83.6000
2022-23,21,51940,GKP,0,0,false,90.0000,90.0000
2022-23,21,90152,DEF,0,0,false,58.2101,54.0000
2022-23,21,106760,DEF,0,0,false,76.3088,85.6000
2022-23,21,141746,MID,0,0,false,84.6298,90.0000
2022-23,21,176297,MID,0,0,false,72.9462,84.4000
2022-23,21,184667,DEF,2,2,false,30.8018,20.2000
2022-23,21,209243,MID,8,4,false,18.6611,27.2000
2022-23,21,214590,DEF,0,0,false,55.3977,24.8000
2022-23,21,216051,DEF,2,2,false,30.8567,66.6000
2022-23,21,156689,MID,0,0,false,82.3856,88.2000
2022-23,21,75115,FWD,0,0,false,52.0763,35.4000
2022-23,21,77794,DEF,0,0,false,74.0693,66.6000
2022-23,21,78916,DEF,0,0,false,83.7359,71.2000
2022-23,21,119471,DEF,0,0,false,82.4077,54.0000
2022-23,21,179018,MID,0,0,false,74.9572,59.8000
2022-23,21,180135,MID,0,0,false,77.9302,66.4000
2022-23,21,180974,MID,0,0,false,77.2694,68.0000
2022-23,21,200089,MID,0,0,false,68.8764,28.4000
2022-23,21,208706,MID,0,0,false,68.8054,18.0000
2022-23,21,98747,GKP,0,0,false,89.0891,58.2000
2022-23,21,220237,DEF,0,0,false,85.7733,72.0000
2022-23,21,56917,DEF,6,4,false,26.8025,0.0000
