season,gw,code,status,chance
2022-23,37,532605,u,0
2022-23,37,535928,i,0
2022-23,37,536916,a,100
2022-23,37,537043,u,0
2022-23,37,547701,a,100
2022-23,37,564510,u,0
2022-23,38,11974,u,0
2022-23,38,14937,u,0
2022-23,38,15157,a,100
2022-23,38,17745,u,0
2022-23,38,18507,a,100
2022-23,38,19624,a,100
2022-23,38,20066,a,100
2022-23,38,20467,a,100
2022-23,38,21205,a,100
2022-23,38,28411,i,0
2022-23,38,37096,a,100
2022-23,38,37642,a,100
2022-23,38,37915,i,0
2022-23,38,39155,i,0
2022-23,38,40146,d,25
2022-23,38,40349,a,100
2022-23,38,40669,a,100
2022-23,38,40836,a,100
2022-23,38,41328,a,100
2022-23,38,45034,a,100
2022-23,38,45124,a,100
2022-23,38,47431,a,100
2022-23,38,49413,i,0
2022-23,38,50175,a,100
2022-23,38,50232,a,100
2022-23,38,50471,a,100
2022-23,38,51090,a,100
2022-23,38,51938,u,0
2022-23,38,54469,a,100
2022-23,38,54694,a,100
2022-23,38,54861,u,0
2022-23,38,55037,a,100
2022-23,38,55459,a,100
2022-23,38,55494,a,100
2022-23,38,55914,a,100
2022-23,38,56872,i,0
2022-23,38,56917,a,100
2022-23,38,56979,a,100
2022-23,38,56983,i,0
2022-23,38,57134,u,0
2022-23,38,57145,u,0
2022-23,38,57328,a,100
2022-23,38,57531,a,100
2022-23,38,58376,a,100
2022-23,38,58621,a,100
2022-23,38,58771,d,25
2022-23,38,58822,a,100
2022-23,38,58845,u,0
2022-23,38,59735,u,0
2022-23,38,59949,i,0
2022-23,38,60232,a,100
2022-23,38,60252,i,0
2022-23,38,60307,a,100
2022-23,38,60689,i,0
2022-23,38,60914,a,100
2022-23,38,61256,a,100
2022-23,38,61366,a,100
2022-23,38,61558,i,0
2022-23,38,61810,i,0
2022-23,38,61933,a,100
2022-23,38,66588,a,100
2022-23,38,66975,i,0
2022-23,38,67089,a,100
2022-23,38,69752,a,100
2022-23,38,72222,u,0
2022-23,38,75115,a,100
2022-23,38,76357,a,100
2022-23,38,77794,a,100
2022-23,38,78056,u,0
2022-23,38,78830,a,100
2022-23,38,80179,a,100
2022-23,38,80226,a,100
2022-23,38,80607,a,100
2022-23,38,80801,a,100
2022-23,38,80954,d,75
2022-23,38,81012,i,0
2022-23,38,81205,a,100
2022-23,38,81880,a,100
2022-23,38,82263,u,0
2022-23,38,82403,i,0
2022-23,38,82514,i,0
2022-23,38,83283,u,0
2022-23,38,83314,u,0
2022-23,38,83543,u,0
2022-23,38,84182,a,100
2022-23,38,84450,a,100
2022-23,38,84583,i,0
2022-23,38,84939,a,100
2022-23,38,85955,a,100
2022-23,38,85971,a,100
2022-23,38,86129,a,100
2022-23,38,86417,i,0
2022-23,38,86881,a,100
2022-23,38,86934,a,100
2022-23,38,87835,u,0
2022-23,38,87873,i,0
2022-23,38,88248,a,100
2022-23,38,88484,a,100
2022-23,38,88894,u,0
2022-23,38,88900,a,100
2022-23,38,89068,a,100
2022-23,38,89085,u,0
2022-23,38,90105,a,100
2022-23,38,90152,a,100
2022-23,38,90585,a,100
2022-23,38,91047,a,100
2022-23,38,91651,d,50
2022-23,38,92217,a,100
2022-23,38,92259,a,100
2022-23,38,92371,u,0
2022-23,38,93100,i,0
2022-23,38,93264,i,0
2022-23,38,94147,a,100
2022-23,38,95463,d,25
2022-23,38,95658,a,100
2022-23,38,95715,a,100
2022-23,38,96994,a,100
2022-23,38,97032,a,100
2022-23,38,97299,a,100
2022-23,38,98747,i,0
2022-23,38,98980,a,100
2022-23,38,101105,u,0
2022-23,38,101148,i,0
2022-23,38,101178,a,100
2022-23,38,101184,a,100
2022-23,38,101188,a,100
2022-23,38,101338,i,0
2022-23,38,101668,a,100
2022-23,38,101982,a,100
2022-23,38,102057,a,100
2022-23,38,102836,u,0
2022-23,38,102884,u,0
2022-23,38,103192,a,100
2022-23,38,103955,d,50
2022-23,38,104547,u,0
2022-23,38,105666,a,100
2022-23,38,105717,u,0
2022-23,38,106468,i,0
2022-23,38,106611,a,100
2022-23,38,106617,d,50
2022-23,38,106618,a,100
2022-23,38,106760,d,50
2022-23,38,106837,a,100
2022-23,38,108413,a,100
2022-23,38,108823,u,0
2022-23,38,109322,d,75
2022-23,38,109345,d,25
2022-23,38,109434,u,0
2022-23,38,109528,i,0
2022-23,38,109533,d,75
2022-23,38,109745,a,100
2022-23,38,110504,a,100
2022-23,38,110735,a,100
2022-23,38,111234,a,100
2022-23,38,111317,a,100
2022-23,38,111478,a,100
2022-23,38,111773,i,0
2022-23,38,111782,a,100
2022-23,38,111931,a,100
2022-23,38,114128,a,100
2022-23,38,114241,a,100
2022-23,38,114243,a,100
2022-23,38,114283,d,75
2022-23,38,115556,a,100
2022-23,38,116216,d,75
2022-23,38,116404,d,75
2022-23,38,116535,a,100
2022-23,38,116594,d,25
2022-23,38,116643,a,100
2022-23,38,119471,a,100
2022-23,38,119765,u,0
2022-23,38,120250,u,0
2022-23,38,120721,u,0
2022-23,38,121145,u,0
2022-23,38,121599,a,100
2022-23,38,122074,d,25
2022-23,38,122775,u,0
2022-23,38,122798,d,75
2022-23,38,122806,a,100
2022-23,38,123354,u,0
2022-23,38,124183,a,100
2022-23,38,126184,d,50
2022-23,38,126187,a,100
2022-23,38,128295,i,0
2022-23,38,128309,u,0
2022-23,38,128340,a,100
2022-23,38,128389,a,100
2022-23,38,132015,d,75
2022-23,38,133845,u,0
2022-23,38,140200,a,100
2022-23,38,141746,a,100
2022-23,38,144485,s,0
2022-23,38,146941,d,75
2022-23,38,147611,d,75
2022-23,38,148225,a,100
2022-23,38,149484,a,100
2022-23,38,149519,a,100
2022-23,38,149915,u,0
2022-23,38,151086,a,100
2022-23,38,151589,a,100
2022-23,38,152551,a,100
2022-23,38,152590,u,0
2022-23,38,152898,u,0
2022-23,38,153133,a,100
2022-23,38,153256,i,0
2022-23,38,153366,a,100
2022-23,38,153682,a,100
2022-23,38,154043,a,100
2022-23,38,154296,a,100
2022-23,38,154566,a,100
2022-23,38,155405,a,100
2022-23,38,155408,a,100
2022-23,38,155511,a,100
2022-23,38,155561,u,0
2022-23,38,155569,a,100
2022-23,38,156685,d,75
2022-23,38,156687,u,0
2022-23,38,156689,i,0
2022-23,38,157668,u,0
2022-23,38,158534,a,100
2022-23,38,159533,a,100
2022-23,38,160987,u,0
2022-23,38,164484,u,0
2022-23,38,164511,a,100
2022-23,38,164555,a,100
2022-23,38,165153,u,0
2022-23,38,165659,a,100
2022-23,38,166324,u,0
2022-23,38,166477,a,100
2022-23,38,166989,a,100
2022-23,38,167074,a,100
2022-23,38,167199,a,100
2022-23,38,167767,u,0
2022-23,38,168172,u,0
2022-23,38,168281,i,0
2022-23,38,168580,u,0
2022-23,38,168765,u,0
2022-23,38,168991,d,75
2022-23,38,169187,a,100
2022-23,38,169359,a,100
2022-23,38,169528,a,100
2022-23,38,169593,u,0
2022-23,38,170137,a,100
2022-23,38,171101,a,100
2022-23,38,171287,a,100
2022-23,38,171314,d,75
2022-23,38,171317,a,100
2022-23,38,171771,a,100
2022-23,38,172649,i,0
2022-23,38,172780,a,100
2022-23,38,172850,d,25
2022-23,38,173271,a,100
2022-23,38,173399,u,0
2022-23,38,173515,a,100
2022-23,38,173807,d,25
2022-23,38,173821,u,0
2022-23,38,174874,a,100
2022-23,38,174932,u,0
2022-23,38,175592,i,0
2022-23,38,176297,a,100
2022-23,38,176413,a,100
2022-23,38,177815,i,0
2022-23,38,178173,u,0
2022-23,38,178186,a,100
2022-23,38,178301,a,100
2022-23,38,179018,a,100
2022-23,38,179268,d,25
2022-23,38,179519,a,100
2022-23,38,180135,a,100
2022-23,38,180151,u,0
2022-23,38,180184,i,0
2022-23,38,180736,a,100
2022-23,38,180974,i,0
2022-23,38,181284,u,0
2022-23,38,184029,a,100
2022-23,38,184193,u,0
2022-23,38,184341,d,50
2022-23,38,184349,i,0
2022-23,38,184667,a,100
2022-23,38,184704,u,0
2022-23,38,184754,a,100
2022-23,38,185253,d,25
2022-23,38,191866,a,100
2022-23,38,192895,a,100
2022-23,38,193488,u,0
2022-23,38,193645,a,100
2022-23,38,194010,a,100
2022-23,38,194164,a,100
2022-23,38,194190,a,100
2022-23,38,194252,u,0
2022-23,38,194634,a,100
2022-23,38,194799,a,100
2022-23,38,195735,u,0
2022-23,38,195851,a,100
2022-23,38,195899,i,0
2022-23,38,197365,u,0
2022-23,38,197469,u,0
2022-23,38,198826,i,0
2022-23,38,198842,u,0
2022-23,38,198849,u,0
2022-23,38,199170,a,100
2022-23,38,199249,u,0
2022-23,38,199584,a,100
2022-23,38,199598,u,0
2022-23,38,199670,a,100
2022-23,38,199796,a,100
2022-23,38,199798,a,100
2022-23,38,200089,i,0
2022-23,38,200402,a,100
2022-23,38,200428,u,0
2022-23,38,200439,i,0
2022-23,38,200600,a,100
2022-23,38,200617,d,75
2022-23,38,200641,d,75
2022-23,38,200720,a,100
2022-23,38,200785,i,0
2022-23,38,201057,a,100
2022-23,38,201658,i,0
2022-23,38,201666,a,100
2022-23,38,202993,i,0
2022-23,38,203341,d,50
2022-23,38,203368,u,0
2022-23,38,203389,u,0
2022-23,38,204043,a,100
2022-23,38,204214,a,100
2022-23,38,204480,a,100
2022-23,38,204580,a,100
2022-23,38,204716,d,75
2022-23,38,204727,u,0
2022-23,38,204822,i,0
2022-23,38,204968,a,100
2022-23,38,205533,a,100
2022-23,38,205651,a,100
2022-23,38,206325,i,0
2022-23,38,206915,a,100
2022-23,38,207283,a,100
2022-23,38,208706,a,100
2022-23,38,209035,u,0
2022-23,38,209036,a,100
2022-23,38,209042,a,100
2022-23,38,209045,u,0
2022-23,38,209046,u,0
2022-23,38,209243,a,100
2022-23,38,209244,a,100
2022-23,38,209289,a,100
2022-23,38,209925,u,0
2022-23,38,210156,a,100
2022-23,38,210494,a,100
2022-23,38,211975,d,75
2022-23,38,212319,a,100
2022-23,38,212701,a,100
2022-23,38,212721,a,100
2022-23,38,213482,u,0
2022-23,38,213687,u,0
2022-23,38,214048,a,100
2022-23,38,214225,u,0
2022-23,38,214285,a,100
2022-23,38,214466,u,0
2022-23,38,214590,a,100
2022-23,38,215136,i,0
2022-23,38,215379,a,100
2022-23,38,215413,a,100
2022-23,38,215439,a,100
2022-23,38,215711,a,100
2022-23,38,216051,a,100
2022-23,38,216054,i,0
2022-23,38,216208,u,0
2022-23,38,216620,u,0
2022-23,38,218031,i,0
2022-23,38,218218,a,100
2022-23,38,219168,a,100
2022-23,38,219291,u,0
2022-23,38,219847,a,100
2022-23,38,219937,u,0
2022-23,38,219961,u,0
2022-23,38,220087,a,100
2022-23,38,220237,a,100
2022-23,38,220566,a,100
2022-23,38,220627,i,0
2022-23,38,221239,u,0
2022-23,38,221399,a,100
2022-23,38,221403,u,0
2022-23,38,221466,a,100
2022-23,38,221610,u,0
2022-23,38,221632,i,0
2022-23,38,221820,i,0
2022-23,38,222017,u,0
2022-23,38,222018,a,100
2022-23,38,222531,a,100
2022-23,38,222694,a,100
2022-23,38,223094,a,100
2022-23,38,223340,d,75
2022-23,38,223723,i,0
2022-23,38,223911,a,100
2022-23,38,224024,a,100
2022-23,38,224068,a,100
2022-23,38,224209,a,100
2022-23,38,224967,d,75
2022-23,38,224995,i,0
2022-23,38,225321,a,100
2022-23,38,225796,i,0
2022-23,38,225902,a,100
2022-23,38,226597,a,100
2022-23,38,226944,a,100
2022-23,38,226956,a,100
2022-23,38,227127,a,100
2022-23,38,228044,u,0
2022-23,38,228286,a,100
2022-23,38,230046,a,100
2022-23,38,230251,a,100
2022-23,38,231065,a,100
2022-23,38,232247,u,0
2022-23,38,232423,i,0
2022-23,38,232653,a,100
2022-23,38,232787,a,100
2022-23,38,232792,i,0
2022-23,38,232826,a,100
2022-23,38,232859,u,0
2022-23,38,232928,a,100
2022-23,38,232937,a,100
2022-23,38,233420,a,100
2022-23,38,234370,a,100
2022-23,38,235382,u,0
2022-23,38,235448,u,0
2022-23,38,235530,a,100
2022-23,38,235674,a,100
2022-23,38,240143,a,100
2022-23,38,240514,u,0
2022-23,38,241157,a,100
2022-23,38,242880,d,25
2022-23,38,242885,u,0
2022-23,38,242898,a,100
2022-23,38,243016,a,100
2022-23,38,243298,a,100
2022-23,38,243345,u,0
2022-23,38,243505,i,0
2022-23,38,243568,a,100
2022-23,38,243571,i,0
2022-23,38,244042,u,0
2022-23,38,244085,u,0
2022-23,38,244560,i,0
2022-23,38,244704,a,100
2022-23,38,244723,a,100
2022-23,38,244731,a,100
2022-23,38,244851,a,100
2022-23,38,244858,a,100
2022-23,38,244930,u,0
2022-23,38,245419,a,100
2022-23,38,245923,u,0
2022-23,38,246799,u,0
2022-23,38,247632,a,100
2022-23,38,248865,u,0
2022-23,38,249231,i,0
2022-23,38,423649,u,0
2022-23,38,424044,d,75
2022-23,38,427623,a,100
2022-23,38,428399,a,100
2022-23,38,428580,a,100
2022-23,38,429414,i,0
2022-23,38,430871,a,100
2022-23,38,431131,a,100
2022-23,38,432160,a,100
2022-23,38,432714,u,0
2022-23,38,432830,a,100
2022-23,38,432931,u,0
2022-23,38,433589,u,0
2022-23,38,433590,u,0
2022-23,38,433979,u,0
2022-23,38,434662,u,0
2022-23,38,436234,u,0
2022-23,38,437476,u,0
2022-23,38,437495,a,100
2022-23,38,437626,u,0
2022-23,38,437730,i,0
2022-23,38,437742,a,100
2022-23,38,437753,i,0
2022-23,38,438098,a,100
2022-23,38,438464,a,100
2022-23,38,439510,u,0
2022-23,38,440123,u,0
2022-23,38,440323,i,0
2022-23,38,441024,a,100
2022-23,38,441191,a,100
2022-23,38,441192,i,0
2022-23,38,443661,a,100
2022-23,38,443967,a,100
2022-23,38,444145,i,0
2022-23,38,444172,u,0
2022-23,38,444463,a,100
2022-23,38,444765,u,0
2022-23,38,444884,a,100
2022-23,38,445044,a,100
2022-23,38,446189,u,0
2022-23,38,447203,d,75
2022-23,38,447235,u,0
2022-23,38,447372,u,0
2022-23,38,447720,i,0
2022-23,38,447880,u,0
2022-23,38,447932,a,100
2022-23,38,448047,a,100
2022-23,38,448496,u,0
2022-23,38,448514,a,100
2022-23,38,448791,u,0
2022-23,38,449871,a,100
2022-23,38,449988,u,0
2022-23,38,450070,a,100
2022-23,38,450527,i,0
2022-23,38,450529,u,0
2022-23,38,450535,u,0
2022-23,38,450541,u,0
2022-23,38,450542,u,0
2022-23,38,450550,u,0
2022-23,38,451340,a,100
2022-23,38,460028,a,100
2022-23,38,461017,u,0
2022-23,38,461025,u,0
2022-23,38,461026,u,0
2022-23,38,461188,u,0
2022-23,38,461358,a,100
2022-23,38,461382,u,0
2022-23,38,461416,u,0
2022-23,38,461453,u,0
2022-23,38,461587,u,0
2022-23,38,462381,u,0
2022-23,38,462424,i,0
2022-23,38,462491,u,0
2022-23,38,462635,u,0
2022-23,38,463034,u,0
2022-23,38,463981,u,0
2022-23,38,465351,a,100
2022-23,38,466117,a,100
2022-23,38,467169,d,25
2022-23,38,469142,a,100
2022-23,38,470294,i,0
2022-23,38,472464,u,0
2022-23,38,472713,a,100
2022-23,38,476161,u,0
2022-23,38,476502,a,100
2022-23,38,477386,i,0
2022-23,38,477547,u,0
2022-23,38,477580,a,100
2022-23,38,478912,a,100
2022-23,38,479683,u,0
2022-23,38,480455,u,0
2022-23,38,481405,u,0
2022-23,38,481510,a,100
2022-23,38,481624,u,0
2022-23,38,482442,a,100
2022-23,38,482769,i,0
2022-23,38,484658,u,0
2022-23,38,486672,a,100
2022-23,38,487117,a,100
2022-23,38,488404,a,100
2022-23,38,489580,i,0
2022-23,38,490094,u,0
2022-23,38,490145,u,0
2022-23,38,490146,u,0
2022-23,38,490503,i,0
2022-23,38,490721,a,100
2022-23,38,491785,u,0
2022-23,38,492859,a,100
2022-23,38,493105,a,100
2022-23,38,493250,u,0
2022-23,38,493736,u,0
2022-23,38,495542,u,0
2022-23,38,496179,i,0
2022-23,38,496228,a,100
2022-23,38,499175,i,0
2022-23,38,500267,u,0
2022-23,38,501837,u,0
2022-23,38,502697,a,100
2022-23,38,503300,i,0
2022-23,38,509416,a,100
2022-23,38,510362,a,100
2022-23,38,510363,i,0
2022-23,38,513046,d,75
2022-23,38,514356,a,100
2022-23,38,515571,i,0
2022-23,38,515597,u,0
2022-23,38,518906,u,0
2022-23,38,519223,i,0
2022-23,38,524069,u,0
2022-23,38,532135,u,0
2022-23,38,532605,u,0
2022-23,38,535928,i,0
2022-23,38,536238,i,0
2022-23,38,536916,a,100
2022-23,38,537043,u,0
2022-23,38,537403,i,0
2022-23,38,547701,i,0
2022-23,38,564510,u,0
2022-23,38,565297,i,0
2023-24,1,17761,a,100
2023-24,1,20066,i,0
2023-24,1,41328,u,0
2023-24,1,47247,d,75
2023-24,1,54469,d,25
2023-24,1,54694,u,0
2023-24,1,56917,u,0
2023-24,1,56979,u,0
2023-24,1,59735,u,0
2023-24,1,59949,i,0
2023-24,1,61366,a,100
2023-24,1,76357,d,75
2023-24,1,79934,d,75
2023-24,1,81012,d,25
2023-24,1,84450,u,0
2023-24,1,85955,d,75
2023-24,1,96784,i,0
2023-24,1,103025,u,0
2023-24,1,106468,i,0
2023-24,1,108411,i,0
2023-24,1,108413,d,75
2023-24,1,108823,i,0
2023-24,1,109528,d,75
2023-24,1,110504,i,0
2023-24,1,111773,d,25
2023-24,1,116404,i,0
2023-24,1,116643,u,0
2023-24,1,118335,u,0
2023-24,1,119471,d,75
2023-24,1,120202,u,0
2023-24,1,122074,i,0
2023-24,1,122775,u,0
2023-24,1,126184,a,100
2023-24,1,144485,s,0
2023-24,1,148225,d,25
2023-24,1,151589,i,0
2023-24,1,152590,u,0
2023-24,1,154296,i,0
2023-24,1,156658,i,0
2023-24,1,156687,u,0
2023-24,1,156689,d,75
2023-24,1,158499,d,75
2023-24,1,168035,u,0
2023-24,1,169432,d,50
2023-24,1,170137,u,0
2023-24,1,176413,u,0
2023-24,1,177815,d,75
2023-24,1,180151,u,0
2023-24,1,183656,d,75
2023-24,1,184349,d,25
2023-24,1,194010,d,75
2023-24,1,194799,u,0
2023-24,1,195473,d,25
2023-24,1,195546,i,0
2023-24,1,195899,u,0
2023-24,1,199056,i,0
2023-24,1,199170,d,25
2023-24,1,199598,u,0
2023-24,1,200089,d,25
2023-24,1,200641,d,75
2023-24,1,201658,d,25
2023-24,1,202993,i,0
2023-24,1,205651,d,25
2023-24,1,207722,u,0
2023-24,1,210156,d,25
2023-24,1,213198,i,0
2023-24,1,213345,u,0
2023-24,1,216208,u,0
2023-24,1,217331,u,0
2023-24,1,218997,u,0
2023-24,1,220037,u,0
2023-24,1,220307,d,75
2023-24,1,220598,i,0
2023-24,1,221403,u,0
2023-24,1,222690,d,25
2023-24,1,226182,d,25
2023-24,1,229600,u,0
2023-24,1,232223,d,75
2023-24,1,232477,n,0
2023-24,1,232653,i,0
2023-24,1,232977,u,0
2023-24,1,233425,u,0
2023-24,1,235530,d,50
2023-24,1,240514,u,0
2023-24,1,242880,i,0
2023-24,1,244085,u,0
2023-24,1,244723,d,75
2023-24,1,245830,u,0
2023-24,1,245923,u,0
2023-24,1,248164,u,0
2023-24,1,248857,d,75
2023-24,1,424001,d,75
2023-24,1,428580,d,75
2023-24,1,433154,i,0
2023-24,1,434662,u,0
2023-24,1,436234,i,0
2023-24,1,437476,u,0
2023-24,1,437730,d,25
2023-24,1,438464,d,75
2023-24,1,440323,i,0
2023-24,1,440993,u,0
2023-24,1,441024,u,0
2023-24,1,441192,u,0
2023-24,1,441271,u,0
2023-24,1,442229,u,0
2023-24,1,443211,d,25
2023-24,1,443661,d,25
2023-24,1,444463,i,0
2023-24,1,444765,u,0
2023-24,1,446008,d,75
2023-24,1,450434,u,0
2023-24,1,450541,u,0
2023-24,1,453537,u,0
2023-24,1,461102,u,0
2023-24,1,461682,u,0
2023-24,1,463210,u,0
2023-24,1,476344,i,0
2023-24,1,476938,d,25
2023-24,1,481405,u,0
2023-24,1,483391,u,0
2023-24,1,484658,u,0
2023-24,1,490094,i,0
2023-24,1,493250,i,0
2023-24,1,497894,d,25
2023-24,1,503300,u,0
2023-24,1,510363,u,0
2023-24,1,516895,i,0
2023-24,1,518620,u,0
2023-24,1,520295,u,0
2023-24,1,523700,d,75
2023-24,1,536694,i,0
2023-24,1,564510,u,0
2023-24,1,591357,n,0
2023-24,2,17761,a,100
2023-24,2,20066,i,0
2023-24,2,21205,i,0
2023-24,2,39155,a,100
2023-24,2,40383,i,0
2023-24,2,41328,u,0
2023-24,2,47247,i,0
2023-24,2,51927,d,75
2023-24,2,54469,i,0
2023-24,2,54694,u,0
2023-24,2,56917,u,0
2023-24,2,56979,u,0
2023-24,2,59735,u,0
2023-24,2,59949,i,0
2023-24,2,61366,i,0
2023-24,2,76357,a,100
2023-24,2,78830,u,0
2023-24,2,79934,a,100
2023-24,2,81012,i,0
2023-24,2,84450,u,0
2023-24,2,85955,a,100
2023-24,2,96784,i,0
2023-24,2,97299,i,0
2023-24,2,101582,u,0
2023-24,2,103025,u,0
2023-24,2,106468,i,0
2023-24,2,108411,i,0
2023-24,2,108413,i,0
2023-24,2,108823,i,0
2023-24,2,109528,i,0
2023-24,2,109745,u,0
2023-24,2,110504,i,0
2023-24,2,110735,a,100
2023-24,2,111773,i,0
2023-24,2,116404,i,0
2023-24,2,116643,u,0
2023-24,2,118335,u,0
2023-24,2,119471,a,100
2023-24,2,120202,u,0
2023-24,2,122074,i,0
2023-24,2,122775,u,0
2023-24,2,126184,a,100
2023-24,2,128389,i,0
2023-24,2,133845,i,0
2023-24,2,144485,s,0
2023-24,2,148225,a,100
2023-24,2,149484,i,0
2023-24,2,151589,i,0
2023-24,2,152590,u,0
2023-24,2,153256,i,0
2023-24,2,154296,a,100
2023-24,2,155408,i,0
2023-24,2,156658,i,0
2023-24,2,156687,u,0
2023-24,2,156689,a,100
2023-24,2,158499,a,100
2023-24,2,165809,i,0
2023-24,2,166324,u,0
2023-24,2,168035,u,0
2023-24,2,169432,d,75
2023-24,2,170137,u,0
2023-24,2,172649,a,100
2023-24,2,175941,i,0
2023-24,2,176413,u,0
2023-24,2,177815,a,100
2023-24,2,180151,u,0
2023-24,2,180736,i,0
2023-24,2,183656,a,100
2023-24,2,184349,i,0
2023-24,2,194010,a,100
2023-24,2,194799,u,0
2023-24,2,195473,i,0
2023-24,2,195546,i,0
2023-24,2,195899,u,0
2023-24,2,199056,i,0
2023-24,2,199170,a,100
2023-24,2,199598,u,0
2023-24,2,200089,i,0
2023-24,2,200641,a,100
2023-24,2,201658,i,0
2023-24,2,202993,i,0
2023-24,2,204822,i,0
2023-24,2,205651,i,0
2023-24,2,207283,a,100
2023-24,2,207722,u,0
2023-24,2,210156,a,100
2023-24,2,213198,i,0
2023-24,2,213345,u,0
2023-24,2,213999,a,100
2023-24,2,214225,u,0
2023-24,2,216208,u,0
2023-24,2,217331,u,0
2023-24,2,218997,u,0
2023-24,2,220037,u,0
2023-24,2,220307,a,100
2023-24,2,220598,i,0
2023-24,2,221403,u,0
2023-24,2,221632,a,100
2023-24,2,221820,d,75
2023-24,2,222690,i,0
2023-24,2,225796,i,0
2023-24,2,226182,d,25
2023-24,2,229600,u,0
2023-24,2,232223,a,100
2023-24,2,232477,u,0
2023-24,2,232653,i,0
2023-24,2,232977,u,0
2023-24,2,233425,u,0
2023-24,2,235530,d,75
2023-24,2,240514,u,0
2023-24,2,242500,u,0
2023-24,2,242880,i,0
2023-24,2,244085,u,0
2023-24,2,244723,a,100
2023-24,2,245830,u,0
2023-24,2,245923,u,0
2023-24,2,248164,u,0
2023-24,2,248857,a,100
2023-24,2,424001,a,100
2023-24,2,428580,a,100
2023-24,2,430871,a,100
2023-24,2,433154,i,0
2023-24,2,434662,u,0
2023-24,2,436234,i,0
2023-24,2,437476,u,0
2023-24,2,437730,a,100
2023-24,2,438464,a,100
2023-24,2,440323,i,0
2023-24,2,440993,u,0
2023-24,2,441024,u,0
2023-24,2,441192,u,0
2023-24,2,441271,u,0
2023-24,2,442229,u,0
2023-24,2,443211,i,0
2023-24,2,443661,i,0
2023-24,2,444463,i,0
2023-24,2,444765,u,0
2023-24,2,445122,i,0
2023-24,2,446008,a,100
2023-24,2,450434,u,0
2023-24,2,450535,i,0
2023-24,2,450541,u,0
2023-24,2,453537,u,0
2023-24,2,461102,u,0
2023-24,2,461682,u,0
2023-24,2,463210,u,0
2023-24,2,471798,u,0
2023-24,2,476344,i,0
2023-24,2,476938,d,25
2023-24,2,479683,u,0
2023-24,2,481405,u,0
2023-24,2,483391,u,0
2023-24,2,484658,u,0
2023-24,2,490094,i,0
2023-24,2,493250,i,0
2023-24,2,497894,i,0
2023-24,2,503139,i,0
2023-24,2,503300,u,0
2023-24,2,510363,u,0
2023-24,2,511783,s,0
2023-24,2,512462,u,0
2023-24,2,516895,i,0
2023-24,2,518620,u,0
2023-24,2,520295,u,0
2023-24,2,523700,d,50
2023-24,2,530873,u,0
2023-24,2,533463,i,0
2023-24,2,536694,i,0
2023-24,2,564510,u,0
2023-24,2,591357,u,0
2023-24,3,17761,a,100
2023-24,3,20066,i,0
2023-24,3,21205,i,0
2023-24,3,39155,a,100
2023-24,3,40383,a,100
2023-24,3,41328,u,0
2023-24,3,47247,i,0
2023-24,3,47431,d,75
2023-24,3,49083,u,0
2023-24,3,51927,i,0
2023-24,3,54469,i,0
2023-24,3,54694,u,0
2023-24,3,56917,u,0
2023-24,3,56979,u,0
2023-24,3,59735,u,0
2023-24,3,59949,i,0
2023-24,3,61366,i,0
2023-24,3,61558,i,0
2023-24,3,76357,a,100
2023-24,3,78830,u,0
2023-24,3,79934,a,100
2023-24,3,81012,i,0
2023-24,3,82514,s,0
2023-24,3,82691,d,75
2023-24,3,84450,u,0
2023-24,3,84583,d,25
2023-24,3,85955,a,100
2023-24,3,96784,i,0
2023-24,3,97299,i,0
2023-24,3,98980,d,75
2023-24,3,101582,u,0
2023-24,3,103025,u,0
2023-24,3,106468,i,0
2023-24,3,106760,i,0
2023-24,3,108411,i,0
2023-24,3,108413,i,0
2023-24,3,108823,i,0
2023-24,3,109528,d,25
2023-24,3,109745,u,0
2023-24,3,110504,a,100
2023-24,3,110735,a,100
2023-24,3,111773,i,0
2023-24,3,115918,u,0
2023-24,3,116404,i,0
2023-24,3,116643,u,0
2023-24,3,118335,u,0
2023-24,3,119471,a,100
2023-24,3,120202,u,0
2023-24,3,122074,i,0
2023-24,3,122775,u,0
2023-24,3,124183,u,0
2023-24,3,126184,a,100
2023-24,3,128389,u,0
2023-24,3,133845,i,0
2023-24,3,144485,s,0
2023-24,3,146941,u,0
2023-24,3,148225,a,100
2023-24,3,149484,i,0
2023-24,3,151589,i,0
2023-24,3,152590,u,0
2023-24,3,153133,i,0
2023-24,3,153256,i,0
2023-24,3,154296,a,100
2023-24,3,155197,i,0
2023-24,3,155408,d,50
2023-24,3,156658,a,100
2023-24,3,156687,u,0
2023-24,3,156689,a,100
2023-24,3,158499,a,100
2023-24,3,159506,d,50
2023-24,3,165809,d,75
2023-24,3,166324,u,0
2023-24,3,168035,u,0
2023-24,3,169187,a,100
2023-24,3,169432,d,75
2023-24,3,170137,u,0
2023-24,3,172649,a,100
2023-24,3,172780,d,75
2023-24,3,174932,u,0
2023-24,3,175941,i,0
2023-24,3,176413,u,0
2023-24,3,177815,i,0
2023-24,3,180151,u,0
2023-24,3,180736,i,0
2023-24,3,180974,a,100
2023-24,3,183656,i,0
2023-24,3,184341,i,0
2023-24,3,184349,i,0
2023-24,3,185253,u,0
2023-24,3,194010,a,100
2023-24,3,194799,u,0
2023-24,3,195473,i,0
2023-24,3,195546,i,0
2023-24,3,195899,u,0
2023-24,3,199056,i,0
2023-24,3,199170,a,100
2023-24,3,199598,u,0
2023-24,3,200089,i,0
