element,GW,expected_goals,expected_assists
195,3,0.106326,0.000000
195,8,0.065014,0.000000
195,9,0.058095,0.000000
195,12,0.023289,0.000000
195,13,0.042741,0.000000
195,14,0.096002,0.000000
195,19,0.011839,0.000000
195,21,0.073059,0.000000
195,23,0.016992,0.000000
195,25,1.430906,0.000000
197,3,0.041290,0.232998
197,4,0.407206,0.231404
197,5,0.023449,0.155756
197,6,0.000000,0.032864
197,7,0.000000,0.425059
197,8,0.008436,0.000000
197,9,0.055780,0.000000
197,10,0.016688,0.192750
197,12,0.016551,0.058681
197,13,0.093038,0.012907
197,14,0.139110,0.000000
197,15,0.000000,0.037590
197,16,0.097738,0.000000
197,19,0.000000,0.072179
197,20,0.000000,0.048257
197,21,0.018947,0.000000
197,22,0.064960,0.043682
197,23,0.000000,0.138473
197,25,0.000000,0.141437
197,26,0.023147,0.040164
197,27,0.071038,0.000000
197,29,0.011537,0.000000
197,30,0.000000,0.255488
197,32,0.000000,0.323324
197,33,0.008435,0.000000
197,34,0.071995,0.000000
197,37,0.015731,0.000000
197,38,0.137652,0.000000
198,1,0.067268,0.000000
198,2,0.699300,0.074382
198,3,0.017650,0.096192
198,4,0.000000,0.065801
198,5,0.000000,0.034630
198,6,0.046832,0.167942
198,7,0.011716,0.000000
198,8,0.000000,0.461786
198,9,0.149642,0.046861
198,10,0.191274,0.399720
198,11,0.000000,0.136314
198,12,0.716425,0.000000
198,13,0.128697,0.640113
198,14,0.000000,0.160953
198,15,0.024409,0.084539
198,16,0.000000,0.121204
198,17,0.109034,0.149476
198,19,0.032247,0.000000
198,20,0.071320,0.000000
198,21,0.000000,0.032036
198,22,0.064996,0.000000
198,23,0.000000,0.081332
198,24,0.025104,0.000000
198,25,0.021672,0.000000
198,26,0.023330,0.022347
198,27,0.000000,0.026665
198,29,0.043872,0.000000
198,30,0.000000,0.031045
198,33,0.086986,0.000000
198,34,0.007079,0.000000
198,35,0.186015,0.116855
198,36,0.031250,0.033918
200,3,0.312329,0.039460
200,4,0.466452,0.190447
200,6,0.104412,0.021198
200,7,0.010720,0.000000
200,9,0.182290,0.061990
200,10,0.000000,0.366619
200,11,0.027657,0.000000
200,12,0.000000,0.029288
200,13,0.624480,0.000000
200,14,0.070349,0.000000
200,15,0.035263,0.000000
200,16,0.000000,0.072278
200,17,0.017030,0.000000
200,20,0.137066,0.060938
200,21,0.322781,0.000000
200,22,0.017819,0.126127
200,23,0.040028,0.106071
200,24,0.023108,0.000000
200,25,0.127577,0.282808
200,26,0.025118,0.000000
200,27,0.059577,0.060298
200,28,0.000000,0.023802
200,29,0.075587,0.000000
200,30,0.243622,0.017515
200,31,0.161005,0.000000
200,32,0.041200,0.000000
200,33,0.066628,0.000000
200,34,0.044085,0.119795
200,35,0.629907,0.112243
200,36,0.134447,0.000000
200,37,0.094256,0.000000
200,38,0.000000,0.013087
201,2,0.071934,0.000000
201,4,0.260096,0.000000
201,6,0.056802,0.278403
201,7,0.012963,0.409086
201,8,0.033992,0.000000
201,9,0.024594,0.387813
201,10,0.000000,0.018506
201,12,0.000000,0.057603
201,13,0.545178,0.118066
201,14,0.031908,0.000000
201,15,0.000000,0.104901
201,16,0.047184,0.000000
201,17,0.080073,0.061292
201,22,0.009792,0.042105
201,23,0.000000,0.074725
201,24,0.000000,0.008366
201,25,0.000000,0.100727
201,27,0.000000,0.179245
201,28,0.029914,0.000000
201,29,0.091094,0.000000
201,30,0.219130,0.056680
201,31,0.000000,0.091950
201,35,0.000000,0.546683
201,36,0.045850,0.146766
201,37,0.044142,0.020826
201,38,0.000000,0.020362
202,1,0.065300,0.000000
202,2,0.083605,0.104446
202,3,0.635814,0.041130
202,4,0.488747,0.000000
202,5,0.173233,0.000000
202,6,0.921126,0.143878
202,7,1.468526,0.000000
202,8,0.420035,0.000000
202,9,0.943386,0.000000
202,10,0.744770,0.071501
202,11,0.633343,0.000000
202,12,0.226693,0.000000
202,13,0.661329,0.037798
202,14,0.476565,0.000000
202,15,0.741550,0.000000
202,16,0.496344,0.382793
202,17,0.607239,0.000000
202,19,0.000000,0.053354
202,20,0.090598,0.000000
202,21,0.337384,1.068742
202,22,0.210785,0.134600
202,23,0.931167,0.000000
202,24,0.048645,0.009519
202,25,0.545542,0.091574
202,26,0.090852,0.000000
202,27,0.766780,0.011564
202,28,0.000000,0.033306
202,29,0.487433,0.374814
202,30,0.340116,0.207449
202,31,0.000000,0.051295
202,32,0.893462,0.000000
202,33,0.000000,0.084894
202,35,0.696618,0.076241
202,36,0.038124,0.000000
202,37,0.784141,0.089551
202,38,0.856883,0.023067
203,1,0.053512,0.000000
203,2,0.094847,0.000000
203,3,0.000000,0.473259
203,5,0.041849,0.162840
203,6,0.122282,0.659295
203,7,0.045598,0.476755
203,8,0.020616,0.103503
203,9,0.014050,0.193955
203,10,1.011123,0.058088
203,11,0.136975,0.000000
203,12,0.000000,0.088733
203,13,0.080351,0.163084
203,14,0.300215,0.166676
203,15,0.385717,0.380527
203,16,0.507530,0.415545
203,17,0.024073,0.097007
203,19,0.067422,0.000000
203,20,0.119481,0.000000
203,21,0.588271,0.016857
203,22,0.018671,0.017724
203,23,0.150090,0.016853
203,24,0.070783,0.043279
203,25,0.000000,0.093830
203,26,0.000000,0.452254
203,27,0.026936,0.079488
203,29,0.052972,0.438364
203,30,1.000310,0.021510
203,32,0.429766,0.328632
203,34,0.042556,0.053320
203,35,0.186754,0.230887
203,36,0.116681,0.916898
203,37,0.036267,0.000000
204,1,0.032981,0.073252
204,2,0.000000,0.161826
204,3,0.000000,0.284331
204,4,0.015769,0.000000
204,5,0.000000,0.037232
204,9,0.010243,0.051686
204,10,0.080190,0.014847
204,11,0.000000,0.413699
204,12,0.019594,0.000000
204,13,0.000000,0.038026
204,16,0.014248,0.143636
204,17,0.035460,0.000000
204,20,0.000000,0.080604
204,21,0.000000,0.177327
204,22,0.000000,0.080138
204,23,0.000000,0.440040
204,27,0.009663,0.010060
204,29,0.065905,0.039033
204,30,0.028431,0.044206
204,32,0.000000,0.311187
204,33,0.000000,0.054030
204,36,0.000000,0.150467
204,37,0.000000,0.013069
204,38,0.044551,0.023923
205,1,0.000000,0.059848
205,2,0.153782,0.000000
205,3,0.035111,0.000000
205,4,0.066948,0.049226
205,5,0.038092,0.000000
205,6,0.080963,0.231564
205,7,0.000000,0.059442
205,10,0.455025,0.000000
205,24,0.394347,0.000000
205,25,0.507331,0.113504
205,26,0.035824,0.000000
205,27,0.029972,0.000000
205,32,0.560517,0.000000
205,33,0.029061,0.000000
206,2,0.053287,0.063999
206,4,0.000000,0.414997
206,7,0.010907,0.000000
206,19,0.113756,0.000000
206,20,0.000000,0.063453
206,22,0.058091,0.000000
206,24,0.000000,0.394588
206,25,0.326035,0.153566
206,26,0.127325,0.054313
206,27,0.000000,0.021807
206,28,0.064188,0.000000
206,30,0.107571,0.301772
206,32,0.370499,0.329444
206,34,0.046219,0.014570
206,35,0.085693,0.000000
206,36,0.036439,0.000000
206,37,0.304157,0.000000
206,38,0.028066,0.254753
209,3,0.089852,0.000000
209,4,0.000000,0.070670
209,5,0.414032,0.000000
209,9,0.055354,0.230433
209,10,0.000000,0.423215
209,11,0.047497,0.000000
209,32,0.000000,0.297896
209,34,0.000000,0.006298
210,6,0.000000,0.019926
210,12,0.000000,0.078876
211,8,0.116336,0.018342
211,14,0.028420,0.000000
211,22,0.079485,0.000000
211,23,1.017554,0.000000
211,24,0.076839,0.000000
211,25,0.134681,0.000000
211,33,0.008099,0.000000
211,34,0.120320,0.006200
211,35,0.112921,0.000000
211,36,0.169123,0.000000
211,37,0.000000,0.038804
211,38,0.000000,0.024970
213,2,0.000000,0.034491
218,8,0.038255,0.000000
218,10,0.000000,0.010639
218,11,0.017078,0.000000
218,12,0.012405,0.000000
219,8,0.097685,0.000000
219,11,0.000000,0.051890
219,15,0.038246,0.000000
219,16,0.000000,0.065448
219,19,0.031789,0.000000
219,21,0.115384,0.018301
219,25,0.000000,0.025771
219,28,0.629489,0.000000
219,30,0.008785,0.000000
219,32,0.357962,0.164342
219,33,0.000000,0.114511
219,34,0.425539,0.000000
221,6,0.000000,0.236502
221,7,0.000000,0.068851
221,8,0.000000,0.059033
221,9,0.056873,0.097278
221,11,0.107521,0.000000
221,12,0.071827,0.060764
221,14,0.054823,0.173519
221,15,0.050597,0.000000
221,17,0.000000,0.055044
221,19,0.018327,0.789512
221,20,0.075921,0.000000
221,21,0.413375,0.000000
221,23,0.020709,0.066490
221,26,0.114786,0.213774
221,27,0.000000,0.343431
221,28,0.000000,0.059560
221,30,0.000000,0.020812
221,31,0.045087,0.159042
221,32,0.000000,0.024292
221,34,0.016792,0.429932
221,35,0.076060,0.386859
221,38,0.022697,0.054537
224,1,1.398602,0.054126
224,2,0.081914,0.078640
224,3,1.805815,0.000000
224,4,0.277636,0.000000
224,6,0.607832,0.000000
224,7,1.075002,0.398705
224,8,1.422838,0.000000
224,9,0.713335,0.350039
224,10,0.255197,0.041519
224,11,0.385834,0.000000
224,12,0.913473,0.108726
224,13,0.427977,0.029856
224,14,1.127479,0.117698
224,15,0.204725,0.000000
224,17,0.000000,0.329626
224,19,1.055202,0.247746
224,23,0.054031,0.000000
224,24,1.282146,0.000000
224,25,0.210026,0.000000
224,26,0.054736,0.000000
224,27,0.071670,0.017000
224,28,1.278039,1.637552
224,31,0.083732,0.072928
224,32,0.610967,0.504383
224,33,0.379017,0.000000
224,34,0.444975,0.060394
224,35,0.491608,0.109767
224,37,0.148251,0.000000
224,38,1.459899,0.000000
225,1,0.079463,0.463997
225,2,0.190023,0.101454
225,3,0.000000,0.028836
225,9,0.000000,0.060781
225,10,0.061499,0.084467
225,16,0.072304,0.254274
226,21,0.024636,0.000000
226,22,0.000000,0.065092
226,25,0.097970,0.056211
226,26,0.066706,0.050694
226,27,0.046932,0.000000
226,28,0.097613,0.000000
226,30,0.000000,0.086692
226,31,0.000000,0.099981
226,37,0.000000,0.263087
227,16,0.043320,0.000000
227,26,0.068773,0.000000
227,27,0.386012,0.000000
228,1,0.037351,0.000000
228,2,0.036046,0.061635
228,3,0.699300,0.000000
228,5,0.065815,0.000000
228,7,1.243532,0.000000
228,8,0.081036,0.021822
228,9,0.011922,0.000000
228,10,0.088759,0.040036
228,11,0.041885,0.000000
228,12,0.009240,0.000000
228,13,0.041758,0.022829
228,14,0.099103,0.000000
228,15,0.028150,0.000000
228,16,0.012487,0.000000
228,17,0.073436,0.000000
228,19,0.278464,0.522798
228,20,0.040331,0.058524
228,21,0.022784,0.095012
228,22,0.000000,0.092913
228,23,0.013832,0.054940
228,25,0.018396,0.078019
228,26,0.182910,0.114935
228,27,0.000000,0.334976
228,28,0.057531,0.174758
228,30,0.137033,0.024164
228,31,0.054076,0.089798
228,32,0.018652,0.047757
228,33,0.084935,0.063280
228,34,0.097276,0.314722
228,35,0.253364,0.335829
228,37,0.000000,0.038605
228,38,0.000000,0.120001
229,1,0.060837,0.000000
229,2,0.077987,0.000000
229,5,0.184948,0.102150
229,11,0.509579,0.147417
229,12,0.075503,0.162618
229,13,0.099828,0.082063
229,15,0.541643,0.073239
229,16,0.170050,0.060638
229,19,0.000000,0.042085
229,20,0.048905,0.000000
229,21,0.583677,0.173007
229,23,0.000000,0.026015
229,28,0.224340,0.000000
229,34,0.187216,0.025228
229,35,0.638702,0.126121
229,37,0.305264,0.000000
230,16,0.053260,0.000000
231,1,0.000000,0.038070
231,3,0.024803,0.000000
231,5,0.082269,0.056482
231,6,0.068503,0.000000
231,7,0.000000,0.041607
231,8,0.114840,0.099973
231,9,0.068317,0.116172
231,10,0.100809,0.075980
231,11,0.123170,0.366979
231,12,0.329191,0.063904
231,13,0.040092,0.118256
231,14,0.099109,0.329719
231,15,0.071273,0.097249
231,17,0.094467,0.101032
231,19,0.392767,0.161240
231,20,0.325154,0.017783
231,21,0.059387,0.097915
231,22,0.015848,1.146686
231,23,0.366970,0.009952
231,24,0.072432,0.297989
231,25,0.262661,0.000000
231,30,0.115816,0.000000
231,32,0.068793,0.248029
231,33,0.107124,0.079935
231,34,0.238770,0.509021
231,35,0.256511,0.328997
231,38,0.017387,0.000000
232,4,0.068956,0.099576
232,5,0.058315,0.151926
232,6,0.000000,0.049237
232,8,0.757843,0.139979
232,10,0.143127,0.080681
232,11,0.016961,0.072415
232,13,0.000000,0.470123
232,16,0.060921,0.048926
232,19,0.013162,0.000000
232,20,0.123894,0.000000
232,23,0.054169,0.000000
232,26,0.260534,0.174382
232,28,0.116607,0.029973
232,31,0.179327,0.061632
232,33,0.000000,0.363191
232,37,0.086970,0.079398
232,38,0.801488,0.185769
233,4,0.078741,0.247010
233,5,0.022604,0.073032
233,10,0.167714,0.000000
233,11,0.069428,0.000000
233,13,0.011626,0.077575
233,16,1.047431,0.000000
233,22,0.330408,0.014100
233,23,0.029240,0.145192
233,26,0.594218,0.066763
233,27,0.385222,0.063764
233,28,1.889216,0.805359
233,30,0.000000,0.101105
233,31,0.647437,0.017433
233,32,1.326795,0.000000
233,33,0.139258,0.602949
233,34,0.519129,0.436798
233,35,0.678257,0.207580
233,37,0.311406,0.014551
233,38,0.064990,0.015469
234,22,0.026934,0.000000
234,26,0.384466,0.000000
235,1,0.596001,0.022274
235,2,0.339172,0.053632
235,3,0.104240,0.000000
235,4,0.051044,0.000000
235,5,0.103908,0.000000
235,7,0.494906,0.000000
235,8,0.132859,0.000000
235,9,0.875584,0.026783
235,10,0.046667,0.047236
235,12,0.000000,0.048216
235,14,0.098319,0.059651
235,15,0.020463,0.000000
235,16,0.182561,0.000000
235,17,0.429237,0.000000
235,19,0.981587,0.210777
235,20,0.072754,0.198401
235,21,0.108594,0.361352
235,22,0.281367,0.023963
235,23,0.099590,0.000000
235,24,0.547250,0.139912
235,25,0.567837,0.255937
235,26,0.019010,0.000000
236,11,0.000000,0.015194
236,12,0.098288,0.000000
236,14,0.000000,0.011646
236,19,0.091772,0.000000
236,24,0.039738,0.401211
236,26,0.043325,0.300582
236,27,0.010479,0.000000
236,28,0.000000,0.057509
236,31,0.080184,0.000000
236,33,0.018207,0.000000
236,34,0.067882,0.012781
236,35,0.097709,0.048879
236,37,0.000000,0.242166
238,1,0.049359,0.000000
238,2,0.044097,0.091333
238,21,0.020653,0.102656
238,22,0.023682,0.000000
238,23,0.011185,0.000000
238,26,0.000000,0.036159
238,27,0.034217,0.000000
238,33,0.043299,0.000000
238,34,0.049478,0.037115
238,35,0.186663,0.000000
238,38,0.032747,0.000000
239,1,0.000000,0.036730
239,2,0.137872,0.072878
239,5,0.000000,0.029643
239,8,0.000000,0.118203
239,9,0.030104,0.000000
239,10,0.012966,0.000000
239,11,0.058323,0.000000
239,12,0.000000,0.503332
239,13,0.000000,0.285009
239,14,0.000000,0.036128
239,15,0.000000,0.108903
239,16,0.000000,0.177473
239,19,0.110146,0.301659
239,20,0.061610,0.013128
239,21,0.087600,0.000000
239,22,0.895518,0.000000
240,7,0.058897,0.000000
240,16,0.000000,0.028238
240,25,0.028966,0.038289
240,32,0.000000,0.055955
240,33,0.000000,0.045166
240,34,0.022429,0.000000
240,35,0.077417,0.606938
240,38,0.060531,0.000000
241,4,0.000000,0.015890
241,9,0.048634,0.369023
241,16,0.026648,0.000000
241,20,0.000000,0.107806
241,22,0.018421,0.000000
241,27,0.049637,0.000000
241,28,0.000000,0.032937
241,30,0.095644,0.080438
241,31,0.019820,0.040088
241,32,0.040344,0.000000
241,33,0.028442,0.000000
243,1,0.206286,0.145748
243,2,0.825709,0.000000
243,3,0.054026,0.035175
243,6,0.107612,0.418125
243,11,0.114665,0.023843
243,12,0.074813,0.000000
243,13,0.000000,0.076385
243,15,0.049828,0.136408
243,16,0.000000,0.008911
243,17,0.141756,0.000000
243,19,0.057313,0.144100
243,20,0.018387,0.000000
243,21,0.496076,0.025246
243,25,0.044802,0.000000
243,26,0.091828,0.047338
243,28,0.000000,0.125764
243,30,0.021638,0.000000
243,31,0.041447,0.050170
243,32,0.052450,0.000000
243,35,0.020686,0.000000
243,36,0.103279,0.027891
243,37,0.000000,0.026655
243,38,0.065820,0.067472
244,1,0.017520,0.000000
244,2,0.000000,0.024052
244,5,0.401438,0.081125
244,6,0.023582,0.253085
244,7,0.021694,0.000000
244,8,0.028706,0.000000
244,11,0.000000,0.200012
244,12,0.325997,0.000000
244,14,0.045863,0.000000
244,15,0.036450,0.029349
244,16,0.021546,0.242893
244,17,0.042340,0.000000
244,19,0.037773,0.021447
244,21,0.000000,0.040500
244,22,0.000000,0.237406
244,24,0.000000,0.082877
244,25,0.040569,0.000000
246,5,0.079329,0.000000
246,9,0.074565,0.340293
246,11,0.476419,0.000000
246,14,0.090399,0.271889
246,15,0.000000,0.352545
247,7,0.000000,0.318176
247,17,0.035483,0.041400
247,19,0.176165,0.148446
247,21,0.074843,0.440243
247,22,0.000000,0.100836
247,25,0.000000,0.394343
247,27,0.103709,0.195412
247,31,0.000000,0.378028
247,36,0.000000,0.035069
248,14,0.000000,0.024066
248,15,0.053847,0.222600
248,19,0.021584,0.000000
248,22,0.040609,0.000000
248,28,0.024216,0.000000
248,32,0.089457,0.000000
248,37,0.046501,0.000000
249,1,0.119582,0.000000
249,2,0.128785,0.385284
249,3,0.080556,0.097821
249,4,0.364238,0.286822
249,5,0.163148,0.077962
249,6,0.797080,0.000000
249,8,0.044801,0.000000
249,9,2.162269,0.061235
249,10,0.059354,0.000000
249,12,0.040990,0.370556
249,13,0.368923,0.049171
249,14,0.780341,0.091539
249,15,0.270138,0.000000
249,16,0.449287,0.276501
249,17,0.112929,0.037669
249,19,0.895630,0.075267
249,20,0.961329,0.219823
249,21,0.000000,0.426595
249,22,0.195876,0.000000
249,23,0.045891,0.017249
249,24,0.789951,0.102809
249,25,0.373566,0.020509
249,26,0.463715,0.093977
249,30,0.016587,0.263140
249,31,0.074487,0.068515
249,32,0.178300,0.154841
249,33,0.502447,0.404386
249,35,0.721731,0.389375
249,36,0.408476,0.015703
249,37,0.205298,0.313701
249,38,0.039214,0.699319
250,1,0.397091,0.000000
250,3,0.111312,0.000000
251,1,0.297347,0.290003
251,2,0.763807,0.000000
251,3,1.177862,0.091087
251,5,1.035176,0.234904
251,6,0.336466,0.284316
251,7,0.074197,0.085376
251,8,0.000000,0.085904
251,9,0.517386,0.022150
251,11,0.319280,0.047261
251,12,0.211960,0.000000
251,13,0.294497,0.110254
251,14,0.247321,0.364320
251,15,0.565189,0.030626
251,16,0.097369,0.054489
251,17,0.452253,0.272415
251,19,0.197471,0.442511
251,20,1.187784,0.783728
251,23,0.147474,0.029989
251,24,0.225710,0.580978
251,25,0.359699,0.017810
251,26,0.000000,0.394658
251,27,0.173730,0.023394
251,28,0.496485,0.074903
251,30,0.679511,0.465433
251,31,0.312866,0.000000
251,32,0.326122,0.018632
251,33,0.569497,0.395140
251,35,0.593744,0.658998
251,36,0.402030,0.061799
251,37,0.726194,0.278551
251,38,0.834842,0.165883
252,36,0.098929,0.000000
253,3,0.000000,0.017738
253,4,0.000000,0.061630
253,5,0.022454,0.000000
253,6,0.019619,0.000000
253,10,0.000000,0.063296
253,15,0.010971,0.000000
253,19,0.056433,0.000000
253,26,0.093789,0.000000
253,30,0.017246,0.000000
253,36,0.087784,0.100965
253,37,0.024730,0.000000
254,1,1.782158,0.190075
254,2,0.203333,0.190130
254,3,0.200341,0.307611
254,4,0.535255,0.547748
254,5,0.350327,0.264738
254,6,0.820085,0.070830
254,7,0.831186,0.019301
254,8,0.734065,0.072996
254,10,0.071143,0.064996
254,11,0.501450,0.423865
254,12,0.807218,0.000000
254,13,0.290825,0.049063
254,14,0.332650,0.230278
254,15,0.175280,0.017739
254,16,0.583792,0.000000
254,17,0.356763,0.047166
254,19,0.307829,0.207570
254,20,0.119781,0.332534
254,21,0.747171,0.046339
254,22,0.736849,0.000000
254,23,0.733008,0.000000
254,24,0.402244,0.071616
254,25,0.443237,0.023015
254,26,0.744554,0.052298
254,27,0.153886,0.000000
254,28,0.208953,0.079553
254,30,0.727939,0.361514
254,31,0.976515,0.053842
254,32,0.148462,0.000000
254,33,0.720235,0.251770
254,35,1.105285,0.699393
254,36,0.276647,0.156773
254,37,0.819021,0.412244
254,38,0.657351,0.091254
255,1,0.000000,0.342736
255,2,0.084179,0.000000
255,3,0.441882,0.050987
255,4,0.243123,0.072218
255,5,0.000000,0.553568
255,6,0.026162,0.046265
255,7,0.052610,0.000000
255,8,0.000000,0.025332
255,9,0.034024,0.626544
255,10,0.000000,0.028788
255,11,0.000000,0.162221
255,12,0.000000,0.014101
255,13,0.000000,0.269894
255,14,0.000000,0.660556
255,15,0.000000,0.009760
255,16,0.000000,0.345237
255,17,0.000000,0.110157
255,19,0.109008,0.518854
255,20,0.000000,0.049341
255,24,0.077646,0.018908
255,25,0.000000,0.050428
255,26,0.130984,0.521598
255,27,0.000000,0.044161
255,30,0.000000,0.014757
255,31,0.040433,0.136100
255,32,0.000000,0.121272
255,33,0.026589,0.148872
255,35,0.000000,0.096334
255,36,0.000000,0.044071
255,37,0.029960,0.468911
255,38,0.024458,0.349872
256,19,0.444967,0.000000
256,21,0.548280,0.099479
256,22,0.000000,0.014983
258,4,0.066581,0.000000
258,9,0.044912,0.000000
258,10,0.030960,0.000000
258,14,0.999722,0.000000
258,19,0.020445,0.000000
258,23,0.085570,0.000000
258,25,0.316173,0.000000
258,27,0.524158,0.355814
258,28,0.084807,0.026805
258,35,0.099671,0.032910
258,36,0.076407,0.207732
258,38,0.337610,0.039485
259,1,0.000000,0.057993
259,2,0.094122,0.075563
259,3,0.034109,0.727768
259,4,0.068962,0.041936
259,5,0.121881,0.070579
259,6,0.015553,0.273292
259,7,0.074704,0.078767
259,8,0.119482,0.000000
259,12,0.000000,0.082078
259,13,0.016296,0.133095
259,14,0.144147,0.053157
259,15,0.127743,0.260697
259,16,0.010016,0.086629
259,17,0.017702,0.139209
259,19,0.234318,0.165121
259,20,0.071993,0.283037
259,22,0.000000,0.345365
259,23,0.000000,0.131206
259,24,0.128498,0.331233
259,25,0.067689,0.047982
259,26,0.209372,0.749378
259,27,0.000000,0.058448
259,28,0.000000,0.281551
259,30,0.036630,0.409111
259,31,0.135680,0.080411
259,32,0.000000,0.337048
259,33,0.086275,0.159252
259,35,0.220988,1.047424
259,36,0.225940,0.343930
259,37,0.079336,0.087677
259,38,0.040857,0.071166
260,3,0.000000,0.053480
261,1,0.086420,0.000000
261,3,0.049799,0.048066
261,4,0.139570,0.000000
261,9,0.042172,0.065332
261,14,0.000000,0.442114
261,27,0.043333,0.016250
261,28,0.000000,0.174461
262,6,0.000000,0.068023
262,7,0.525243,0.039945
262,9,0.000000,0.187381
262,10,0.469626,0.052575
262,11,0.009603,0.000000
262,13,0.084624,0.043048
262,15,0.000000,0.659190
262,16,0.155218,0.000000
262,18,0.097083,0.000000
262,21,0.051634,0.000000
262,23,0.079595,0.000000
262,26,0.075868,0.043243
262,27,0.000000,0.267490
262,30,0.010825,0.007705
262,31,0.011902,0.000000
262,32,0.013075,0.050119
262,33,0.071640,0.000000
262,34,0.016494,0.025278
262,37,0.042317,0.000000
262,38,0.060787,0.000000
263,1,0.000000,0.025059
263,7,0.023956,0.000000
263,9,0.073432,0.114486
263,11,0.053120,0.000000
263,12,0.170252,0.202514
263,13,0.148303,0.075800
263,21,0.000000,0.072143
263,22,0.015916,0.000000
263,23,0.067980,0.000000
263,24,0.021253,0.000000
263,25,0.025868,0.294185
263,26,1.015846,0.076535
263,35,0.000000,0.382622
264,9,0.000000,0.085886
264,12,0.044923,0.000000
264,27,0.034294,0.072192
266,2,0.064146,0.000000
266,3,0.370821,0.000000
266,4,0.015829,0.000000
266,10,0.066017,0.000000
266,12,0.029572,0.000000
266,21,0.018003,0.013477
266,25,0.000000,0.084866
266,26,0.000000,0.011937
266,27,0.012104,0.345753
266,31,0.101594,0.193781
266,37,0.000000,0.049107
266,38,0.070746,0.559930
268,5,0.041697,0.580924
268,13,0.110424,0.000000
268,15,0.639041,0.000000
268,26,0.000000,0.016179
268,27,0.046058,0.000000
268,28,0.735038,0.000000
268,30,0.140251,0.000000
268,34,0.334330,0.102640
268,35,0.711354,0.375644
268,38,0.656244,0.000000
270,2,0.069162,0.000000
270,3,0.014924,0.000000
270,4,0.014365,0.040513
270,6,0.010379,0.041636
270,7,0.019352,0.000000
270,10,0.019150,0.181818
270,12,0.000000,0.036538
270,13,0.012251,0.000000
270,24,0.000000,0.085845
270,26,0.013417,0.000000
270,27,0.000000,0.022161
270,32,0.014790,0.000000
271,5,0.000000,0.023748
271,6,0.081915,0.099972
271,8,0.000000,0.016436
271,10,0.012537,0.164318
271,11,0.093381,0.000000
271,13,0.836839,0.135779
271,14,0.056588,0.018235
271,15,0.135382,0.097796
271,17,0.687956,0.090513
271,18,0.137846,0.293004
271,19,1.256905,0.137086
271,20,0.436589,0.092121
271,21,0.000000,0.159433
271,22,0.038022,0.940749
271,23,2.231550,0.000000
271,24,0.910684,0.089114
271,25,0.164258,0.000000
271,26,0.021384,0.000000
271,27,0.804028,0.299488
271,31,0.038181,0.037695
271,32,0.075508,0.188393
271,35,0.095001,0.066949
271,36,0.168879,0.070377
271,37,0.505848,0.098076
272,2,0.990535,0.338592
272,3,0.061687,0.394766
272,4,0.251672,0.156943
272,6,0.049401,0.269606
272,7,0.185222,0.079982
272,8,0.765031,0.379916
272,9,0.278412,0.539013
272,10,0.165413,0.399493
272,11,1.270064,0.644577
272,12,0.461267,0.354789
272,13,0.236486,0.836223
272,14,0.087945,0.290955
272,15,0.411639,0.409088
272,17,0.952684,0.622924
272,18,0.974310,0.174414
272,19,0.205648,0.631644
272,24,0.000000,0.070100
272,25,0.113478,0.171354
272,26,0.226346,0.352787
272,27,1.333053,0.610410
272,30,0.082781,0.449244
272,38,0.068904,0.780138
273,10,0.033311,0.008410
273,15,0.304085,0.000000
273,19,1.074285,0.000000
273,26,0.119761,0.000000
273,27,0.035739,0.000000
273,28,0.513024,0.000000
273,31,0.119165,0.029876
273,38,0.098620,0.000000
274,2,0.026554,0.000000
274,3,0.000000,0.052382
274,10,0.092406,0.000000
274,13,0.017243,0.000000
274,30,0.112809,0.000000
274,31,0.037746,0.000000
274,34,0.000000,0.144351
274,35,0.020223,0.049657
275,3,0.089987,0.425449
275,4,0.106003,0.118861
275,5,0.345881,0.037098
275,6,0.198052,0.059688
275,7,0.089771,0.092375
275,9,0.010472,0.077733
275,10,1.161527,0.333761
275,11,0.069443,0.924173
275,12,0.319260,0.256850
275,14,0.546635,0.000000
275,18,0.273316,0.194264
275,19,0.000000,0.065843
275,20,0.180809,0.786252
275,22,0.044395,0.136704
275,24,0.160734,0.000000
275,25,0.140345,0.457590
275,26,0.418395,0.240404
275,27,0.412485,0.112506
275,30,0.745960,0.071320
275,32,0.227056,0.026526
275,37,0.110556,0.450048
275,38,0.074783,0.107522
276,2,0.062935,0.340743
276,3,0.310775,0.000000
276,4,0.334979,0.353381
276,5,0.338360,0.016499
276,6,0.303034,0.000000
276,7,0.072240,0.683419
276,8,0.036208,0.000000
276,9,0.083515,0.021343
276,11,1.054322,0.000000
276,12,0.063213,0.000000
276,13,0.744512,0.552180
276,14,0.133957,0.000000
276,15,0.176595,0.646224
276,17,0.113391,0.124522
276,18,0.754475,0.000000
276,19,0.279426,0.097202
276,20,1.094938,0.092971
276,22,0.897688,0.156784
276,23,0.763504,0.407219
276,24,0.105180,0.521761
276,25,0.943910,0.034834
276,26,0.510143,0.073275
276,27,0.324779,0.038637
276,30,0.000000,0.502099
276,31,0.276284,0.050512
276,34,0.549817,0.000000
276,35,0.478957,0.000000
276,36,0.000000,0.041140
276,38,0.264049,0.663393
277,5,0.000000,0.154441
277,6,0.043599,0.135869
277,7,0.000000,0.307158
277,8,0.000000,0.258659
