sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2025-26,2024-25,1,38,5,false,2080,1523,38,3,54.73684210526316,40.078947368421055,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,1583.8646329653097,41.680648235929205,2023.2012538291706,53.242138258662386,,55,cdb305de770a,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2020-21,2019-20,6,33,5,false,1815,1611,37,7,55,48.81818181818182,,,,,,,1610,48.78787878787879,1424,43.15151515151515,0,0,0,0,1695.301034777738,51.37275862962843,1889.8577256362357,57.26841592837078,,55,978ae9b47040,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2021-22,2020-21,6,33,5,false,1897,1579,39,8,57.484848484848484,47.84848484848485,,,,,,,1602,48.54545454545455,1357,41.121212121212125,0,0,0,0,1696.7269527249339,51.415968264391935,1948.3770763737616,59.04172958708369,,55,f9ab0649ed9b,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2022-23,2021-22,6,33,5,false,1945,1557,32,4,58.93939393939394,47.18181818181818,,,,,,,1508,45.696969696969695,1378,41.75757575757576,0,0,0,0,1546.6671449169307,46.868701361119115,1891.1283164588897,57.306918680572416,,55,a69a01325955,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2023-24,2022-23,6,33,5,false,2059,1662,32,1,62.39393939393939,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,0,0,0,0,1658.4344757989352,50.25559017572531,2063.7756607568526,62.53865638657129,,55,e4d98525659c,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2024-25,2023-24,6,33,5,false,1909,1809,32,3,57.84848484848485,54.81818181818182,,,,,,,1706,51.696969696969695,1550,46.96969696969697,0,0,0,0,1816.580223264115,55.04788555345803,1967.7387625384267,59.62844734964929,,55,edfcfd27f053,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2025-26,2024-25,6,33,5,false,1876,1742,32,3,56.84848484848485,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,0,0,0,0,1683.786208877141,51.023824511428515,1836.2429515552965,55.64372580470595,,55,0dc2d2b17e58,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2020-21,2019-20,11,28,5,false,1589,1398,26,2,56.75,49.92857142857143,,,,,,,1381,49.32142857142857,1217,43.464285714285715,0,0,0,0,1479.2249890364383,52.82946389415851,1655.7903076097555,59.135368128919836,,55,a83cfb0fd829,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2021-22,2020-21,11,28,5,false,1572,1514,31,5,56.142857142857146,54.07142857142857,,,,,,,1521,54.32142857142857,1333,47.607142857142854,0,0,0,0,1545.5134787141992,55.19690995407854,1665.347428464466,59.47669387373093,,55,6b210852ed50,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2022-23,2021-22,11,28,5,false,1676,1515,27,2,59.857142857142854,54.107142857142854,,,,,,,1417,50.607142857142854,1331,47.535714285714285,0,0,0,0,1463.6943755683728,52.27479912744189,1650.0697479803805,58.931062427870735,,55,941b3f3ae3d9,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2023-24,2022-23,11,28,5,false,1705,1424,27,1,60.892857142857146,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,0,0,0,0,1412.0616730355432,50.430774036983685,1742.2839765979206,62.22442773564002,,55,025d70cb5565,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2024-25,2023-24,11,28,5,false,1808,1704,25,0,64.57142857142857,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,1656.4013083792024,59.15718958497151,1774.330247456927,63.36893740917596,,55,d7639030dcde,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2025-26,2024-25,11,28,5,false,1547,1489,24,0,55.25,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,0,0,0,0,1489.4444416753352,53.19444434554769,1572.6506898682223,56.166096066722226,,55,b5c18c2f39b5,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2020-21,2019-20,16,23,5,false,1319,1197,21,0,57.34782608695652,52.04347826086956,,,,,,,1165,50.65217391304348,1052,45.73913043478261,0,0,0,0,1237.3135049055645,53.796239343720195,1365.9245545013514,59.38802410875441,,55,622ca390c425,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2021-22,2020-21,16,23,5,false,1329,1304,23,2,57.78260869565217,56.69565217391305,,,,,,,1309,56.91304347826087,1184,51.47826086956522,0,0,0,0,1319.8662560216223,57.38548939224445,1421.448419931086,61.80210521439504,,55,0eef3ed62bd0,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2022-23,2021-22,16,23,5,false,1360,1106,23,2,59.130434782608695,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,1120.5017860161927,48.71746895722577,1384.8821461927735,60.212267225772756,,55,f8a4e38b18ca,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2023-24,2022-23,16,23,5,false,1438,1080,24,3,62.52173913043478,46.95652173913044,,,,,,,1084,47.130434782608695,933,40.56521739130435,0,0,0,0,1105.774817517078,48.07716597900339,1437.242098663642,62.48878689841922,,55,36f167db5055,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2024-25,2023-24,16,23,5,false,1402,1341,23,2,60.95652173913044,58.30434782608695,,,,,,,1341,58.30434782608695,1148,49.91304347826087,0,0,0,0,1341.3389414414,58.319084410495655,1396.6034150326716,60.721887610116156,,55,6c1812328774,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2025-26,2024-25,16,23,5,false,1346,1288,22,1,58.52173913043478,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,1210.7845477335868,52.642806423199424,1295.723295956614,56.33579547637452,,55,334a04b1176a,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2020-21,2019-20,21,18,5,false,1069,940,17,2,59.388888888888886,52.22222222222222,,,,,,,963,53.5,845,46.94444444444444,0,0,0,0,964.5965176764158,53.588695426467545,1082.3619207851907,60.13121782139948,,55,3828563d2a28,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2021-22,2020-21,21,18,5,false,1092,953,19,3,60.666666666666664,52.94444444444444,,,,,,,971,53.94444444444444,864,48,0,0,0,0,1010.4492908798748,56.136071715548596,1113.1702789064443,61.84279327258024,,55,a131d6c7c832,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2022-23,2021-22,21,18,5,false,1208,1181,15,1,67.11111111111111,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,0,0,0,0,1159.1329566977274,64.39627537209597,1181.9642927515897,65.66468293064388,,55,31d9909a9a64,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2023-24,2022-23,21,18,5,false,1210,913,17,1,67.22222222222223,50.72222222222222,,,,,,,909,50.5,800,44.44444444444444,0,0,0,0,986.9829695429262,54.83238719682923,1171.6112666058964,65.08951481143869,,55,5879fc9506cd,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2024-25,2023-24,21,18,5,false,1073,1047,15,1,59.611111111111114,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,0,0,0,0,1083.1214825517532,60.17341569731962,1099.6882625858416,61.09379236588009,,55,0f4f24f82c7f,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2025-26,2024-25,21,18,5,false,1067,950,15,1,59.27777777777778,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,0,0,0,0,939.2500791521638,52.180559952897994,1042.6865376201245,57.92702986778469,,55,0f8336277f6d,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2020-21,2019-20,26,13,5,false,718,687,12,1,55.23076923076923,52.84615384615385,,,,,,,695,53.46153846153846,628,48.30769230769231,0,0,0,0,716.2069535479587,55.09284258061221,765.9845827400795,58.92189098000612,,55,821356faeebe,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2021-22,2020-21,26,13,5,false,807,661,13,2,62.07692307692308,50.84615384615385,,,,,,,656,50.46153846153846,600,46.15384615384615,0,0,0,0,682.6930309215672,52.514848532428246,847.182119149027,65.16785531915592,,55,a122e4397299,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2022-23,2021-22,26,13,5,false,919,816,10,1,70.6923076923077,62.76923076923077,,,,,,,812,62.46153846153846,700,53.84615384615385,0,0,0,0,811.0383694575281,62.38756688134832,902.658516387285,69.43527049132962,,55,95658d7a85aa,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2023-24,2022-23,26,13,5,false,799,620,11,0,61.46153846153846,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,0,0,0,0,639.9664124973258,49.228185576717365,780.9396293111133,60.07227917777795,,55,72c93b86408c,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2024-25,2023-24,26,13,5,false,737,710,9,0,56.69230769230769,54.61538461538461,,,,,,,710,54.61538461538461,637,49,0,0,0,0,765.6749971066165,58.89807670050896,772.8959990335914,59.45353838719934,,55,ab53d0f632bd,-,none
CSXGC#1,1786823442-1464327,flat only f=1.0 flat=0.9046,2,false,2025-26,2024-25,26,13,5,false,726,740,11,1,55.84615384615385,56.92307692307692,,,,,,,741,57,639,49.15384615384615,0,0,0,0,725.2797952456688,55.79075348043606,719.4236789969609,55.340282999766224,,55,e6a60376dcb3,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2020-21,2019-20,1,38,5,false,2038,1657,43,7,53.63157894736842,43.60526315789474,,,,,,,1662,43.73684210526316,1422,37.421052631578945,0,0,0,0,1636.5239942450346,43.06642090118512,2042.8093025281473,53.7581395402144,,55,3f6463a88cbe,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2021-22,2020-21,1,38,5,false,2106,1883,43,7,55.421052631578945,49.55263157894737,,,,,,,1928,50.73684210526316,1633,42.973684210526315,0,0,0,0,1888.9612638784877,49.70950694417073,2196.0433230648896,57.79061376486552,,55,d38dfd3a9f75,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2022-23,2021-22,1,38,5,false,2023,1843,39,3,53.23684210526316,48.5,,,,,,,1846,48.578947368421055,1583,41.6578947368421,0,0,0,0,1838.762459022947,48.388485763761764,2069.2821948707606,54.45479460186212,,55,60e3ec178cb8,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2023-24,2022-23,1,38,5,false,2313,1809,40,4,60.86842105263158,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,0,0,0,0,1848.0006352101223,48.63159566342427,2321.524366368347,61.092746483377546,,55,7df5f95f1759,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2024-25,2023-24,1,38,5,false,2387,1828,35,1,62.81578947368421,48.10526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,0,0,0,0,1906.4479088178693,50.169681810996565,2337.0288879398677,61.50076020894389,,55,5062709cbae7,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2025-26,2024-25,1,38,5,false,2198,1523,36,2,57.8421052631579,40.078947368421055,,,,,,,1529,40.23684210526316,1375,36.18421052631579,0,0,0,0,1583.8646329653097,41.680648235929205,2126.3717765982883,55.95715201574443,,55,cdb305de770a,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2020-21,2019-20,6,33,5,false,1830,1607,37,7,55.45454545454545,48.696969696969695,,,,,,,1606,48.666666666666664,1420,43.03030303030303,0,0,0,0,1689.1091842205467,51.185126794562024,1904.5107590273135,57.71244724325192,,55,978ae9b47040,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2021-22,2020-21,6,33,5,false,1894,1579,38,7,57.39393939393939,47.84848484848485,,,,,,,1602,48.54545454545455,1357,41.121212121212125,0,0,0,0,1696.7269527249339,51.415968264391935,1971.7261551795084,59.749277429682074,,55,f9ab0649ed9b,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2022-23,2021-22,6,33,5,false,1916,1557,33,5,58.06060606060606,47.18181818181818,,,,,,,1508,45.696969696969695,1378,41.75757575757576,0,0,0,0,1546.6671449169307,46.868701361119115,1886.1434402810617,57.15586182669884,,55,a69a01325955,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2023-24,2022-23,6,33,5,false,2035,1659,32,2,61.666666666666664,50.27272727272727,,,,,,,1649,49.96969696969697,1431,43.36363636363637,0,0,0,0,1659.7462494722872,50.29534089309961,2026.5491335975928,61.41057980598766,,55,1ea949c45f20,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2024-25,2023-24,6,33,5,false,1964,1809,35,5,59.515151515151516,54.81818181818182,,,,,,,1706,51.696969696969695,1550,46.96969696969697,0,0,0,0,1816.580223264115,55.04788555345803,1987.0108573422608,60.21245022249275,,55,edfcfd27f053,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2025-26,2024-25,6,33,5,false,1869,1742,28,0,56.63636363636363,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,0,0,0,0,1680.5398035196665,50.925448591505045,1847.0377645613569,55.970841350344145,,55,0dc2d2b17e58,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2020-21,2019-20,11,28,5,false,1674,1374,28,3,59.785714285714285,49.07142857142857,,,,,,,1372,49,1197,42.75,0,0,0,0,1479.9708096461027,52.856100344503666,1686.3243298769846,60.22586892417802,,55,e646846b2675,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2021-22,2020-21,11,28,5,false,1659,1657,32,6,59.25,59.17857142857143,,,,,,,1685,60.17857142857143,1497,53.464285714285715,0,0,0,0,1640.2583475562685,58.58065526986673,1697.3323229478485,60.61901153385173,,55,e3079b53df62,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2022-23,2021-22,11,28,5,false,1633,1515,27,3,58.32142857142857,54.107142857142854,,,,,,,1417,50.607142857142854,1331,47.535714285714285,0,0,0,0,1463.6943755683728,52.27479912744189,1650.0614256916388,58.93076520327281,,55,941b3f3ae3d9,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2023-24,2022-23,11,28,5,false,1724,1420,27,1,61.57142857142857,50.714285714285715,,,,,,,1415,50.535714285714285,1257,44.892857142857146,0,0,0,0,1407.225169215091,50.25804175768182,1756.6210995797935,62.73646784213548,,55,025d70cb5565,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2024-25,2023-24,11,28,5,false,1796,1704,27,2,64.14285714285714,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,0,0,0,0,1656.4013083792024,59.15718958497151,1739.5328909571754,62.12617467704198,,55,d7639030dcde,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2025-26,2024-25,11,28,5,false,1583,1497,25,2,56.535714285714285,53.464285714285715,,,,,,,1469,52.464285714285715,1312,46.857142857142854,0,0,0,0,1497.3270878420508,53.47596742293039,1598.490943693001,57.08896227475004,,55,b5c18c2f39b5,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2020-21,2019-20,16,23,5,false,1386,1199,22,1,60.26086956521739,52.130434782608695,,,,,,,1165,50.65217391304348,1052,45.73913043478261,0,0,0,0,1237.36948985034,53.79867347175391,1407.121466830094,61.17919421000409,,55,622ca390c425,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2021-22,2020-21,16,23,5,false,1262,1292,27,6,54.869565217391305,56.17391304347826,,,,,,,1297,56.391304347826086,1172,50.95652173913044,0,0,0,0,1322.817933486501,57.513823195065264,1364.840529955055,59.34089260674152,,55,15fbcdd7335e,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2022-23,2021-22,16,23,5,false,1347,1106,23,2,58.56521739130435,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,0,0,0,0,1120.5017860161927,48.71746895722577,1389.4126919858934,60.40924747764754,,55,f8a4e38b18ca,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2023-24,2022-23,16,23,5,false,1435,1073,22,1,62.391304347826086,46.65217391304348,,,,,,,1084,47.130434782608695,933,40.56521739130435,0,0,0,0,1092.5958624965822,47.504167934634005,1450.1926784461418,63.05185558461486,,55,36f167db5055,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2024-25,2023-24,16,23,5,false,1416,1344,20,1,61.56521739130435,58.43478260869565,,,,,,,1344,58.43478260869565,1151,50.04347826086956,0,0,0,0,1341.3636474300463,58.32015858391505,1416.4697448580428,61.58564108078447,,55,c83eb4914263,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2025-26,2024-25,16,23,5,false,1344,1288,22,2,58.43478260869565,56,,,,,,,1289,56.04347826086956,1127,49,0,0,0,0,1210.7845477335868,52.642806423199424,1282.2242622779038,55.74888096860451,,55,334a04b1176a,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2020-21,2019-20,21,18,5,false,1073,940,17,2,59.611111111111114,52.22222222222222,,,,,,,963,53.5,845,46.94444444444444,0,0,0,0,964.5965176764158,53.588695426467545,1080.6221339919045,60.03456299955025,,55,3828563d2a28,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2021-22,2020-21,21,18,5,false,1103,953,18,2,61.27777777777778,52.94444444444444,,,,,,,971,53.94444444444444,864,48,0,0,0,0,1010.4492908798748,56.136071715548596,1139.9987083727115,63.33326157626175,,55,a131d6c7c832,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2022-23,2021-22,21,18,5,false,1198,1181,16,1,66.55555555555556,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,0,0,0,0,1159.1329566977274,64.39627537209597,1179.6436086136641,65.53575603409246,,55,31d9909a9a64,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2023-24,2022-23,21,18,5,false,1155,908,18,1,64.16666666666667,50.44444444444444,,,,,,,904,50.22222222222222,795,44.166666666666664,0,0,0,0,984.5605844996616,54.697810249981195,1154.848007942399,64.1582226634666,,55,5c9bee1e51ad,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2024-25,2023-24,21,18,5,false,1082,1047,17,1,60.111111111111114,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,0,0,0,0,1083.1214825517532,60.17341569731962,1095.7851097462649,60.87695054145916,,55,0f4f24f82c7f,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2025-26,2024-25,21,18,5,false,1100,950,16,2,61.111111111111114,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,0,0,0,0,939.2500791521638,52.180559952897994,1052.3517586411517,58.46398659117509,,55,0f8336277f6d,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2020-21,2019-20,26,13,5,false,665,647,12,1,51.15384615384615,49.76923076923077,,,,,,,655,50.38461538461539,588,45.23076923076923,0,0,0,0,685.7798935519593,52.752299503996866,758.3965325598383,58.33819481229526,,55,9e10f072ee0b,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2021-22,2020-21,26,13,5,false,772,664,12,2,59.38461538461539,51.07692307692308,,,,,,,656,50.46153846153846,600,46.15384615384615,0,0,0,0,685.4671515279134,52.72824242522411,833.3514476075069,64.10395750826976,,55,a122e4397299,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2022-23,2021-22,26,13,5,false,918,812,11,0,70.61538461538461,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,0,0,0,0,799.82001186357,61.524616297197696,883.6804164832894,67.97541665256072,,55,485d7e3d0d70,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2023-24,2022-23,26,13,5,false,827,620,11,0,63.61538461538461,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,0,0,0,0,639.9664124973258,49.228185576717365,790.8227603061046,60.83252002354651,,55,72c93b86408c,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2024-25,2023-24,26,13,5,false,661,723,11,1,50.84615384615385,55.61538461538461,,,,,,,723,55.61538461538461,650,50,0,0,0,0,761.6073810923554,58.585183160950415,729.897258725992,56.145942978922456,,55,56194c70a20a,-,none
CSXGC#1,1786823442-1464327,both f=1.1731 flat=0.9046 (the joint fit),3,false,2025-26,2024-25,26,13,5,false,834,774,11,2,64.15384615384616,59.53846153846154,,,,,,,775,59.61538461538461,673,51.76923076923077,0,0,0,0,743.8447884120676,57.218829877851356,801.19225940924,61.63017380071077,,55,fabaebae017c,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2020-21,2019-20,1,38,5,false,2122,1643,41,6,55.8421052631579,43.23684210526316,,,,,,,1648,43.36842105263158,1408,37.05263157894737,0,0,0,0,1669.3505561311092,43.930277792923924,2144.940933815369,56.44581404777287,,55,32c8720b8ca7,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2021-22,2020-21,1,38,5,false,2112,1771,46,11,55.578947368421055,46.60526315789474,,,,,,,1813,47.71052631578947,1518,39.94736842105263,0,0,0,0,1795.821297750242,47.25845520395374,2187.55030310712,57.56711323966105,,55,32e1523b1833,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2022-23,2021-22,1,38,5,false,2149,1964,37,2,56.55263157894737,51.68421052631579,,,,,,,1970,51.8421052631579,1715,45.13157894736842,0,0,0,0,1894.0896190932503,49.844463660348694,2152.757228266953,56.65150600702508,,55,e033f6fd3d01,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2023-24,2022-23,1,38,5,false,2336,1682,37,2,61.473684210526315,44.26315789473684,,,,,,,1653,43.5,1442,37.94736842105263,0,0,0,0,1767.1127709886825,46.50296765759691,2307.681850209431,60.72846974235345,,55,521570d465bf,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2024-25,2023-24,1,38,5,false,2164,1908,40,6,56.94736842105263,50.21052631578947,,,,,,,1890,49.73684210526316,1708,44.94736842105263,0,0,0,0,1984.839567078322,52.23262018627163,2185.385237612454,57.51013783190669,,55,d0f719155ebc,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2025-26,2024-25,1,38,5,false,2037,1510,39,4,53.60526315789474,39.73684210526316,,,,,,,1505,39.60526315789474,1351,35.55263157894737,0,0,0,0,1543.474601037023,40.61775265886902,1997.069825778788,52.55446909944179,,55,48751cc45a38,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2020-21,2019-20,6,33,5,false,1830,1533,34,3,55.45454545454545,46.45454545454545,,,,,,,1532,46.42424242424242,1346,40.78787878787879,0,0,0,0,1633.9301358946063,49.51303442104868,1876.5370922598202,56.8647603715097,,55,766db9af5b19,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2021-22,2020-21,6,33,5,false,1771,1635,36,6,53.666666666666664,49.54545454545455,,,,,,,1665,50.45454545454545,1420,43.03030303030303,0,0,0,0,1720.3871111352519,52.1329427616743,1873.894290932135,56.78467548279197,,55,cb58bcef7426,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2022-23,2021-22,6,33,5,false,1804,1681,32,2,54.666666666666664,50.93939393939394,,,,,,,1630,49.39393939393939,1502,45.515151515151516,0,0,0,0,1619.2396215333372,49.06786731919203,1841.960503220564,55.816984946077696,,55,7195073a1ac8,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2023-24,2022-23,6,33,5,false,2047,1673,31,0,62.03030303030303,50.696969696969695,,,,,,,1664,50.42424242424242,1446,43.81818181818182,0,0,0,0,1698.3726490258334,51.46583784926768,2049.758633110599,62.11389797304845,,55,afd3308b86a3,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2024-25,2023-24,6,33,5,false,1983,1616,28,1,60.09090909090909,48.96969696969697,,,,,,,1513,45.84848484848485,1357,41.121212121212125,0,0,0,0,1633.1332282355177,49.48888570410659,2001.9906304771916,60.66638274173308,,55,22b8639d7b16,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2025-26,2024-25,6,33,5,false,1895,1666,31,2,57.42424242424242,50.484848484848484,,,,,,,1588,48.121212121212125,1443,43.72727272727273,0,0,0,0,1595.046984756937,48.33475711384658,1858.0247235725228,56.30377950219766,,55,a8ccd8970a40,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2020-21,2019-20,11,28,5,false,1548,1364,29,3,55.285714285714285,48.714285714285715,,,,,,,1362,48.642857142857146,1187,42.392857142857146,0,0,0,0,1461.169658941802,52.18463067649293,1622.203265192368,57.93583089972743,,55,91ed60df1bb7,-,none
CSXGC#1,1786823442-1464327,CANARY f=1.0 flat=0.5 (must move the fifteen),4,false,2021-22,2020-21,11,28,5,false,1484,1501,31,6,53,53.607142857142854,,,,,,,1489,53.17857142857143,1301,46.464285714285715,0,0,0,0,1555.1847084944393,55.54231101765855,1630.50134348354,58.23219083869786,,55,08b0ffa5f435,-,none
