sweep,arm,season,start_gw,gw,n_moves,hit_net,out_played,wildcard_after,in_ids,hit,hold_net,hold_out_played,hold_weeks,out_was_captain
HITTUNE,no hits (wait),2023-24,6,22,1,39,true,false,353,false,36,true,11,false
HITTUNE,no hits (wait),2023-24,6,30,2,33,false,false,355|245,false,39,true,9,false
HITTUNE,no hits (wait),2023-24,6,9,1,-21,true,false,14,false,-9,true,2,false
HITTUNE,no hits (wait),2023-24,6,12,2,12,false,false,113|490,false,-11,false,12,false
HITTUNE,no hits (wait),2023-24,6,19,1,7,true,false,5,false,41,true,20,false
HITTUNE,no hits (wait),2023-24,6,24,1,22,true,false,134,false,0,true,15,false
HITTUNE,no hits (wait),2023-24,6,24,1,24,true,false,85,false,33,true,12,false
HITTUNE,no hits (wait),2023-24,6,25,1,-2,true,false,112,false,-1,false,2,false
HITTUNE,no hits (wait),2023-24,6,29,1,6,true,false,29,false,45,true,10,false
HITTUNE,no hits (wait),2023-24,6,31,1,21,true,false,263,false,24,true,8,false
HITTUNE,no hits (wait),2023-24,6,32,1,-12,true,false,14,false,40,true,7,false
HITTUNE,no hits (wait),2023-24,6,17,2,45,false,false,516|60,false,49,false,22,false
HITTUNE,no hits (wait),2023-24,6,17,1,18,true,false,290,false,-3,true,9,false
HITTUNE,no hits (wait),2023-24,6,18,1,9,true,false,526,false,-4,true,16,false
HITTUNE,no hits (wait),2023-24,6,27,1,14,false,false,321,false,-4,true,12,false
HITTUNE,no hits (wait),2023-24,6,33,1,24,true,false,362,false,7,true,6,false
HITTUNE,no hits (wait),2023-24,6,34,1,10,true,false,373,false,5,true,5,false
HITTUNE,no hits (wait),2023-24,6,35,1,-10,true,false,211,false,-10,true,4,true
HITTUNE,no hits (wait),2023-24,6,37,1,1,true,false,516,false,1,true,2,false
HITTUNE,no hits (wait),2023-24,6,8,1,15,false,false,265,false,35,true,11,false
HITTUNE,no hits (wait),2023-24,6,14,2,-12,true,false,291|664,false,-29,false,23,false
HITTUNE,no hits (wait),2023-24,6,15,2,14,true,false,31|275,false,44,true,16,false
HITTUNE,no hits (wait),2023-24,6,26,1,1,false,false,430,false,1,false,4,false
HITTUNE,no hits (wait),2024-25,6,22,1,1,true,false,329,false,3,false,1,false
HITTUNE,no hits (wait),2024-25,6,25,2,32,true,false,3|110,false,41,true,14,false
HITTUNE,no hits (wait),2024-25,6,31,1,8,true,false,207,false,8,true,2,false
HITTUNE,no hits (wait),2024-25,6,21,2,2,true,false,311|129,false,9,true,8,false
HITTUNE,no hits (wait),2024-25,6,23,1,4,true,false,327,false,4,true,3,false
HITTUNE,no hits (wait),2024-25,6,26,1,-19,true,false,78,false,-22,true,13,false
HITTUNE,no hits (wait),2024-25,6,27,1,-19,true,false,541,false,-16,true,3,false
HITTUNE,no hits (wait),2024-25,6,30,1,-15,true,false,129,false,-20,true,9,false
HITTUNE,no hits (wait),2024-25,6,33,1,1,true,false,755,false,1,true,6,false
HITTUNE,no hits (wait),2024-25,6,34,1,10,false,false,339,false,9,false,5,false
HITTUNE,no hits (wait),2024-25,6,15,1,5,true,false,18,false,27,true,24,false
HITTUNE,no hits (wait),2024-25,6,19,2,4,false,false,541|285,false,-6,false,10,false
HITTUNE,no hits (wait),2024-25,6,29,2,22,true,false,585|350,false,53,true,10,false
HITTUNE,no hits (wait),2024-25,6,32,1,11,true,false,650,false,-3,true,7,false
HITTUNE,no hits (wait),2024-25,6,9,2,3,true,false,311|372,false,-5,true,3,false
HITTUNE,no hits (wait),2024-25,6,11,2,-10,true,false,78|182,false,-119,true,28,false
HITTUNE,no hits (wait),2024-25,6,11,1,10,true,false,491,false,10,true,6,false
HITTUNE,no hits (wait),2024-25,6,12,2,2,true,false,82|573,false,-14,true,27,false
HITTUNE,no hits (wait),2024-25,6,14,2,-4,true,false,514|617,false,-23,true,8,false
HITTUNE,no hits (wait),2024-25,6,17,2,67,true,false,328|401,false,333,true,22,true
HITTUNE,no hits (wait),2025-26,6,17,1,25,true,false,21,false,14,true,3,false
HITTUNE,no hits (wait),2025-26,6,24,2,22,true,false,449|547,false,164,true,15,false
HITTUNE,no hits (wait),2025-26,6,27,1,-16,true,false,382,false,-4,false,1,false
HITTUNE,no hits (wait),2025-26,6,32,1,5,true,false,267,false,8,true,7,false
HITTUNE,no hits (wait),2025-26,6,35,2,6,true,false,430|497,false,4,true,4,false
HITTUNE,no hits (wait),2025-26,6,28,2,33,true,false,373|329,false,58,true,11,false
HITTUNE,no hits (wait),2025-26,6,36,1,-15,true,false,417,false,-15,true,3,false
HITTUNE,no hits (wait),2025-26,6,11,2,8,true,false,348|668,false,-43,true,28,false
HITTUNE,no hits (wait),2025-26,6,14,2,6,false,false,283|384,false,22,false,15,false
HITTUNE,no hits (wait),2025-26,6,14,1,14,true,false,82,false,46,true,13,false
HITTUNE,no hits (wait),2025-26,6,19,2,0,true,false,16|684,false,-8,true,20,false
HITTUNE,no hits (wait),2025-26,6,19,1,7,true,false,450,false,7,true,5,false
HITTUNE,no hits (wait),2025-26,6,19,1,1,true,false,403,false,2,false,2,false
HITTUNE,no hits (wait),2025-26,6,20,1,-3,true,false,488,false,0,true,4,false
HITTUNE,no hits (wait),2025-26,6,33,1,31,false,false,5,false,32,false,6,false
HITTUNE,no hits (wait),2025-26,6,15,1,-12,true,false,256,false,-10,true,4,false
HITTUNE,no hits (wait),2025-26,6,21,1,23,false,false,8,false,51,false,12,false
HITTUNE,no hits (wait),2025-26,6,25,2,20,true,false,624|21,false,59,true,14,false
HITTUNE,no hits (wait),2025-26,6,29,1,11,true,false,249,false,9,true,6,false
HITTUNE,no hits (wait),2025-26,6,31,2,-7,true,false,235|136,false,-17,true,8,false
HITTUNE,no hits (wait),2025-26,6,13,2,-21,true,false,6|237,false,-37,true,23,false
HITTUNE,no hits (wait),2020-21,11,17,1,20,true,false,277,false,20,true,5,false
HITTUNE,no hits (wait),2020-21,11,22,1,-20,true,false,162,false,-6,false,1,false
HITTUNE,no hits (wait),2020-21,11,35,1,-5,true,false,300,false,-5,true,4,false
HITTUNE,no hits (wait),2020-21,11,23,1,17,true,false,277,false,17,true,5,false
HITTUNE,no hits (wait),2020-21,11,26,2,26,false,false,254|271,false,26,false,3,false
HITTUNE,no hits (wait),2020-21,11,32,1,11,true,false,12,false,-2,true,7,false
HITTUNE,no hits (wait),2020-21,11,14,2,6,true,false,141|506,false,0,true,14,false
HITTUNE,no hits (wait),2020-21,11,16,2,17,true,false,306|302,false,112,true,23,false
HITTUNE,no hits (wait),2020-21,11,21,1,27,true,false,276,false,19,true,5,true
HITTUNE,no hits (wait),2020-21,11,28,2,34,true,false,388|570,false,11,true,11,true
HITTUNE,no hits (wait),2020-21,11,28,1,-10,true,false,435,false,-10,true,6,false
HITTUNE,no hits (wait),2020-21,11,31,1,14,true,false,102,false,6,true,4,false
HITTUNE,no hits (wait),2020-21,11,33,1,-1,true,false,224,false,2,true,6,false
HITTUNE,no hits (wait),2020-21,11,12,2,40,false,false,213|224,false,21,true,27,false
HITTUNE,no hits (wait),2020-21,11,18,1,35,true,false,556,false,49,true,13,false
HITTUNE,no hits (wait),2020-21,11,20,2,13,true,false,390|516,false,31,true,12,false
HITTUNE,no hits (wait),2020-21,11,29,1,20,true,false,69,false,22,true,10,false
HITTUNE,no hits (wait),2020-21,11,30,1,-7,true,false,254,false,28,true,9,false
HITTUNE,no hits (wait),2020-21,11,34,1,14,true,false,155,false,14,true,5,false
HITTUNE,no hits (wait),2020-21,11,36,1,-8,true,false,259,false,-8,true,3,false
HITTUNE,no hits (wait),2021-22,11,16,1,3,true,false,315,false,3,true,5,false
HITTUNE,no hits (wait),2021-22,11,25,1,-8,true,false,240,false,-9,true,2,false
HITTUNE,no hits (wait),2021-22,11,31,1,7,true,false,270,false,2,true,2,false
HITTUNE,no hits (wait),2021-22,11,35,1,0,true,false,138,false,0,true,4,false
HITTUNE,no hits (wait),2021-22,11,36,1,5,true,false,234,false,5,true,3,false
HITTUNE,no hits (wait),2021-22,11,37,1,4,true,false,154,false,4,true,2,false
HITTUNE,no hits (wait),2021-22,11,14,1,9,false,false,188,false,15,true,12,false
HITTUNE,no hits (wait),2021-22,11,17,1,-3,true,false,559,false,-13,true,14,false
HITTUNE,no hits (wait),2021-22,11,18,1,-34,true,false,142,false,-23,true,4,false
HITTUNE,no hits (wait),2021-22,11,20,1,-3,true,false,91,false,-22,true,12,false
HITTUNE,no hits (wait),2021-22,11,21,1,-14,true,false,450,false,-70,true,18,false
HITTUNE,no hits (wait),2021-22,11,22,1,15,false,false,584,false,9,true,17,false
HITTUNE,no hits (wait),2021-22,11,26,1,26,true,false,22,false,58,true,13,false
HITTUNE,no hits (wait),2021-22,11,27,1,11,true,false,681,false,26,true,2,false
HITTUNE,no hits (wait),2021-22,11,12,2,-14,true,false,230|581,false,-12,false,12,false
HITTUNE,no hits (wait),2021-22,11,13,1,-14,true,false,142,false,-10,true,2,false
HITTUNE,no hits (wait),2021-22,11,19,1,15,false,false,408,false,14,false,20,false
HITTUNE,no hits (wait),2021-22,11,23,1,-7,true,false,256,false,25,true,16,false
HITTUNE,no hits (wait),2021-22,11,28,1,4,true,false,23,false,-2,true,11,false
HITTUNE,no hits (wait),2021-22,11,29,1,10,true,false,265,false,9,true,10,false
HITTUNE,no hits (wait),2021-22,11,32,1,-2,true,false,67,false,-4,true,7,false
HITTUNE,no hits (wait),2021-22,11,33,1,14,true,false,200,false,12,true,6,false
HITTUNE,no hits (wait),2021-22,11,15,1,14,true,false,262,false,21,true,8,false
HITTUNE,no hits (wait),2021-22,11,24,1,-22,true,false,196,false,-40,true,13,false
HITTUNE,no hits (wait),2021-22,11,30,1,14,true,false,341,false,14,true,5,false
HITTUNE,no hits (wait),2021-22,11,34,1,0,true,false,315,false,0,true,5,false
HITTUNE,no hits (wait),2021-22,11,38,1,6,true,false,359,false,18,false,1,true
HITTUNE,no hits (wait),2022-23,11,25,1,4,true,false,104,false,4,true,6,false
HITTUNE,no hits (wait),2022-23,11,26,1,-9,true,false,465,false,-17,true,9,false
HITTUNE,no hits (wait),2022-23,11,15,2,-3,true,false,465|210,false,-4,false,1,false
HITTUNE,no hits (wait),2022-23,11,16,2,-15,true,false,301|237,false,-47,true,23,false
HITTUNE,no hits (wait),2022-23,11,23,1,13,true,false,407,false,21,true,6,false
HITTUNE,no hits (wait),2022-23,11,33,1,26,true,false,333,false,30,true,6,false
HITTUNE,no hits (wait),2022-23,11,18,1,13,true,false,593,false,14,true,4,false
HITTUNE,no hits (wait),2022-23,11,32,1,-6,true,false,124,false,-7,true,7,false
HITTUNE,no hits (wait),2022-23,11,36,1,8,false,false,106,false,8,false,3,false
HITTUNE,no hits (wait),2022-23,11,28,1,15,false,false,377,false,12,false,3,false
HITTUNE,no hits (wait),2022-23,11,17,2,10,true,false,307|346,false,-15,true,22,false
HITTUNE,no hits (wait),2022-23,11,17,1,10,true,false,160,false,9,true,6,false
HITTUNE,no hits (wait),2022-23,11,19,1,17,true,false,26,false,38,true,9,false
HITTUNE,no hits (wait),2022-23,11,21,1,11,true,false,484,false,18,true,6,false
HITTUNE,no hits (wait),2022-23,11,22,1,12,true,false,705,false,11,false,3,false
HITTUNE,no hits (wait),2022-23,11,24,1,14,true,false,81,false,45,true,15,false
HITTUNE,no hits (wait),2022-23,11,31,2,-2,true,false,335|295,false,-2,false,3,false
HITTUNE,no hits (wait),2022-23,11,35,1,-7,true,false,335,false,-2,true,2,false
HITTUNE,no hits (wait),2022-23,11,20,1,13,true,false,7,false,60,true,19,false
HITTUNE,no hits (wait),2022-23,11,27,1,8,true,false,357,false,21,true,12,false
HITTUNE,no hits (wait),2022-23,11,29,1,8,true,false,13,false,7,true,4,false
HITTUNE,no hits (wait),2022-23,11,34,1,20,false,false,377,false,20,false,5,false
HITTUNE,no hits (wait),2022-23,11,37,1,-1,true,false,116,false,-1,true,2,false
HITTUNE,no hits (wait),2023-24,11,27,1,14,false,false,321,false,-16,true,12,false
HITTUNE,no hits (wait),2023-24,11,31,1,-25,true,false,313,false,-29,true,8,false
HITTUNE,no hits (wait),2023-24,11,35,1,15,true,false,516,false,15,true,4,false
HITTUNE,no hits (wait),2023-24,11,13,2,3,true,false,664|602,false,53,true,17,false
HITTUNE,no hits (wait),2023-24,11,17,2,35,false,false,19|343,false,124,true,22,false
HITTUNE,no hits (wait),2023-24,11,17,1,21,true,false,290,false,27,true,9,false
HITTUNE,no hits (wait),2023-24,11,21,2,-15,true,false,516|342,false,1,false,18,false
HITTUNE,no hits (wait),2023-24,11,22,2,54,false,false,49|353,false,43,true,17,false
HITTUNE,no hits (wait),2023-24,11,25,1,-4,true,false,112,false,-1,true,2,false
HITTUNE,no hits (wait),2023-24,11,32,1,-12,true,false,14,false,43,true,7,true
HITTUNE,no hits (wait),2023-24,11,36,1,16,true,false,415,false,16,true,3,false
HITTUNE,no hits (wait),2023-24,11,24,1,19,true,false,526,false,19,true,10,false
HITTUNE,no hits (wait),2023-24,11,24,1,1,true,false,85,false,-12,true,13,false
HITTUNE,no hits (wait),2023-24,11,30,1,10,true,false,303,false,10,true,5,false
HITTUNE,no hits (wait),2023-24,11,30,1,-3,true,false,263,false,5,true,9,false
HITTUNE,no hits (wait),2023-24,11,30,1,30,false,false,5,false,43,true,9,false
HITTUNE,no hits (wait),2023-24,11,34,1,10,true,false,373,false,5,true,5,false
HITTUNE,no hits (wait),2023-24,11,37,1,2,true,false,211,false,2,true,2,false
HITTUNE,no hits (wait),2023-24,11,14,2,-18,true,false,373|43,false,-30,true,7,false
HITTUNE,no hits (wait),2023-24,11,18,1,-7,true,false,134,false,9,true,21,false
HITTUNE,no hits (wait),2023-24,11,26,1,1,false,false,430,false,1,false,4,false
HITTUNE,no hits (wait),2023-24,11,33,1,24,true,false,362,false,7,true,6,false
HITTUNE,no hits (wait),2024-25,11,32,1,14,false,false,650,false,5,false,7,false
HITTUNE,no hits (wait),2024-25,11,12,2,-2,true,false,82|236,false,-10,true,4,false
HITTUNE,no hits (wait),2024-25,11,15,1,16,true,false,541,false,14,true,6,false
HITTUNE,no hits (wait),2024-25,11,16,1,3,true,false,18,false,2,true,7,false
HITTUNE,no hits (wait),2024-25,11,31,2,30,true,false,401|350,false,36,true,8,false
HITTUNE,no hits (wait),2024-25,11,36,1,3,true,false,23,false,3,true,3,false
HITTUNE,no hits (wait),2024-25,11,19,2,54,false,false,401|247,false,73,false,9,false
HITTUNE,no hits (wait),2024-25,11,19,1,-3,true,false,235,false,-7,true,9,false
HITTUNE,no hits (wait),2024-25,11,25,1,10,true,false,18,false,-9,true,14,false
HITTUNE,no hits (wait),2024-25,11,34,2,29,true,false,327|235,false,18,true,5,false
HITTUNE,no hits (wait),2024-25,11,21,2,3,true,false,311|129,false,13,true,10,false
HITTUNE,no hits (wait),2024-25,11,23,1,-4,true,false,339,false,-3,true,2,false
HITTUNE,no hits (wait),2024-25,11,26,2,-4,true,false,110|74,false,8,true,13,false
HITTUNE,no hits (wait),2024-25,11,29,1,-5,true,false,129,false,-11,true,10,false
HITTUNE,no hits (wait),2024-25,11,14,2,-15,true,false,180|495,false,-11,false,7,false
HITTUNE,no hits (wait),2024-25,11,28,2,8,true,false,585|207,false,43,false,11,false
HITTUNE,no hits (wait),2024-25,11,28,1,-5,true,false,15,false,1,true,6,false
HITTUNE,no hits (wait),2025-26,11,24,1,30,true,false,449,false,175,true,15,false
HITTUNE,no hits (wait),2025-26,11,25,2,13,false,false,808|21,false,9,false,4,false
HITTUNE,no hits (wait),2025-26,11,25,1,22,false,false,624,false,44,true,14,false
HITTUNE,no hits (wait),2025-26,11,28,1,-3,true,false,119,false,2,true,3,false
HITTUNE,no hits (wait),2025-26,11,29,2,38,true,false,249|783,false,35,true,10,false
HITTUNE,no hits (wait),2025-26,11,29,1,14,true,false,343,false,-17,true,10,false
HITTUNE,no hits (wait),2025-26,11,33,2,40,true,false,260|517,false,27,true,6,false
HITTUNE,no hits (wait),2025-26,11,34,1,3,true,false,21,false,3,true,5,false
HITTUNE,no hits (wait),2025-26,11,13,2,21,false,false,16|74,false,-50,true,26,false
HITTUNE,no hits (wait),2025-26,11,15,1,13,true,false,387,false,10,true,4,false
HITTUNE,no hits (wait),2025-26,11,27,1,-16,true,false,382,false,-4,false,1,false
HITTUNE,no hits (wait),2025-26,11,31,2,-5,false,false,235|531,false,2,false,3,false
HITTUNE,no hits (wait),2025-26,11,35,1,-4,true,false,82,false,7,true,2,false
HITTUNE,no hits (wait),2025-26,11,37,2,12,true,false,5|237,false,12,false,2,false
HITTUNE,no hits (wait),2025-26,11,19,2,7,true,false,82|684,false,19,true,20,false
HITTUNE,no hits (wait),2025-26,11,19,1,5,true,false,21,false,0,false,1,false
HITTUNE,no hits (wait),2025-26,11,19,1,-13,true,false,414,false,-13,true,5,false
HITTUNE,no hits (wait),2025-26,11,20,2,-1,true,false,8|547,false,-7,true,15,false
HITTUNE,no hits (wait),2020-21,16,17,2,37,true,false,298|556,false,50,true,12,false
HITTUNE,no hits (wait),2020-21,16,22,2,-11,true,false,259|390,false,47,true,17,false
HITTUNE,no hits (wait),2020-21,16,34,1,14,true,false,155,false,14,true,5,false
HITTUNE,no hits (wait),2020-21,16,35,1,-5,true,false,300,false,-5,true,4,false
HITTUNE,no hits (wait),2020-21,16,36,1,9,true,false,390,false,9,true,3,false
HITTUNE,no hits (wait),2020-21,16,25,1,-2,true,false,277,false,-15,true,5,false
HITTUNE,no hits (wait),2020-21,16,27,1,21,false,false,570,false,26,true,12,false
HITTUNE,no hits (wait),2020-21,16,30,1,1,true,false,102,false,1,true,5,false
HITTUNE,no hits (wait),2020-21,16,31,1,-13,true,false,306,false,-13,true,5,false
HITTUNE,no hits (wait),2020-21,16,33,1,7,true,false,12,false,10,true,6,false
HITTUNE,no hits (wait),2020-21,16,21,2,5,true,false,388|67,false,1,false,4,false
HITTUNE,no hits (wait),2020-21,16,21,1,27,true,false,276,false,0,false,1,true
HITTUNE,no hits (wait),2020-21,16,24,1,13,true,false,271,false,-2,true,15,false
HITTUNE,no hits (wait),2020-21,16,26,1,7,true,false,557,false,7,true,13,false
HITTUNE,no hits (wait),2020-21,16,23,1,-17,true,false,164,false,-43,true,9,false
HITTUNE,no hits (wait),2020-21,16,28,1,14,true,false,383,false,11,true,11,false
HITTUNE,no hits (wait),2020-21,16,29,1,-7,true,false,435,false,-7,true,5,false
HITTUNE,no hits (wait),2020-21,16,32,1,-8,true,false,166,false,-2,true,7,false
HITTUNE,no hits (wait),2021-22,16,31,1,13,true,false,341,false,-5,true,8,false
HITTUNE,no hits (wait),2021-22,16,33,1,14,true,false,138,false,7,true,6,false
HITTUNE,no hits (wait),2021-22,16,36,1,5,true,false,234,false,-4,true,3,false
HITTUNE,no hits (wait),2021-22,16,20,1,1,true,false,353,false,-24,true,19,false
HITTUNE,no hits (wait),2021-22,16,32,1,10,true,false,259,false,12,true,7,false
HITTUNE,no hits (wait),2021-22,16,34,1,29,true,false,40,false,29,true,5,false
HITTUNE,no hits (wait),2021-22,16,35,1,16,true,false,180,false,16,true,4,false
HITTUNE,no hits (wait),2021-22,16,24,1,10,true,false,196,false,15,true,9,false
HITTUNE,no hits (wait),2021-22,16,37,1,3,true,false,154,false,3,true,2,false
HITTUNE,no hits (wait),2021-22,16,19,1,2,true,false,138,false,1,true,2,false
HITTUNE,no hits (wait),2021-22,16,21,1,19,true,false,240,false,19,true,6,false
HITTUNE,no hits (wait),2021-22,16,22,1,-7,true,false,468,false,-9,true,6,false
HITTUNE,no hits (wait),2021-22,16,23,1,-11,true,false,679,false,-2,true,3,false
HITTUNE,no hits (wait),2021-22,16,25,1,-7,true,false,584,false,4,true,14,false
HITTUNE,no hits (wait),2021-22,16,26,1,13,true,false,267,false,17,true,11,false
HITTUNE,no hits (wait),2021-22,16,28,1,18,true,false,6,false,18,true,6,false
HITTUNE,no hits (wait),2021-22,16,30,2,19,true,false,357|505,false,85,true,9,true
HITTUNE,no hits (wait),2021-22,16,17,2,8,false,false,559|422,false,44,false,22,false
HITTUNE,no hits (wait),2021-22,16,18,1,-2,true,false,76,false,-37,true,21,false
HITTUNE,no hits (wait),2021-22,16,27,1,9,true,false,22,false,20,true,12,false
HITTUNE,no hits (wait),2022-23,16,26,1,11,true,false,357,false,-16,true,13,false
HITTUNE,no hits (wait),2022-23,16,27,1,11,true,false,526,false,-3,true,4,false
HITTUNE,no hits (wait),2022-23,16,33,1,-3,true,false,307,false,-15,true,6,false
HITTUNE,no hits (wait),2022-23,16,18,1,23,false,false,80,false,51,true,19,false
HITTUNE,no hits (wait),2022-23,16,19,2,25,true,false,26|301,false,39,true,9,true
HITTUNE,no hits (wait),2022-23,16,19,1,13,true,false,7,false,40,true,20,false
HITTUNE,no hits (wait),2022-23,16,20,1,20,true,false,332,false,-18,true,12,false
HITTUNE,no hits (wait),2022-23,16,28,1,15,false,false,377,false,21,false,11,false
HITTUNE,no hits (wait),2022-23,16,29,1,5,true,false,335,false,-2,true,3,false
HITTUNE,no hits (wait),2022-23,16,21,1,33,false,false,285,false,33,false,5,false
HITTUNE,no hits (wait),2022-23,16,24,1,4,true,false,478,false,-12,true,9,false
HITTUNE,no hits (wait),2022-23,16,35,2,7,false,false,312|116,false,1,false,4,false
HITTUNE,no hits (wait),2022-23,16,23,2,49,true,false,283|107,false,189,true,14,false
HITTUNE,no hits (wait),2022-23,16,25,1,4,true,false,81,false,12,true,14,false
HITTUNE,no hits (wait),2022-23,16,31,1,-5,true,false,295,false,-3,true,4,false
HITTUNE,no hits (wait),2022-23,16,32,2,16,true,false,285|124,false,10,true,7,false
HITTUNE,no hits (wait),2022-23,16,37,2,4,false,false,318|13,false,4,false,2,true
HITTUNE,no hits (wait),2023-24,16,33,1,26,true,false,355,false,38,true,6,false
HITTUNE,no hits (wait),2023-24,16,18,1,-3,true,false,516,false,1,true,3,false
HITTUNE,no hits (wait),2023-24,16,19,1,6,true,false,20,false,62,true,20,false
HITTUNE,no hits (wait),2023-24,16,22,1,17,true,false,342,false,11,true,4,false
HITTUNE,no hits (wait),2023-24,16,27,1,-13,true,false,134,false,-47,true,12,false
HITTUNE,no hits (wait),2023-24,16,31,1,42,true,false,362,false,59,true,8,false
HITTUNE,no hits (wait),2023-24,16,35,1,29,true,false,211,false,29,true,4,false
HITTUNE,no hits (wait),2023-24,16,37,1,5,true,false,341,false,5,true,2,false
HITTUNE,no hits (wait),2023-24,16,30,1,15,true,false,263,false,25,true,9,false
HITTUNE,no hits (wait),2023-24,16,34,1,10,true,false,373,false,5,true,5,false
HITTUNE,no hits (wait),2023-24,16,36,1,16,true,false,415,false,16,true,3,false
HITTUNE,no hits (wait),2023-24,16,25,1,19,true,false,526,false,17,true,9,false
HITTUNE,no hits (wait),2023-24,16,32,1,-12,true,false,14,false,30,true,7,false
HITTUNE,no hits (wait),2023-24,16,32,1,-33,true,false,293,false,-9,true,3,true
HITTUNE,no hits (wait),2023-24,16,17,2,35,false,false,19|343,false,159,true,15,false
HITTUNE,no hits (wait),2023-24,16,21,2,14,true,false,290|353,false,56,false,18,false
HITTUNE,no hits (wait),2023-24,16,24,1,24,true,false,85,false,37,true,12,false
HITTUNE,no hits (wait),2023-24,16,26,1,-10,true,false,430,false,-9,true,3,false
HITTUNE,no hits (wait),2023-24,16,29,2,15,false,false,355|265,false,24,false,8,false
HITTUNE,no hits (wait),2024-25,16,20,2,2,false,false,235|232,false,55,false,19,false
HITTUNE,no hits (wait),2024-25,16,25,2,23,false,false,447|78,false,16,true,14,false
HITTUNE,no hits (wait),2024-25,16,29,1,20,true,false,110,false,26,true,10,false
HITTUNE,no hits (wait),2024-25,16,30,1,-16,true,false,585,false,-18,true,9,false
HITTUNE,no hits (wait),2024-25,16,31,1,12,false,false,18,false,14,false,8,false
HITTUNE,no hits (wait),2024-25,16,32,1,10,true,false,350,false,19,true,7,false
HITTUNE,no hits (wait),2024-25,16,33,1,5,true,false,401,false,5,true,6,false
HITTUNE,no hits (wait),2024-25,16,19,2,64,false,false,401|398,false,81,false,9,false
HITTUNE,no hits (wait),2024-25,16,21,2,2,true,false,311|129,false,-1,true,11,false
HITTUNE,no hits (wait),2024-25,16,23,2,0,true,false,339|720,false,-36,true,16,false
HITTUNE,no hits (wait),2024-25,16,26,1,-6,true,false,3,false,-6,true,5,false
HITTUNE,no hits (wait),2024-25,16,28,2,-31,true,false,541|207,false,-21,false,5,false
HITTUNE,no hits (wait),2024-25,16,34,1,14,true,false,168,false,1,true,5,false
HITTUNE,no hits (wait),2025-26,16,30,1,-9,true,false,235,false,-6,true,9,false
HITTUNE,no hits (wait),2025-26,16,35,1,11,true,false,691,false,11,true,4,false
HITTUNE,no hits (wait),2025-26,16,20,2,-10,true,false,8|547,false,-14,true,13,false
HITTUNE,no hits (wait),2025-26,16,20,1,1,true,false,450,false,2,true,4,false
HITTUNE,no hits (wait),2025-26,16,32,1,33,true,false,260,false,32,true,7,false
HITTUNE,no hits (wait),2025-26,16,33,1,20,false,false,407,false,20,false,6,false
HITTUNE,no hits (wait),2025-26,16,34,1,21,false,false,82,false,21,false,5,false
HITTUNE,no hits (wait),2025-26,16,31,1,-6,true,false,485,false,0,true,3,false
HITTUNE,no hits (wait),2025-26,16,19,2,1,true,false,16|343,false,-6,false,6,false
HITTUNE,no hits (wait),2025-26,16,25,2,24,false,false,624|21,false,72,true,14,false
HITTUNE,no hits (wait),2025-26,16,28,2,33,true,false,373|329,false,36,false,8,false
HITTUNE,no hits (wait),2025-26,16,29,1,6,true,false,249,false,6,true,6,true
HITTUNE,no hits (wait),2025-26,16,36,1,0,true,false,5,false,0,true,3,false
HITTUNE,no hits (wait),2025-26,16,21,1,1,true,false,684,false,-9,true,11,false
HITTUNE,no hits (wait),2025-26,16,24,1,-5,true,false,382,false,0,true,4,false
HITTUNE,no hits (wait),2025-26,16,27,2,38,true,false,449|791,false,139,true,12,false
HITTUNE,no hits (wait),2020-21,21,24,1,32,true,false,572,false,25,false,6,false
HITTUNE,no hits (wait),2020-21,21,36,1,13,true,false,558,false,13,true,3,false
HITTUNE,no hits (wait),2020-21,21,22,1,-20,true,false,162,false,-6,true,2,false
HITTUNE,no hits (wait),2020-21,21,22,1,-8,true,false,81,false,-5,false,1,false
HITTUNE,no hits (wait),2020-21,21,25,1,-11,true,false,277,false,-11,true,6,false
HITTUNE,no hits (wait),2020-21,21,31,1,26,true,false,155,false,28,true,8,false
HITTUNE,no hits (wait),2020-21,21,33,1,5,true,false,156,false,-6,false,2,false
HITTUNE,no hits (wait),2020-21,21,34,1,6,true,false,370,false,6,true,5,false
HITTUNE,no hits (wait),2020-21,21,35,1,-18,true,false,300,false,-10,false,1,false
HITTUNE,no hits (wait),2020-21,21,37,1,8,false,false,233,false,8,false,2,false
HITTUNE,no hits (wait),2020-21,21,26,1,16,false,false,271,false,16,false,2,false
HITTUNE,no hits (wait),2020-21,21,28,1,17,true,false,570,false,17,true,6,false
HITTUNE,no hits (wait),2020-21,21,29,1,-7,true,false,435,false,3,true,10,false
HITTUNE,no hits (wait),2020-21,21,30,1,4,true,false,102,false,-1,true,3,false
HITTUNE,no hits (wait),2020-21,21,23,1,2,true,false,273,false,-2,true,2,false
HITTUNE,no hits (wait),2020-21,21,27,1,19,false,false,12,false,30,false,12,false
HITTUNE,no hits (wait),2020-21,21,32,1,-13,true,false,68,false,-13,true,5,false
HITTUNE,no hits (wait),2021-22,21,28,1,4,true,false,23,false,-2,true,11,false
HITTUNE,no hits (wait),2021-22,21,30,1,14,true,false,341,false,2,true,7,false
HITTUNE,no hits (wait),2021-22,21,35,1,-2,true,false,681,false,-2,true,4,false
HITTUNE,no hits (wait),2021-22,21,22,2,39,false,false,475|584,false,44,false,17,false
