sweep,run_id,variant,variant_index,is_baseline,season,prior_season,start_gw,weeks,bank_up_to,infeasible,policy_points,hold_points,moves,hits,policy_per_gw,hold_per_gw,frozen_points,frozen_per_gw,frozen_captain_points,frozen_captain_per_gw,weekly_points,weekly_per_gw,hold_fixedcap_points,hold_fixedcap_per_gw,hold_nocap_points,hold_nocap_per_gw,decision_weeks,consulted_weeks,weighed_weeks,banked_weeks,free_at_decision,band_ready_weeks,band_moves,band_run_moves,band_worse_moves,band_exposure,ftv_weeks,ftv_priced_weeks,ftv_gate_calls,ftv_flips,ftv_mean_charge,ftv_mean_load,wc_trig_offered,wc_trig_weeks,wc_trig_weighed,wc_trig_gw,wc_trig_value,wc_trig_bar,bb_trig_offered,bb_trig_weeks,bb_trig_weighed,bb_trig_gw,bb_trig_value,bb_trig_bar,fh_trig_offered,fh_trig_weeks,fh_trig_weighed,fh_trig_gw,fh_trig_value,fh_trig_bar,prep_weeks,prep_credit_weeks,prep_bench_sum,prep_captain_sum,dose_act_doubles,dose_act_blanks,dose_late_doubles,dose_late_blanks,bench_boost_gw,bench_boost_pts,triple_captain_gw,triple_captain_pts,bench_boost_oracle_gw,bench_boost_oracle_pts,bench_boost_median_pts,bench_boost_threshold_pts,bench_boost_bar_pts,triple_captain_oracle_gw,triple_captain_oracle_pts,triple_captain_median_pts,triple_captain_threshold_pts,triple_captain_bar_pts,hold_xpoints,hold_xpoints_per_gw,policy_xpoints,policy_xpoints_per_gw,setting,min_expected_minutes,squad_hash,oracle,oracle_kind
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2025-26,2024-25,11,28,5,false,1590,1489,25,0,56.785714285714285,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,26,26,14,0,2.5384615384615383,26,25,12,5,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,11,0,0,,,,,,,,,,,1489.4444416753352,53.19444434554769,1615.1001647501112,57.6821487410754,,55,b5c18c2f39b5,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2020-21,2019-20,16,23,5,false,1428,1189,23,2,62.08695652173913,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,21,21,13,0,1.8095238095238095,21,23,7,11,-8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,34,32,23,26,3,19,8,,,,,,,,,,,1229.9728241965981,53.47707931289557,1451.6585471286844,63.11558900559498,,55,38103e5146cf,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2021-22,2020-21,16,23,5,false,1393,1260,25,2,60.56521739130435,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,21,21,20,0,1.1428571428571428,21,25,10,7,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,57,61,27,36,23,26,6,,,,,,,,,,,1299.404660675238,56.495854811966865,1474.3686498960808,64.10298477809047,,55,88076620b267,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2022-23,2021-22,16,23,5,false,1442,1106,22,1,62.69565217391305,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,21,21,14,0,2.142857142857143,21,22,11,4,11,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,14,36,14,29,4,34,18,,,,,,,,,,,1120.5017860161925,48.71746895722576,1458.3199920836776,63.405217047116416,,55,f8a4e38b18ca,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2023-24,2022-23,16,23,5,false,1388,1077,24,2,60.34782608695652,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,21,21,15,0,1.7142857142857142,21,24,8,6,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,17,34,4,37,4,,,,,,,,,,,1097.4323663170342,47.71445070943627,1472.559668459194,64.0243334112693,,55,36f167db5055,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2024-25,2023-24,16,23,5,false,1477,1336,22,1,64.21739130434783,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,21,21,15,0,1.6666666666666667,21,22,11,5,15,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,10,8,33,20,0,0,,,,,,,,,,,1341.1098827586973,58.30912533733466,1485.3815248439205,64.58180542799654,,55,35d18512b286,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2025-26,2024-25,16,23,5,false,1425,1288,22,2,61.95652173913044,56,,,,,,,1289,56.04347826086956,1127,49,21,21,13,0,2,21,22,7,7,0,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,2,0,0,,,,,,,,,,,1210.7845477335868,52.642806423199424,1331.7527388522478,57.90229299357599,,55,334a04b1176a,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2020-21,2019-20,21,18,5,false,1120,942,20,4,62.22222222222222,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,16,16,13,0,1.25,16,20,5,11,-12,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,32,23,26,23,26,3,35,19,,,,,,,,,,,965.0577004029183,53.614316689051016,1130.8018194452682,62.822323302514896,,55,3828563d2a28,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2021-22,2020-21,21,18,5,false,1047,944,19,1,58.166666666666664,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,16,16,15,0,1.1875,16,19,7,6,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,59,25,51,19,36,17,26,6,,,,,,,,,,,1001.6196502423109,55.64553612457283,1144.9054262072705,63.60585701151503,,55,2614de13199f,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2022-23,2021-22,21,18,5,false,1251,1181,18,1,69.5,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,16,16,10,0,2.25,16,18,8,5,-1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,36,14,28,10,29,11,34,18,,,,,,,,,,,1158.6929566977274,64.37183092765152,1220.0121599153445,67.77845332863025,,55,31d9909a9a64,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2023-24,2022-23,21,18,5,false,1174,909,19,2,65.22222222222223,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,16,16,12,0,1.8125,16,19,5,5,-1,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,17,17,17,34,6,37,4,,,,,,,,,,,983.9104970154252,54.661694278634734,1170.5259374084612,65.02921874491452,,55,5879fc9506cd,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2024-25,2023-24,21,18,5,false,1114,1047,16,0,61.888888888888886,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,16,16,10,0,1.9375,16,16,8,4,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,6,8,33,9,0,0,,,,,,,,,,,1083.1214825517532,60.17341569731962,1161.7860929494304,64.54367183052392,,55,0f4f24f82c7f,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2025-26,2024-25,21,18,5,false,1138,950,16,1,63.22222222222222,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,16,16,7,0,2.625,16,16,7,5,2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,2,0,0,,,,,,,,,,,939.2500791521638,52.180559952897994,1090.8144320239471,60.600801779108174,,55,0f8336277f6d,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2020-21,2019-20,26,13,5,false,772,638,11,0,59.38461538461539,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,11,11,8,0,1.6363636363636365,11,11,2,7,-8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,12,23,10,11,35,13,0,0,,,,,,,,,,,670.4208553775125,51.57083502903942,815.451727700573,62.72705597696715,,55,d47cf2db42a3,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2021-22,2020-21,26,13,5,false,808,636,14,2,62.15384615384615,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,11,11,10,0,1.1818181818181819,11,14,5,1,8,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,19,28,4,36,17,28,4,,,,,,,,,,,683.4259804919013,52.571229268607794,889.1535851605931,68.39642962773793,,55,1283622164da,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2022-23,2021-22,26,13,5,false,945,812,12,0,72.6923076923077,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,11,11,7,0,2.090909090909091,11,12,6,2,0,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,28,10,12,4,29,8,34,18,,,,,,,,,,,799.3800118635701,61.49077014335155,936.0746015681472,72.00573858216516,,55,485d7e3d0d70,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2023-24,2022-23,26,13,5,false,825,620,12,0,63.46153846153846,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,11,11,6,0,2.272727272727273,11,12,6,3,7,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,17,13,15,1,34,0,37,4,,,,,,,,,,,639.9664124973258,49.228185576717365,834.1035159836124,64.16180892181634,,55,72c93b86408c,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2024-25,2023-24,26,13,5,false,793,710,8,0,61,54.61538461538461,,,,,,,710,54.61538461538461,637,49,11,11,6,0,3.6363636363636362,11,8,6,1,6,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,6,8,6,4,33,7,0,0,,,,,,,,,,,765.6749971066165,58.89807670050896,807.5678460738702,62.12060354414386,,55,ab53d0f632bd,-,none
TAPERX#1,1787063721-2753083,"flat, levers on",2,false,2025-26,2024-25,26,13,5,false,830,761,11,1,63.84615384615385,58.53846153846154,,,,,,,762,58.61538461538461,660,50.76923076923077,11,11,7,0,1.7272727272727273,11,11,3,4,-2,0,,,,,,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,8,10,8,10,33,10,0,0,,,,,,,,,,,708.4052335728627,54.492710274835595,783.6771000654009,60.28285385118468,,55,e2397dc452c0,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2020-21,2019-20,1,38,5,false,2258,1711,43,5,59.421052631578945,45.026315789473685,,,,,,,1711,45.026315789473685,1471,38.71052631578947,36,36,29,0,1.4722222222222223,32,38,14,12,0,36,36,83,7,2.046687687760207,1.0282098765432097,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,26,5,19,8,,,,,,,,,,,1726.4583824322613,45.43311532716477,2276.439943481906,59.90631430215542,,55,2aadee614ec1,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2021-22,2020-21,1,38,5,false,2303,1942,42,4,60.60526315789474,51.10526315789474,,,,,,,1987,52.28947368421053,1692,44.526315789473685,36,36,31,0,1.3611111111111112,32,37,12,8,3,36,36,91,3,2.027421600796592,1.0406172839506174,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,36,27,26,6,,,,,,,,,,,1931.8732187563267,50.83876891464018,2329.3562693158287,61.29884919252181,,55,2ee4dc9e44a7,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2022-23,2021-22,1,38,5,false,2133,1842,42,4,56.13157894736842,48.473684210526315,,,,,,,1845,48.55263157894737,1582,41.63157894736842,36,36,27,0,1.5833333333333333,32,37,13,14,7,36,36,77,4,2.050679137357968,1.0533024691358026,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,22,29,8,34,18,,,,,,,,,,,1851.9591496843016,48.73576709695531,2145.486242793166,56.46016428403069,,55,fe5b3efc1102,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2023-24,2022-23,1,38,5,false,2353,1809,40,2,61.921052631578945,47.60526315789474,,,,,,,1780,46.8421052631579,1569,41.28947368421053,36,36,27,0,1.5,32,34,10,9,3,36,36,83,3,2.025173098490259,1.0316358024691359,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,23,23,21,34,0,37,4,,,,,,,,,,,1848.0006352101223,48.63159566342427,2390.4136166740122,62.90562149142138,,55,7df5f95f1759,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2024-25,2023-24,1,38,5,false,2451,1847,39,1,64.5,48.60526315789474,,,,,,,1825,48.026315789473685,1643,43.23684210526316,36,36,26,0,1.75,32,35,16,7,20,36,36,77,7,2.004776526228548,1.0077777777777779,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,11,0,0,,,,,,,,,,,1917.9934896667921,50.47351288596821,2413.5550412773337,63.514606349403515,,55,5062709cbae7,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2025-26,2024-25,1,38,5,false,2189,1514,41,4,57.60526315789474,39.8421052631579,,,,,,,1529,40.23684210526316,1375,36.18421052631579,36,36,31,0,1.2222222222222223,32,36,11,14,-2,36,36,87,3,2.0235692661441522,1.0105555555555554,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,10,0,0,,,,,,,,,,,1575.5209560031244,41.46107778955591,2114.411177301516,55.64239940267148,,55,cdb305de770a,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2020-21,2019-20,6,33,5,false,1889,1634,40,7,57.24242424242424,49.515151515151516,,,,,,,1633,49.484848484848484,1447,43.84848484848485,31,31,30,0,1.1612903225806452,31,40,11,16,-11,31,31,68,6,1.9517120536380403,1.0306810035842295,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,40,43,40,26,17,19,8,,,,,,,,,,,1723.6416745105214,52.231565894258225,1948.6165286122364,59.04898571552231,,55,347628e26f13,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2021-22,2020-21,6,33,5,false,1929,1513,36,3,58.45454545454545,45.84848484848485,,,,,,,1536,46.54545454545455,1291,39.121212121212125,31,31,28,0,1.4516129032258065,31,36,9,14,-18,31,31,83,2,1.891821149234954,1.0313620071684586,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,61,36,22,26,6,,,,,,,,,,,1628.429639039166,49.346352698156544,2024.2775955369518,61.34174531930157,,55,eb89dd66c059,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2022-23,2021-22,6,33,5,false,1837,1563,37,4,55.666666666666664,47.36363636363637,,,,,,,1512,45.81818181818182,1384,41.93939393939394,31,31,28,0,1.3225806451612903,31,37,18,7,19,31,31,70,3,1.954527406752779,1.0579928315412186,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,22,42,16,29,7,34,18,,,,,,,,,,,1558.52870829949,47.22814267574212,1844.08099683483,55.881242328328184,,55,1319d3d56d73,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2023-24,2022-23,6,33,5,false,2106,1662,34,1,63.81818181818182,50.36363636363637,,,,,,,1635,49.54545454545455,1417,42.93939393939394,31,31,23,0,1.935483870967742,31,34,14,4,19,31,31,70,1,1.9213617176578721,1.030967741935484,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,23,21,21,21,34,2,37,4,,,,,,,,,,,1658.4344757989352,50.25559017572531,2125.228277945831,64.40085690744942,,55,e4d98525659c,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2024-25,2023-24,6,33,5,false,2012,1762,34,1,60.96969696969697,53.39393939393939,,,,,,,1659,50.27272727272727,1503,45.54545454545455,31,31,19,0,1.935483870967742,31,34,18,3,24,31,31,54,3,1.9081975085319511,1.009462365591398,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,3,0,0,,,,,,,,,,,1774.8051976947927,53.781975687720994,2064.6111495392915,62.56397422846338,,55,5f44285da178,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2025-26,2024-25,6,33,5,false,1942,1742,32,1,58.84848484848485,52.78787878787879,,,,,,,1660,50.303030303030305,1519,46.03030303030303,31,31,19,0,2.4193548387096775,31,32,8,8,-2,31,31,66,3,1.93698901752738,1.0174193548387096,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,11,0,0,,,,,,,,,,,1683.786208877141,51.023824511428515,1878.2540411158227,56.9167891247219,,55,0dc2d2b17e58,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2020-21,2019-20,11,28,5,false,1688,1389,29,1,60.285714285714285,49.607142857142854,,,,,,,1387,49.535714285714285,1212,43.285714285714285,26,26,18,0,1.5384615384615385,26,29,7,12,-11,26,26,52,3,1.861374016944056,1.044700854700855,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,38,43,38,26,11,19,8,,,,,,,,,,,1484.3014469042141,53.01076596086479,1741.0740654108822,62.18121662181722,,55,dac65f49e6c3,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2021-22,2020-21,11,28,5,false,1672,1604,32,4,59.714285714285715,57.285714285714285,,,,,,,1632,58.285714285714285,1444,51.57142857142857,26,26,25,0,1.0769230769230769,26,32,12,9,4,26,26,64,1,1.8052561700610235,1.0532051282051282,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,61,61,59,36,22,26,6,,,,,,,,,,,1602.0877101926003,57.217418221164294,1768.99895812737,63.17853421883465,,55,b9a408253035,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2022-23,2021-22,11,28,5,false,1694,1548,33,5,60.5,55.285714285714285,,,,,,,1450,51.785714285714285,1364,48.714285714285715,26,26,19,0,1.8846153846153846,26,33,12,9,3,26,26,53,6,1.9402962055930477,1.0965811965811962,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,16,42,14,29,12,34,18,,,,,,,,,,,1484.6570035466896,53.02346441238177,1701.648487994014,60.7731602855005,,55,f82a462d3eb2,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2023-24,2022-23,11,28,5,false,1781,1424,30,2,63.607142857142854,50.857142857142854,,,,,,,1415,50.535714285714285,1257,44.892857142857146,26,26,17,0,1.7307692307692308,26,30,13,3,15,26,26,62,3,1.8038563583692353,1.036923076923077,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,21,34,9,37,4,,,,,,,,,,,1412.0616730355432,50.430774036983685,1819.733390356237,64.99047822700847,,55,025d70cb5565,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2024-25,2023-24,11,28,5,false,1837,1704,28,0,65.60714285714286,60.857142857142854,,,,,,,1704,60.857142857142854,1435,51.25,26,26,18,0,1.8076923076923077,26,28,14,7,17,26,26,60,3,1.7940575345945642,1.0128205128205126,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,8,33,5,0,0,,,,,,,,,,,1656.4013083792024,59.15718958497151,1787.6675559186178,63.84526985423635,,55,d7639030dcde,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2025-26,2024-25,11,28,5,false,1586,1489,27,0,56.642857142857146,53.17857142857143,,,,,,,1461,52.17857142857143,1304,46.57142857142857,26,26,14,0,2.5384615384615383,26,27,12,5,7,26,26,49,1,1.8188241003458567,1.0167094017094014,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,11,0,0,,,,,,,,,,,1489.4444416753352,53.19444434554769,1616.6486046731613,57.73745016689862,,55,b5c18c2f39b5,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2020-21,2019-20,16,23,5,false,1389,1189,24,1,60.391304347826086,51.69565217391305,,,,,,,1155,50.21739130434783,1042,45.30434782608695,21,21,15,0,1.6666666666666667,21,24,8,10,-3,21,21,43,2,1.7920727152720326,1.0835978835978834,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,34,32,23,26,16,19,8,,,,,,,,,,,1229.9728241965981,53.47707931289557,1425.3289414190065,61.970823539956804,,55,38103e5146cf,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2021-22,2020-21,16,23,5,false,1393,1260,25,2,60.56521739130435,54.78260869565217,,,,,,,1278,55.56521739130435,1153,50.130434782608695,21,21,20,0,1.1428571428571428,21,25,10,7,7,21,21,53,0,1.7040928447908013,1.0787301587301585,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,61,57,61,27,36,23,26,6,,,,,,,,,,,1299.404660675238,56.495854811966865,1474.3686498960808,64.10298477809047,,55,88076620b267,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2022-23,2021-22,16,23,5,false,1466,1106,24,1,63.73913043478261,48.08695652173913,,,,,,,1045,45.43478260869565,938,40.78260869565217,21,21,17,0,1.5238095238095237,21,24,12,7,7,21,21,48,3,1.8005737022351405,1.1137566137566135,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,42,14,36,14,29,7,34,18,,,,,,,,,,,1120.5017860161925,48.71746895722576,1462.8023666240765,63.60010289669898,,55,f8a4e38b18ca,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2023-24,2022-23,16,23,5,false,1389,1077,25,2,60.391304347826086,46.82608695652174,,,,,,,1060,46.08695652173913,933,40.56521739130435,21,21,15,0,1.7142857142857142,21,25,8,6,7,21,21,56,1,1.6845107751496033,1.0516931216931216,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,21,21,17,34,4,37,4,,,,,,,,,,,1097.4323663170342,47.71445070943627,1480.8508865382546,64.38482115383715,,55,36f167db5055,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2024-25,2023-24,16,23,5,false,1472,1336,24,1,64,58.08695652173913,,,,,,,1336,58.08695652173913,1143,49.69565217391305,21,21,16,0,1.6666666666666667,21,24,12,6,16,21,21,43,1,1.665458055426139,1.0241269841269842,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,10,8,33,20,0,0,,,,,,,,,,,1341.1098827586973,58.30912533733466,1482.1271231822807,64.44030970357743,,55,35d18512b286,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2025-26,2024-25,16,23,5,false,1405,1288,24,2,61.08695652173913,56,,,,,,,1289,56.04347826086956,1127,49,21,21,15,0,1.7619047619047619,21,24,8,8,1,21,21,45,3,1.6690079472479884,1.016190476190476,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,2,0,0,,,,,,,,,,,1210.7845477335868,52.642806423199424,1328.1887993814594,57.74733910354171,,55,334a04b1176a,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2020-21,2019-20,21,18,5,false,1115,942,22,4,61.94444444444444,52.333333333333336,,,,,,,963,53.5,845,46.94444444444444,16,16,15,0,1.1875,16,22,5,11,-12,16,16,37,2,1.5255077438900737,1.0558333333333332,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,32,23,26,23,26,3,35,19,,,,,,,,,,,965.0577004029183,53.614316689051016,1123.276747965486,62.404263775860336,,55,3828563d2a28,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2021-22,2020-21,21,18,5,false,1047,944,19,1,58.166666666666664,52.44444444444444,,,,,,,962,53.44444444444444,855,47.5,16,16,15,0,1.1875,16,19,7,6,8,16,16,41,0,1.596005141777208,1.1243750000000001,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,59,25,51,19,36,17,26,6,,,,,,,,,,,1001.6196502423109,55.64553612457283,1144.9054262072705,63.60585701151503,,55,2614de13199f,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2022-23,2021-22,21,18,5,false,1260,1181,19,1,70,65.61111111111111,,,,,,,1171,65.05555555555556,1032,57.333333333333336,16,16,10,0,2.25,16,19,9,5,0,16,16,26,1,1.553246468355903,1.1034722222222222,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,36,14,28,10,29,11,34,18,,,,,,,,,,,1158.6929566977274,64.37183092765152,1228.822562998217,68.26792016656762,,55,31d9909a9a64,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2023-24,2022-23,21,18,5,false,1163,909,20,2,64.61111111111111,50.5,,,,,,,905,50.27777777777778,796,44.22222222222222,16,16,12,0,2,16,20,7,3,3,16,16,36,2,1.5052732990216788,1.0721527777777777,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,21,17,17,17,34,7,37,4,,,,,,,,,,,983.9104970154252,54.661694278634734,1172.3534257903918,65.130745877244,,55,5879fc9506cd,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2024-25,2023-24,21,18,5,false,1110,1047,18,0,61.666666666666664,58.166666666666664,,,,,,,1047,58.166666666666664,912,50.666666666666664,16,16,12,0,1.875,16,18,9,4,8,16,16,38,2,1.455472429233756,1.0216666666666665,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,8,6,8,33,9,0,0,,,,,,,,,,,1083.1214825517532,60.17341569731962,1161.048333995286,64.50268522196033,,55,0f4f24f82c7f,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2025-26,2024-25,21,18,5,false,1146,950,18,1,63.666666666666664,52.77777777777778,,,,,,,927,51.5,841,46.72222222222222,16,16,9,0,2.5,16,18,8,5,3,16,16,28,2,1.485789501454903,1.0245833333333332,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,10,10,10,10,33,2,0,0,,,,,,,,,,,939.2500791521638,52.180559952897994,1097.3737237273858,60.965206873743654,,55,0f8336277f6d,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2020-21,2019-20,26,13,5,false,784,638,13,0,60.30769230769231,49.07692307692308,,,,,,,646,49.69230769230769,579,44.53846153846154,11,11,9,0,1.6363636363636365,11,13,3,7,-7,11,11,23,2,1.1223344798829669,1.0028282828282828,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,12,23,10,11,35,13,0,0,,,,,,,,,,,670.4208553775125,51.57083502903942,823.3603404585851,63.33541080450655,,55,d47cf2db42a3,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2021-22,2020-21,26,13,5,false,808,636,15,2,62.15384615384615,48.92307692307692,,,,,,,634,48.76923076923077,578,44.46153846153846,11,11,10,0,1.1818181818181819,11,15,5,1,8,11,11,26,1,1.3264103002303347,1.1386868686868685,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,43,19,28,4,36,17,28,4,,,,,,,,,,,683.4259804919013,52.571229268607794,891.8759634587398,68.60584334297998,,55,1283622164da,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2022-23,2021-22,26,13,5,false,948,812,13,0,72.92307692307692,62.46153846153846,,,,,,,808,62.15384615384615,696,53.53846153846154,11,11,8,0,2,11,13,6,3,-1,11,11,24,2,1.219098980105547,1.0958585858585856,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,28,10,12,4,29,8,34,18,,,,,,,,,,,799.3800118635701,61.49077014335155,948.728686930716,72.97912976390123,,55,485d7e3d0d70,-,none
TAPERX#1,1787063721-2753083,"taper, levers on",3,false,2023-24,2022-23,26,13,5,false,845,620,13,0,65,47.69230769230769,,,,,,,621,47.76923076923077,550,42.30769230769231,11,11,7,0,2,11,13,5,2,5,11,11,28,2,1.2479180166319728,1.1054545454545455,0,0,0,,,,0,0,0,,,,0,0,0,,,,0,,,,17,13,15,1,34,6,37,4,,,,,,,,,,,639.9664124973258,49.228185576717365,849.5620206380481,65.35092466446524,,55,72c93b86408c,-,none
